scheme	sampling_unit_code	code_watersurfaces	type_target	grts_ranking	grts_ranking_draw	source_samplingunit
HQ3130	LIMZNH0447_3130_aom	LIMZNH0447	3130_aom	59598546	13788882	original sample frame
HQ3130	LIMZNH0457_3130_aom	LIMZNH0457	3130_aom	34651830	34651830	original sample frame
HQ3130	LIMZNH0458_3130_aom	LIMZNH0458	3130_aom	19644086	19644086	original sample frame
HQ3130	LIMZNH0466_3130_na	LIMZNH0466	3130_na	5754550	62377654	original sample frame
HQ3130	LIMZNH0467_3130_na	LIMZNH0467	3130_na	63426230	62377654	original sample frame
HQ3130	LIMZNH0469_3130_aom	LIMZNH0469	3130_aom	54206134	54206134	watersurfaces_hab_v4
HQ3130	LIMZNH0469_3130_na	LIMZNH0469	3130_na	54206134	54206134	watersurfaces_hab_v4
HQ3130	LIMZNH0470_3130_na	LIMZNH0470	3130_na	53137078	62377654	original sample frame
HQ3130	LIMZNH0477_3130_aom	LIMZNH0477	3130_aom	59481782	59481782	assessments monitoring cycle 1
HQ3130	LIMZNH0477_3130_na	LIMZNH0477	3130_na	59481782	59481782	original sample frame
HQ3130	LIMZNH0478_3130_aom	LIMZNH0478	3130_aom	5148390	5148390	assessments monitoring cycle 1
HQ3130	LIMZNH0478_3130_na	LIMZNH0478	3130_na	5148390	5148390	original sample frame
HQ3130	LIMZNH0479_3130_aom	LIMZNH0479	3130_aom	43359926	43359926	watersurfaces_hab_v4
HQ3130	LIMZNH0479_3130_na	LIMZNH0479	3130_na	43359926	43359926	original sample frame
HQ3130	LIMZNH0480_3130	LIMZNH0480	3130	38313654	38313654	watersurfaces_hab_v4
HQ3130	LIMZNH0480_3130_na	LIMZNH0480	3130_na	38313654	38313654	watersurfaces_hab_v4
HQ3130	LIMZNH0492_3130_aom	LIMZNH0492	3130_aom	40328886	40328886	original sample frame
HQ3130	LIMZNH0493_3130_aom	LIMZNH0493	3130_aom	49831606	49831606	original sample frame
HQ3130	LIMZNH0508_3130_aom	LIMZNH0508	3130_aom	49785554	49785554	assessments monitoring cycle 1
HQ3130	LIMZNH0509_3130_aom	LIMZNH0509	3130_aom	49813202	49813202	watersurfaces_hab_v4
HQ3130	LIMZNH0510_3130_aom	LIMZNH0510	3130_aom	57808594	57808594	original sample frame
HQ3130	LIMZNH0514_3130_aom	LIMZNH0514	3130_aom	39112422	39112422	original sample frame
HQ3130	LIMZNH0514_3130_na	LIMZNH0514	3130_na	39112422	39112422	watersurfaces_hab_v4
HQ3130	LIMZNH0515_3130_aom	LIMZNH0515	3130_aom	39112422	39112422	original sample frame
HQ3130	LIMZNH0516_3130_aom	LIMZNH0516	3130_aom	10211046	10211046	original sample frame
HQ3130	LIMZNH0516_3130_na	LIMZNH0516	3130_na	10211046	10211046	watersurfaces_hab_v4
HQ3130	LIMZNH0532_3130_na	LIMZNH0532	3130_na	57122486	57122486	original sample frame
HQ3130	LIMZNH0533_3130_na	LIMZNH0533	3130_na	62377654	62377654	original sample frame
HQ3130	LIMZNH0537_3130_aom	LIMZNH0537	3130_aom	50515686	50515686	original sample frame
HQ3130	LIMZNH0539_3130_na	LIMZNH0539	3130_na	37899958	37899958	assessments monitoring cycle 1
HQ3130	LIMZNH0548_3130_na	LIMZNH0548	3130_na	39100086	39100086	original sample frame
HQ3130	LIMZNH0554_3130_aom	LIMZNH0554	3130_aom	27348662	27348662	original sample frame
HQ3130	LIMZNH0559_3130_aom	LIMZNH0559	3130_aom	28600018	28600018	original sample frame
HQ3130	LIMZNH0563_3130_aom	LIMZNH0563	3130_aom	2492114	2492114	original sample frame
HQ3130	LIMZNH0569_3130_aom	LIMZNH0569	3130_aom	15163062	15163062	original sample frame
HQ3130	LIMZNH0569_3130_na	LIMZNH0569	3130_na	15163062	15163062	watersurfaces_hab_v4
HQ3130	LIMZNH0573_3130_aom	LIMZNH0573	3130_aom	24905426	24905426	original sample frame
HQ3130	LIMZNH0574_3130_aom	LIMZNH0574	3130_aom	63047378	63047378	original sample frame
HQ3130	LIMZNH0576_3130_aom	LIMZNH0576	3130_aom	34410214	34410214	watersurfaces_hab_v4
HQ3130	LIMZNH0576_3130_na	LIMZNH0576	3130_na	34410214	34410214	watersurfaces_hab_v4
HQ3130	LIMZUT0080_3130_aom	LIMZUT0080	3130_aom	6033970	6033970	original sample frame
HQ3130	OVLALT0332_3130_aom	OVLALT0332	3130_aom	52772809	52772809	original sample frame
HQ3130	OVLALT0332_3130_na	OVLALT0332	3130_na	52772809	52772809	assessments monitoring cycle 1
HQ3130	OVLALT0344_3130_aom	OVLALT0344	3130_aom	14303177	14303177	original sample frame
HQ3130	OVLALT0344_3130_na	OVLALT0344	3130_na	14303177	14303177	assessments monitoring cycle 1
HQ3130	OVLMDG0389_3130_aom	OVLMDG0389	3130_aom	30262465	30262465	watersurfaces_hab_v4
HQ3130	OVLMDG0390_3130_aom	OVLMDG0390	3130_aom	37684417	37684417	watersurfaces_hab_v4
HQ3130	OVLSTK0116_3130_aom	OVLSTK0116	3130_aom	42295657	42295657	original sample frame
HQ3130	OVLSTK0268_3130_aom	OVLSTK0268	3130_aom	2397801	2397801	original sample frame
HQ3130	OVLSTK0294_3130_aom	OVLSTK0294	3130_aom	16029289	32806505	original sample frame
HQ3130	OVLSTK0295_3130_aom	OVLSTK0295	3130_aom	55875177	32806505	original sample frame
HQ3130	OVLSTK0296_3130_aom	OVLSTK0296	3130_aom	64263785	32806505	original sample frame
HQ3130	OVLSTK0297_3130_aom	OVLSTK0297	3130_aom	47486569	32806505	original sample frame
HQ3130	OVLSTK0298_3130_aom	OVLSTK0298	3130_aom	15570537	32806505	original sample frame
HQ3130	OVLSTK0299_3130_aom	OVLSTK0299	3130_aom	2987625	32806505	original sample frame
HQ3130	OVLSTK0300_3130_aom	OVLSTK0300	3130_aom	11834985	32806505	original sample frame
HQ3130	OVLSTK0301_3130_aom	OVLSTK0301	3130_aom	62166633	32806505	original sample frame
HQ3130	OVLSTK0302_3130_aom	OVLSTK0302	3130_aom	29660777	32806505	original sample frame
HQ3130	OVLWIC0109_3130_aom	OVLWIC0109	3130_aom	27897689	27897689	watersurfaces_hab_v4
HQ3130	VBRARS0022_3130	VBRARS0022	3130	27783510	27783510	watersurfaces_hab_v4
HQ3130	VBRARS0032_3130_aom	VBRARS0032	3130_aom	18205014	18205014	original sample frame
HQ3130	VBRARS0046_3130_aom	VBRARS0046	3130_aom	4141190	4141190	original sample frame
HQ3130	VBRARS0052_3130_aom	VBRARS0052	3130_aom	52289670	52289670	assessments monitoring cycle 1
HQ3130	VBRARS0086_3130_aom	VBRARS0086	3130_aom	40657030	40657030	original sample frame
HQ3130	VBRARS0115_3130_aom	VBRARS0115	3130_aom	9613446	9613446	original sample frame
HQ3130	VBRARS0233_3130_aom	VBRARS0233	3130_aom	56872246	56872246	original sample frame
HQ3130	VBRARS0368_3130_aom	VBRARS0368	3130_aom	1958022	1958022	watersurfaces_hab_v4
HQ3130	VBRARS0370_3130_aom	VBRARS0370	3130_aom	40808582	40808582	original sample frame
HQ3130	VBRARS0555_3130_aom	VBRARS0555	3130_aom	54386822	54386822	watersurfaces_hab_v4
HQ3130	VBRARS0556_3130_na	VBRARS0556	3130_na	51851398	51851398	watersurfaces_hab_v4
HQ3130	VBRARS0559_3130_aom	VBRARS0559	3130_aom	23572790	23572790	original sample frame
HQ3130	VBRBEG0119_3130_aom	VBRBEG0119	3130_aom	27184470	27184470	original sample frame
HQ3130	VBRBEG0159_3130_aom	VBRBEG0159	3130_aom	9887062	9887062	original sample frame
HQ3130	VBRBEG0197_3130_aom	VBRBEG0197	3130_aom	10407254	10407254	original sample frame
HQ3130	VBRBEG0666_3130_aom	VBRBEG0666	3130_aom	47471958	47471958	original sample frame
HQ3130	VBRDIE0443_3130_aom	VBRDIE0443	3130_aom	2896950	2896950	assessments monitoring cycle 1
HQ3130	VBRHOL0032_3130_aom	VBRHOL0032	3130_aom	53444486	53444486	watersurfaces_hab_v4
HQ3130	VBRHOL0039_3130_aom	VBRHOL0039	3130_aom	53444486	53444486	watersurfaces_hab_v4
HQ3130	VBRHOL0040_3130_aom	VBRHOL0040	3130_aom	7307142	7307142	watersurfaces_hab_v4
HQ3130	VBRHOL0187_3130_aom	VBRHOL0187	3130_aom	64978822	64978822	watersurfaces_hab_v4
HQ3130	VBRKEE0040_3130_aom	VBRKEE0040	3130_aom	62988566	62988566	original sample frame
HQ3130	VBRROT0102_3130_aom	VBRROT0102	3130_aom	11169926	11169926	watersurfaces_hab_v4
HQ3130	VBRROT0112_3130_na	VBRROT0112	3130_na	19886214	19886214	watersurfaces_hab_v4
HQ3130	VBRSZI0235_3130_aom	VBRSZI0235	3130_aom	6513974	6513974	assessments monitoring cycle 1
HQ3130	VBRSZI0244_3130_aom	VBRSZI0244	3130_aom	66544950	66544950	original sample frame
HQ3130	VBRSZI0297_3130_aom	VBRSZI0297	3130_aom	14902582	14902582	assessments monitoring cycle 1
HQ3130	VBRSZI0333_3130_aom	VBRSZI0333	3130_aom	31484214	31484214	original sample frame
HQ3130	VBRSZI0415_3130_aom	VBRSZI0415	3130_aom	27506998	27506998	watersurfaces_hab_v4
HQ3130	VBRSZI0542_3130_aom	VBRSZI0542	3130_aom	3619126	3619126	watersurfaces_hab_v4
HQ3130	VBRTRE0216_3130_aom	VBRTRE0216	3130_aom	35384150	35384150	original sample frame
HQ3130	VBRTWI0172_3130_aom	VBRTWI0172	3130_aom	34338950	34338950	watersurfaces_hab_v4
HQ3130	VBRTWI0173_3130_aom	VBRTWI0173	3130_aom	57342086	57342086	watersurfaces_hab_v4
HQ3130	VBRTWI0179_3130_aom	VBRTWI0179	3130_aom	43093926	43093926	watersurfaces_hab_v4
HQ3130	VBRTWI0180_3130_aom	VBRTWI0180	3130_aom	52465574	52465574	watersurfaces_hab_v4
HQ3130	VBRTWI0211_3130_aom	VBRTWI0211	3130_aom	1216422	1216422	watersurfaces_hab_v4
HQ3130	WVLBRN0145_3130_aom	WVLBRN0145	3130_aom	37229633	37229633	original sample frame
HQ3130	WVLBRN0148_3130_aom	WVLBRN0148	3130_aom	7869505	7869505	original sample frame
HQ3130	WVLBRN0165_3130_aom	WVLBRN0165	3130_aom	13112385	13112385	original sample frame
HQ3130	WVLBRN0168_3130_aom	WVLBRN0168	3130_aom	28352449	28352449	watersurfaces_hab_v4
HQ3130	WVLBRN0185_3130_aom	WVLBRN0185	3130_aom	15209537	15209537	original sample frame
HQ3130	WVLBRN0192_3130_aom	WVLBRN0192	3130_aom	59249729	59249729	original sample frame
HQ3130	WVLBRN0203_3130_aom	WVLBRN0203	3130_aom	43358273	43358273	watersurfaces_hab_v4
HQ3130	WVLBRN0240_3130_aom	WVLBRN0240	3130_aom	19441729	19441729	original sample frame
HQ3130	WVLBRN0241_3130_aom	WVLBRN0241	3130_aom	59418689	59418689	original sample frame
HQ3130	WVLBRN0392_3130_aom	WVLBRN0392	3130_aom	50849857	50849857	original sample frame
HQ3130	WVLBRN0405_3130_aom	WVLBRN0405	3130_aom	54596673	54596673	watersurfaces_hab_v4
HQ3130	WVLBRN0406_3130_aom	WVLBRN0406	3130_aom	16258113	16258113	watersurfaces_hab_v4
HQ3130	WVLBRN0407_3130_aom	WVLBRN0407	3130_aom	62854209	62854209	watersurfaces_hab_v4
HQ3130	WVLBRN0413_3130_aom	WVLBRN0413	3130_aom	22549569	5772353	original sample frame
HQ3130	WVLBRN0417_3130_aom	WVLBRN0417	3130_aom	45618241	45618241	original sample frame
HQ3130	WVLBRN0422_3130_aom	WVLBRN0422	3130_aom	39905345	39905345	original sample frame
HQ3130	WVLBRN0422_3130_na	WVLBRN0422	3130_na	39905345	39905345	watersurfaces_hab_v4
HQ3130	WVLBRN0430_3130_aom	WVLBRN0430	3130_aom	9087041	9087041	watersurfaces_hab_v4
HQ3130	WVLBRN0431_3130_aom	WVLBRN0431	3130_aom	52996161	52996161	watersurfaces_hab_v4
HQ3130	WVLBRN0432_3130_aom	WVLBRN0432	3130_aom	27830337	27830337	watersurfaces_hab_v4
HQ3130	WVLBRN0433_3130_aom	WVLBRN0433	3130_aom	40413249	40413249	watersurfaces_hab_v4
HQ3130	WVLBRU0058_3130_aom	WVLBRU0058	3130_aom	53099777	53099777	watersurfaces_hab_v4
HQ3130	WVLBRU0355_3130_aom	WVLBRU0355	3130_aom	37548481	37548481	watersurfaces_hab_v4
HQ3130	WVLBRU1160_3130_aom	WVLBRU1160	3130_aom	3423489	3423489	watersurfaces_hab_v4
HQ3130	WVLBRU1161_3130_aom	WVLBRU1161	3130_aom	7617793	7617793	watersurfaces_hab_v4
HQ3130	WVLDIK0771_3130_aom	WVLDIK0771	3130_aom	30735857	30735857	original sample frame
HQ3130	WVLDIK0966_3130	WVLDIK0966	3130	52235761	52235761	watersurfaces_hab_v4
HQ3130	WVLDIK0966_3130_aom	WVLDIK0966	3130_aom	52235761	52235761	watersurfaces_hab_v4
HQ3130	WVLDIK0967_3130	WVLDIK0967	3130	62721521	62721521	watersurfaces_hab_v4
HQ3130	WVLDIK0967_3130_aom	WVLDIK0967	3130_aom	62721521	62721521	watersurfaces_hab_v4
HQ3130	WVLDIK0968_3130	WVLDIK0968	3130	24972785	24972785	watersurfaces_hab_v4
HQ3130	WVLDIK0968_3130_aom	WVLDIK0968	3130_aom	24972785	24972785	watersurfaces_hab_v4
HQ3130	WVLHOU0021_3130_aom	WVLHOU0021	3130_aom	50354129	50354129	watersurfaces_hab_v4
HQ3130	WVLHOU0154_3130_aom	WVLHOU0154	3130_aom	66583025	66583025	watersurfaces_hab_v4
HQ3130	WVLHOU0395_3130_aom	WVLHOU0395	3130_aom	60757969	60757969	watersurfaces_hab_v4
HQ3130	WVLHOU0396_3130_aom	WVLHOU0396	3130_aom	25892817	25892817	watersurfaces_hab_v4
HQ3130	WVLHOU0397_3130_aom	WVLHOU0397	3130_aom	48175057	48175057	watersurfaces_hab_v4
HQ3130	WVLHOU0398_3130_aom	WVLHOU0398	3130_aom	56563665	56563665	watersurfaces_hab_v4
HQ3130	WVLHOU0399_3130_aom	WVLHOU0399	3130_aom	2037713	2037713	watersurfaces_hab_v4
HQ3130	WVLHOU0400_3130_aom	WVLHOU0400	3130_aom	52369361	52369361	watersurfaces_hab_v4
HQ3130	WVLHOU0401_3130_aom	WVLHOU0401	3130_aom	5003217	5003217	watersurfaces_hab_v4
HQ3130	WVLHOU0404_3130_aom	WVLHOU0404	3130_aom	25863121	25863121	watersurfaces_hab_v4
HQ3130	WVLHOU0413_3130_aom	WVLHOU0413	3130_aom	34186193	34186193	watersurfaces_hab_v4
HQ3130	WVLHOU0416_3130_aom	WVLHOU0416	3130_aom	65840081	65840081	watersurfaces_hab_v4
HQ3130	WVLHOU0417_3130_aom	WVLHOU0417	3130_aom	26158033	26158033	watersurfaces_hab_v4
HQ3130	WVLHOU0418_3130_aom	WVLHOU0418	3130_aom	48047057	48047057	watersurfaces_hab_v4
HQ3130	WVLHOU0549_3130_aom	WVLHOU0549	3130_aom	38737873	38737873	watersurfaces_hab_v4
HQ3130	WVLHOU0550_3130_aom	WVLHOU0550	3130_aom	26154961	26154961	watersurfaces_hab_v4
HQ3130	WVLHOU0551_3130_aom	WVLHOU0551	3130_aom	60233681	60233681	watersurfaces_hab_v4
HQ3130	WVLHOU0552_3130	WVLHOU0552	3130	989137	989137	watersurfaces_hab_v4
HQ3130	WVLHOU0552_3130_aom	WVLHOU0552	3130_aom	989137	989137	watersurfaces_hab_v4
HQ3130	WVLHOU0553_3130_aom	WVLHOU0553	3130_aom	3872721	3872721	watersurfaces_hab_v4
HQ3130	WVLHOU0556_3130_aom	WVLHOU0556	3130_aom	17114065	17114065	watersurfaces_hab_v4
HQ3130	WVLHOU0557_3130_aom	WVLHOU0557	3130_aom	22356945	22356945	watersurfaces_hab_v4
HQ3130	WVLHOU0558_3130_aom	WVLHOU0558	3130_aom	48571345	48571345	watersurfaces_hab_v4
HQ3130	WVLHOU0559_3130_aom	WVLHOU0559	3130_aom	37888977	37888977	watersurfaces_hab_v4
HQ3130	WVLHOU0560_3130_aom	WVLHOU0560	3130_aom	47326161	47326161	watersurfaces_hab_v4
HQ3130	WVLHOU0561_3130_aom	WVLHOU0561	3130_aom	49619921	21046225	original sample frame
HQ3130	WVLHOU0563_3130_aom	WVLHOU0563	3130_aom	42607569	42607569	watersurfaces_hab_v4
HQ3130	WVLHOU0566_3130_aom	WVLHOU0566	3130_aom	7885777	7885777	watersurfaces_hab_v4
HQ3130	WVLHOU0567_3130_aom	WVLHOU0567	3130_aom	55071697	55071697	watersurfaces_hab_v4
HQ3130	WVLHOU0568_3130_aom	WVLHOU0568	3130_aom	44585937	44585937	watersurfaces_hab_v4
HQ3130	WVLHOU0686_3130_aom	WVLHOU0686	3130_aom	39363537	39363537	watersurfaces_hab_v4
HQ3130	WVLHOU0687_3130_aom	WVLHOU0687	3130_aom	54043601	54043601	watersurfaces_hab_v4
HQ3130	WVLHOU0691_3130_aom	WVLHOU0691	3130_aom	61887441	61887441	watersurfaces_hab_v4
HQ3130	WVLHOU0693_3130_aom	WVLHOU0693	3130_aom	43934673	43934673	watersurfaces_hab_v4
HQ3130	WVLHOU0694_3130_aom	WVLHOU0694	3130_aom	47490001	47490001	watersurfaces_hab_v4
HQ3130	WVLJAB0058_3130_aom	WVLJAB0058	3130_aom	24002305	24002305	watersurfaces_hab_v4
HQ3130	WVLJAB0068_3130_aom	WVLJAB0068	3130_aom	25214721	25214721	watersurfaces_hab_v4
HQ3130	WVLJAB0084_3130_aom	WVLJAB0084	3130_aom	33603329	33603329	original sample frame
HQ3130	WVLJAB0116_3130_aom	WVLJAB0116	3130_aom	33222401	33222401	original sample frame
HQ3130	WVLJAB0121_3130_aom	WVLJAB0121	3130_aom	28851969	28851969	watersurfaces_hab_v4
HQ3130	WVLJAB0126_3130_aom	WVLJAB0126	3130_aom	54017793	54017793	watersurfaces_hab_v4
HQ3130	WVLJAB0134_3130_aom	WVLJAB0134	3130_aom	62451457	62451457	original sample frame
HQ3130	WVLJAB0140_3130_aom	WVLJAB0140	3130_aom	23609089	23609089	original sample frame
HQ3130	WVLJAB0148_3130_aom	WVLJAB0148	3130_aom	43826945	43826945	original sample frame
HQ3130	WVLJAB0157_3130_aom	WVLJAB0157	3130_aom	46546689	46546689	original sample frame
HQ3130	WVLJAB0171_3130_aom	WVLJAB0171	3130_aom	59916033	59916033	original sample frame
HQ3130	WVLJAB0174_3130_aom	WVLJAB0174	3130_aom	2244353	2244353	original sample frame
HQ3130	WVLJAB0190_3130_aom	WVLJAB0190	3130_aom	27410177	27410177	original sample frame
HQ3130	WVLJAB0196_3130_aom	WVLJAB0196	3130_aom	65781505	65781505	original sample frame
HQ3130	WVLJAB0205_3130_aom	WVLJAB0205	3130_aom	26799873	26799873	original sample frame
HQ3130	WVLJAB0206_3130_aom	WVLJAB0206	3130_aom	55885569	55885569	original sample frame
HQ3130	WVLJAB0244_3130_aom	WVLJAB0244	3130_aom	24526593	24526593	watersurfaces_hab_v4
HQ3130	WVLJAB0251_3130_aom	WVLJAB0251	3130_aom	20692737	20692737	watersurfaces_hab_v4
HQ3130	WVLJAB0411_3130_aom	WVLJAB0411	3130_aom	14204673	14204673	watersurfaces_hab_v4
HQ3130	WVLJAB0420_3130_aom	WVLJAB0420	3130_aom	12369665	12369665	watersurfaces_hab_v4
HQ3130	WVLJAB0422_3130_aom	WVLJAB0422	3130_aom	3981057	3981057	watersurfaces_hab_v4
HQ3130	WVLJAB0423_3130_aom	WVLJAB0423	3130_aom	30457601	30457601	watersurfaces_hab_v4
HQ3130	WVLJAB0426_3130_aom	WVLJAB0426	3130_aom	31244033	31244033	watersurfaces_hab_v4
HQ3130	WVLJAB0427_3130_aom	WVLJAB0427	3130_aom	11779841	11779841	watersurfaces_hab_v4
HQ3130	WVLJAB0428_3130_aom	WVLJAB0428	3130_aom	64732929	64732929	watersurfaces_hab_v4
HQ3130	WVLJAB0429_3130_aom	WVLJAB0429	3130_aom	6012673	6012673	watersurfaces_hab_v4
HQ3130	WVLJAB0430_3130_aom	WVLJAB0430	3130_aom	35372801	35372801	watersurfaces_hab_v4
HQ3130	WVLJAB0432_3130_aom	WVLJAB0432	3130_aom	51101441	51101441	watersurfaces_hab_v4
HQ3130	WVLJAB0435_3130_aom	WVLJAB0435	3130_aom	19644161	19644161	watersurfaces_hab_v4
HQ3130	WVLJAB0436_3130_aom	WVLJAB0436	3130_aom	48897	48897	watersurfaces_hab_v4
HQ3130	WVLJAB0437_3130_aom	WVLJAB0437	3130_aom	43040513	43040513	watersurfaces_hab_v4
HQ3130	WVLJAB0440_3130_aom	WVLJAB0440	3130_aom	28360449	28360449	watersurfaces_hab_v4
HQ3130	WVLJAB0441_3130_aom	WVLJAB0441	3130_aom	2146049	2146049	watersurfaces_hab_v4
HQ3130	WVLJAB0442_3130_aom	WVLJAB0442	3130_aom	61587201	61587201	watersurfaces_hab_v4
HQ3130	WVLJAB0443_3130_aom	WVLJAB0443	3130_aom	46186241	46186241	watersurfaces_hab_v4
HQ3130	WVLJAB0444_3130_aom	WVLJAB0444	3130_aom	23838465	23838465	watersurfaces_hab_v4
HQ3130	WVLJAB0445_3130_aom	WVLJAB0445	3130_aom	39894785	39894785	watersurfaces_hab_v4
HQ3130	WVLJAB0446_3130_aom	WVLJAB0446	3130_aom	27311873	27311873	watersurfaces_hab_v4
HQ3130	WVLJAB0448_3130_aom	WVLJAB0448	3130_aom	48381697	48381697	watersurfaces_hab_v4
HQ3130	WVLJAB0449_3130_aom	WVLJAB0449	3130_aom	10632961	10632961	watersurfaces_hab_v4
HQ3130	WVLJAB0450_3130_aom	WVLJAB0450	3130_aom	3424001	3424001	watersurfaces_hab_v4
HQ3130	WVLJAB0451_3130_aom	WVLJAB0451	3130_aom	66207489	66207489	watersurfaces_hab_v4
HQ3130	WVLJAB0452_3130_aom	WVLJAB0452	3130_aom	19414785	19414785	watersurfaces_hab_v4
HQ3130	WVLJAB0453_3130_aom	WVLJAB0453	3130_aom	15220481	15220481	watersurfaces_hab_v4
HQ3130	WVLJAB0454_3130_aom	WVLJAB0454	3130_aom	20332289	20332289	watersurfaces_hab_v4
HQ3130	WVLJAB0495_3130_aom	WVLJAB0495	3130_aom	36749057	36749057	watersurfaces_hab_v4
HQ3130	WVLJAB0496_3130_aom	WVLJAB0496	3130_aom	40943361	40943361	watersurfaces_hab_v4
HQ3130	WVLJAB0497_3130_aom	WVLJAB0497	3130_aom	3915521	3915521	watersurfaces_hab_v4
HQ3130	WVLJAB0510_3130_aom	WVLJAB0510	3130_aom	28720897	28720897	watersurfaces_hab_v4
HQ3130	WVLJAB0543_3130_aom	WVLJAB0543	3130_aom	21741313	21741313	watersurfaces_hab_v4
HQ3130	WVLJAB0544_3130_aom	WVLJAB0544	3130_aom	42712833	42712833	watersurfaces_hab_v4
HQ3130	WVLJAB0546_3130_aom	WVLJAB0546	3130_aom	65060609	65060609	watersurfaces_hab_v4
HQ3130	WVLJAB0547_3130_aom	WVLJAB0547	3130_aom	8929025	8929025	watersurfaces_hab_v4
HQ3130	WVLJAB0548_3130_aom	WVLJAB0548	3130_aom	5390081	5390081	watersurfaces_hab_v4
HQ3130	WVLJAB0549_3130_aom	WVLJAB0549	3130_aom	27836161	27836161	watersurfaces_hab_v4
HQ3130	WVLJAB0556_3130_aom	WVLJAB0556	3130_aom	49561345	49561345	watersurfaces_hab_v4
HQ3130	WVLJAB0596_3130_aom	WVLJAB0596	3130_aom	35012353	35012353	watersurfaces_hab_v4
HQ3130	WVLJAB0597_3130_aom	WVLJAB0597	3130_aom	45629185	45629185	watersurfaces_hab_v4
HQ3130	WVLOSK0059_3130_aom	WVLOSK0059	3130_aom	60149121	60149121	original sample frame
HQ3130	WVLOSK0273_3130_aom	WVLOSK0273	3130_aom	61663297	61663297	original sample frame
HQ3130	WVLOSK0614_3130_aom	WVLOSK0614	3130_aom	1428865	60149121	original sample frame
HQ3130	WVLRUI0009_3130_aom	WVLRUI0009	3130_aom	23740481	23740481	original sample frame
HQ3130	WVLWIN0036_3130_aom	WVLWIN0036	3130_aom	60731457	60731457	watersurfaces_hab_v4
HQ3130	WVLWIN0042_3130_aom	WVLWIN0042	3130_aom	35185729	35185729	watersurfaces_hab_v4
HQ3130	WVLWIN0144_3130_aom	WVLWIN0144	3130_aom	29769793	29769793	original sample frame
HQ3130	WVLWIN0255_3130_aom	WVLWIN0255	3130_aom	35012673	35012673	watersurfaces_hab_v4
HQ3130	WVLWIN0255_3130_na	WVLWIN0255	3130_na	35012673	35012673	watersurfaces_hab_v4
HQ3130	WVLWIN0589_3130_aom	WVLWIN0589	3130_aom	4416577	4416577	watersurfaces_hab_v4
HQ3130	WVLWIN0590_3130_aom	WVLWIN0590	3130_aom	15230017	15230017	watersurfaces_hab_v4
HQ3130	WVLWIN0639_3130_aom	WVLWIN0639	3130_aom	20594753	20594753	watersurfaces_hab_v4
HQ3130	WVLWIN0639_3130_na	WVLWIN0639	3130_na	20594753	20594753	watersurfaces_hab_v4
HQ3130	WVLZED0032_3130_aom	WVLZED0032	3130_aom	45956865	45956865	watersurfaces_hab_v4
HQ3130	WVLZED0036_3130_aom	WVLZED0036	3130_aom	59653889	59653889	original sample frame
HQ3130	WVLZED0041_3130_aom	WVLZED0041	3130_aom	62734081	62734081	watersurfaces_hab_v4
HQ3130	WVLZED0044_3130_aom	WVLZED0044	3130_aom	7421697	7421697	watersurfaces_hab_v4
HQ3130	WVLZED0055_3130_aom	WVLZED0055	3130_aom	61947649	61947649	watersurfaces_hab_v4
HQ3130	WVLZED0058_3130_aom	WVLZED0058	3130_aom	40976129	40976129	watersurfaces_hab_v4
HQ3130	WVLZED0071_3130_aom	WVLZED0071	3130_aom	31538945	31538945	watersurfaces_hab_v4
HQ3130	WVLZED0081_3130_aom	WVLZED0081	3130_aom	53427969	53427969	watersurfaces_hab_v4
HQ3130	WVLZED0083_3130_aom	WVLZED0083	3130_aom	42024705	42024705	watersurfaces_hab_v4
HQ3130	WVLZED0087_3130_aom	WVLZED0087	3130_aom	48316161	48316161	watersurfaces_hab_v4
HQ3130	WVLZED0113_3130_aom	WVLZED0113	3130_aom	44908289	44908289	watersurfaces_hab_v4
HQ3130	WVLZED0118_3130_aom	WVLZED0118	3130_aom	21053185	21053185	watersurfaces_hab_v4
HQ3130	WVLZED0127_3130_aom	WVLZED0127	3130_aom	18956033	18956033	watersurfaces_hab_v4
HQ3130	WVLZED0143_3130_aom	WVLZED0143	3130_aom	62996225	62996225	watersurfaces_hab_v4
HQ3130	WVLZED0150_3130_aom	WVLZED0150	3130_aom	44121857	44121857	watersurfaces_hab_v4
HQ3130	WVLZED0153_3130_aom	WVLZED0153	3130_aom	4275969	4275969	watersurfaces_hab_v4
HQ3130	WVLZED0154_3130_aom	WVLZED0154	3130_aom	38092545	38092545	watersurfaces_hab_v4
HQ3130	WVLZED0166_3130_aom	WVLZED0166	3130_aom	60374785	60374785	watersurfaces_hab_v4
HQ3130	WVLZED0178_3130_aom	WVLZED0178	3130_aom	36650753	36650753	watersurfaces_hab_v4
HQ3130	WVLZED0180_3130_aom	WVLZED0180	3130_aom	53296897	53296897	watersurfaces_hab_v4
HQ3130	WVLZED0194_3130_aom	WVLZED0194	3130_aom	50413313	50413313	watersurfaces_hab_v4
HQ3130	WVLZED0205_3130_aom	WVLZED0205	3130_aom	65093377	65093377	watersurfaces_hab_v4
