scheme	sampling_unit_code	point_code	type	grts_ranking	is_centroid	grts_ranking_draw	legacy_site	x	y
55	2163698_6230_hn	2163698_1	52	2163698	1	2163698	0	237085.6	183694.1
55	2168018_6230_ha	2168018_1	50	2168018	1	2168018	0	219421.6	197166.1
55	217078_6230_hmo	217078_1	51	217078	1	217078	0	189661.6	218126.1
55	2179137_6230_hn	2179137_1	52	2179137	1	2179137	0	77661.6	196942.1
55	2181769_6230	2181769_1	49	2181769	1	2181769	0	112029.6	193550.1
55	2186758_6230_ha	2186758_1	50	2186758	1	2186758	0	160381.6	166990.1
55	2192370_6230_hn	2192370_1	52	2192370	1	2192370	0	236893.6	183694.1
55	2193710_6230_ha	2193710_1	50	2193710	1	2193710	0	192445.6	231342.1
55	2200786_6230_hn	2200786_1	52	2200786	1	2200786	0	219645.6	197038.1
55	220882_6230_ha	220882_1	50	220882	1	220882	0	224157.6	190094.1
55	2235558_6230_ha	2235558_1	50	2235558	1	2235558	0	200701.6	184622.1
55	2238162_6230_ha	2238162_1	50	2238162	1	2238162	0	223549.6	189806.1
55	2238470_6230_ha	2238470_1	50	2238470	1	2238470	0	168765.6	160526.1
55	2247734_6230_hn	2247734_1	52	2247734	1	2247734	0	198749.6	188046.1
55	2264998_6230_hmo	2264998_1	51	2264998	1	2264998	0	186461.6	180110.1
55	2264998_6230_hmo	2264998_2	51	19042214	0	2264998	0	186457.93	180070.35
55	2265330_6230_ha	2265330_1	50	2265330	1	2265330	0	237149.6	174574.1
55	2318034_6230_ha	2318034_1	50	2318034	1	2318034	0	224253.6	190030.1
55	2334854_6230_hmo	2334854_1	51	2334854	1	2334854	0	180061.6	184814.1
55	2334854_6230_hmo	2334854_2	51	2334854	0	2334854	0	180063.53	184824.05
55	2340910_6230_ha	2340910_1	50	2340910	1	2340910	0	189085.6	226478.1
55	2349702_6230_ha	2349702_1	50	2349702	1	2349702	0	173981.6	171662.1
55	2378377_6230	2378377_1	49	2378377	1	2378377	0	112093.6	193294.1
55	2379910_6230_ha	2379910_1	50	2379910	1	2379910	0	179773.6	181870.1
55	2388102_6230_hn	2388102_1	52	2388102	1	2388102	0	178269.6	184142.1
55	2408414_6230_hn	2408414_1	52	2408414	1	2408414	0	159325.6	225774.1
55	2422354_6230_hn	2422354_1	52	2422354	1	2422354	0	239133.6	186318.1
55	2438198_6230_hmo	2438198_1	51	2438198	1	2438198	0	197821.6	189902.1
55	2441398_6230_hn	2441398_1	52	2441398	1	2441398	0	208061.6	197518.1
55	244358_6230_ha	244358_1	50	244358	1	244358	0	174301.6	171246.1
55	2444342_6230_hn	2444342_1	52	2444342	1	2444342	0	199165.6	188398.1
55	2446546_6230_hn	2446546_1	52	2446546	1	2446546	0	219965.6	196750.1
55	2447382_6230_hmo	2447382_1	51	2447382	1	2447382	0	162045.6	195694.1
55	2447382_6230_hmo	2447382_2	51	18438166	0	2447382	0	162109.63	195690.45
55	2457526_6230_hn	2457526_1	52	2457526	1	2457526	0	218493.6	195982.1
55	245894_6230_ha	245894_1	50	245894	1	245894	0	179357.6	181806.1
55	2461998_6230_ha	2461998_1	50	2461998	1	2461998	0	190845.6	230830.1
55	2462930_6230_hn	2462930_1	52	2462930	1	2462930	0	219261.6	196654.1
55	2471214_6230	2471214_1	49	2471214	1	2471214	0	188189.6	229582.1
55	2478470_6230_ha	2478470_1	50	2478470	1	2478470	0	183037.6	177422.1
55	2480774_6230_ha	2480774_1	50	2480774	1	2480774	0	174109.6	171694.1
55	2485458_6230_hn	2485458_1	52	2485458	1	2485458	0	224573.6	194862.1
55	2505782_6230_hn	2505782_1	52	2505782	1	2505782	0	198173.6	187758.1
55	251182_6230_ha	251182_1	50	251182	1	251182	0	188893.6	226862.1
55	2513202_6230_ha	2513202_1	50	2513202	1	2513202	0	224733.6	181902.1
55	2528466_6230_hn	2528466_1	52	2528466	1	2528466	0	219453.6	196270.1
55	2530822_6230_ha	2530822_1	50	2530822	1	2530822	0	159677.6	166478.1
55	2562350_6230_ha	2562350_1	50	2562350	1	2562350	0	191005.6	230926.1
55	2572274_6230_hn	2572274_1	52	2572274	1	2572274	0	240253.6	183278.1
55	2579337_6230	2579337_1	49	2579337	1	2579337	0	112189.6	193326.1
55	2594374_6230_ha	2594374_1	50	2594374	1	2594374	0	172157.6	167662.1
55	2594438_6230_ha	2594438_1	50	2594438	1	2594438	0	175037.6	177326.1
55	2599986_6230_hn	2599986_1	52	2599986	1	2599986	0	225469.6	174990.1
55	2611846_6230_ha	2611846_1	50	2611846	1	2611846	0	173917.6	171854.1
55	2614609_6230_hmo	2614609_1	51	2614609	1	2614609	0	51133.6	169006.1
55	2626770_6230_hn	2626770_1	52	2626770	1	2626770	0	219101.6	197294.1
55	2630742_6230_hmo	2630742_1	51	2630742	1	2630742	0	183901.6	194670.1
55	2634738_6230_hn	2634738_1	52	2634738	1	2634738	0	235101.6	182126.1
55	2637569_6230_hmo	2637569_1	51	2637569	1	2637569	0	61501.6	205038.1
55	2642054_6230_ha	2642054_1	50	2642054	1	2642054	0	180093.6	182062.1
55	2642870_6230_hn	2642870_1	52	2642870	1	2642870	0	216189.6	198670.1
55	2673454_6230_hn	2673454_1	52	2673454	1	2673454	0	196829.6	229518.1
55	2677038_6230_hn	2677038_1	52	2677038	1	2677038	0	190749.6	231598.1
55	2680530_6230_ha	2680530_1	50	2680530	1	2680530	0	223997.6	189742.1
55	2692306_6230_hn	2692306_1	52	2692306	1	2692306	0	219517.6	197454.1
55	2695470_6230	2695470_1	49	2695470	1	2695470	0	190685.6	228334.1
55	2708690_6230_hn	2708690_1	52	2708690	1	2708690	0	219773.6	196782.1
55	2724850_6230_hn	2724850_1	52	2724850	1	2724850	0	236925.6	183790.1
55	2725074_6230_hn	2725074_1	52	2725074	1	2725074	0	219613.6	196718.1
55	2738390_6230_ha	2738390_1	50	2738390	1	2738390	0	176669.6	217198.1
55	2750598_6230	2750598_1	49	2750598	1	2750598	0	185853.6	180494.1
55	2751750_6230_ha	2751750_1	50	2751750	1	2751750	0	166909.6	164014.1
55	2762450_6230_ha	2762450_1	50	2762450	1	2762450	0	223485.6	189806.1
55	2768390_6230_ha	2768390_1	50	2768390	1	2768390	0	159229.6	166030.1
55	2785266_6230_hn	2785266_1	52	2785266	1	2785266	0	240093.6	183278.1
55	2813697_6230_hmo	2813697_1	51	2813697	1	2813697	0	60829.6	204718.1
55	2813697_6230_hn	2813697_1	52	2813697	1	2813697	0	60829.6	204718.1
55	282802_6230_hnk	282802_1	53	282802	1	282802	0	241213.6	168302.1
55	2828846_6230_ha	2828846_1	50	2828846	1	2828846	0	194749.6	223310.1
55	2842322_6230_ha	2842322_1	50	2842322	1	2842322	0	223901.6	190062.1
55	2847730_6230_hn	2847730_1	52	2847730	1	2847730	0	236125.6	182830.1
55	2850782_6230_ha	2850782_1	50	2850782	1	2850782	0	160125.6	225550.1
55	2850870_6230_hmo	2850870_1	51	2850870	1	2850870	0	197789.6	189934.1
55	2867166_6230_hn	2867166_1	52	2867166	1	2867166	0	159293.6	226286.1
55	2875090_6230_ha	2875090_1	50	2875090	1	2875090	0	223613.6	189934.1
55	2899462_6230_ha	2899462_1	50	2899462	1	2899462	0	158845.6	165710.1
55	2899713_6230_hn	2899713_1	52	2899713	1	2899713	0	61853.6	205006.1
55	2903094_6230_hn	2903094_1	52	2903094	1	2903094	0	198429.6	187918.1
55	2918454_6230_hn	2918454_1	52	2918454	1	2918454	0	198525.6	193870.1
55	2940982_6230_ha	2940982_1	50	2940982	1	2940982	0	194173.6	191598.1
55	2950130_6230_ha	2950130_1	50	2950130	1	2950130	0	237533.6	183502.1
55	2954450_6230_hn	2954450_1	52	2954450	1	2954450	0	219197.6	197166.1
55	2957614_6230	2957614_1	49	2957614	1	2957614	0	190717.6	228814.1
55	2961473_6230_hmo	2961473_1	51	2961473	1	2961473	0	77181.6	196942.1
55	2965638_6230	2965638_1	49	2965638	1	2965638	0	177981.6	182254.1
55	2970834_6230_hn	2970834_1	52	2970834	1	2970834	0	219805.6	196942.1
55	2972806_6230_ha	2972806_1	50	2972806	1	2972806	0	184253.6	182318.1
55	2981953_6230_hmo	2981953_1	51	2981953	1	2981953	0	78237.6	197358.1
55	2981953_6230_hmo	2981953_2	51	37847105	0	2981953	0	78229.88	197308.33
55	2987218_6230_hn	2987218_1	52	2987218	1	2987218	0	219325.6	196878.1
55	3002670_6230_hmo	3002670_1	51	3002670	1	3002670	0	190621.6	228846.1
55	300649_6230_ha	300649_1	50	300649	1	300649	0	129117.6	214958.1
55	300649_6230_hmo	300649_1	51	300649	1	300649	0	129117.6	214958.1
55	3023926_6230_hn	3023926_1	52	3023926	1	3023926	0	194141.6	189806.1
55	3034166_6230_hn	3034166_1	52	3034166	1	3034166	0	199133.6	188270.1
55	3090990_6230_ha	3090990_1	50	3090990	1	3090990	0	194973.6	223630.1
55	309458_6230_hmo	309458_1	51	309458	1	309458	0	219293.6	198638.1
55	309458_6230_hmo	309458_2	51	50641106	0	309458	0	219324.31	198636.24
55	309458_6230_hn	309458_1	52	309458	1	309458	0	219293.6	198638.1
55	3099602_6230_hn	3099602_1	52	3099602	1	3099602	0	227485.6	194926.1
55	311262_6230_hn	311262_1	52	311262	1	311262	0	159389.6	225806.1
55	3119406_6230_ha	3119406_1	50	3119406	1	3119406	0	191965.6	231918.1
55	3129478_6230_ha	3129478_1	50	3129478	1	3129478	0	179549.6	181806.1
55	3129622_6230_hmo	3129622_1	51	3129622	1	3129622	0	167133.6	188014.1
55	3134649_6230_hmo	3134649_1	51	3134649	1	3134649	0	144445.6	156430.1
55	3134649_6230_hmo	3134649_2	51	49271993	0	3134649	0	144467.88	156411.37
55	3134674_6230_hn	3134674_1	52	3134674	1	3134674	0	219805.6	197102.1
55	3137234_6230_ha	3137234_1	50	3137234	1	3137234	0	223325.6	189966.1
55	315329_6230	315329_1	49	315329	1	315329	0	78493.6	202478.1
55	315694_6230_ha	315694_1	50	315694	1	315694	0	190269.6	229422.1
55	3165238_6230_hn	3165238_1	52	3165238	1	3165238	0	198397.6	187982.1
55	3204818_6230_ha	3204818_1	50	3204818	1	3204818	0	224061.6	189742.1
55	3206738_6230_ha	3206738_1	50	3206738	1	3206738	0	238205.6	187534.1
55	3206738_6230_hn	3206738_1	52	3206738	1	3206738	0	238205.6	187534.1
55	3210502_6230_ha	3210502_1	50	3210502	1	3210502	0	167037.6	164046.1
55	3216594_6230_hn	3216594_1	52	3216594	1	3216594	0	219613.6	197102.1
55	3224562_6230_hn	3224562_1	52	3224562	1	3224562	0	235901.6	182670.1
55	3227713_6230_hn	3227713_1	52	3227713	1	3227713	0	77661.6	197038.1
55	323154_6230_ha	323154_1	50	323154	1	323154	0	238365.6	187374.1
55	323154_6230_hn	323154_1	52	323154	1	323154	0	238365.6	187374.1
55	323154_6230_hn	323154_2	52	55832146	0	323154	0	238346.77	187353.52
55	3232978_6230_hn	3232978_1	52	3232978	1	3232978	0	219933.6	196974.1
55	3240946_6230_hn	3240946_1	52	3240946	1	3240946	0	236989.6	183598.1
55	3249362_6230_hn	3249362_1	52	3249362	1	3249362	0	219485.6	197006.1
55	3273046_6230_ha	3273046_1	50	3273046	1	3273046	0	184221.6	190734.1
55	3273046_6230_hmo	3273046_1	51	3273046	1	3273046	0	184221.6	190734.1
55	3273046_6230_hmo	3273046_2	51	36827478	0	3273046	0	184232.21	190717.33
55	3276198_6230_hmo	3276198_1	51	3276198	1	3276198	0	188701.6	175118.1
55	3276198_6230_hmo	3276198_2	51	45743526	0	3276198	0	188662.65	175128.22
55	3276198_6230_hn	3276198_1	52	3276198	1	3276198	0	188701.6	175118.1
55	3286738_6230_ha	3286738_1	50	3286738	1	3286738	0	223581.6	189774.1
55	3292678_6230_ha	3292678_1	50	3292678	1	3292678	0	158781.6	165934.1
55	3296310_6230_hn	3296310_1	52	3296310	1	3296310	0	198813.6	188110.1
55	3313906_6230_ha	3313906_1	50	3313906	1	3313906	0	237277.6	174670.1
55	332786_6230	332786_1	49	332786	1	332786	0	235901.6	183790.1
55	332786_6230	332786_2	52	332786	0	332786	0	235902	183791.33
55	3332742_6230_ha	3332742_1	50	3332742	1	3332742	0	173885.6	172046.1
55	3343922_6230_hn	3343922_1	52	3343922	1	3343922	0	234909.6	182222.1
55	3351638_6230_hmo	3351638_1	51	3351638	1	3351638	0	184221.6	194446.1
55	3351638_6230_hmo	3351638_2	51	3351638	0	3351638	0	184230.2	194445.59
55	3363798_6230_hn	3363798_1	52	3363798	1	3363798	0	179485.6	208078.1
55	3366610_6230_ha	3366610_1	50	3366610	1	3366610	0	224125.6	190062.1
55	3390086_6230_ha	3390086_1	50	3390086	1	3390086	0	174301.6	171374.1
55	3398278_6230_ha	3398278_1	50	3398278	1	3398278	0	173885.6	171662.1
55	3405958_6230_hmo	3405958_1	51	3405958	1	3405958	0	185853.6	180110.1
55	340978_6230_hn	340978_1	52	340978	1	340978	0	235709.6	182542.1
55	3424742_6230_hmo	3424742_1	51	3424742	1	3424742	0	203997.6	170830.1
55	3424742_6230_hmo	3424742_2	51	20201958	0	3424742	0	204017.45	170833.31
55	3424742_6230_hn	3424742_1	52	3424742	1	3424742	0	203997.6	170830.1
55	3456990_6230_hmo	3456990_1	51	3456990	1	3456990	0	159453.6	225934.1
55	3456990_6230_hn	3456990_1	52	3456990	1	3456990	0	159453.6	225934.1
55	3458233_6230_ha	3458233_1	50	3458233	1	3458233	0	141661.6	154574.1
55	3461110_6230_hmo	3461110_1	51	3461110	1	3461110	0	188893.6	218062.1
55	3461110_6230_hmo	3461110_2	51	3461110	0	3461110	0	188909.19	218073.13
55	3478662_6230_ha	3478662_1	50	3478662	1	3478662	0	179517.6	181710.1
55	3489857_6230_hn	3489857_1	52	3489857	1	3489857	0	77405.6	196942.1
55	349394_6230_hn	349394_1	52	349394	1	349394	0	220093.6	196814.1
55	3504430_6230_ha	3504430_1	50	3504430	1	3504430	0	192253.6	231342.1
55	3511506_6230_hn	3511506_1	52	3511506	1	3511506	0	219389.6	196814.1
55	3524822_6230_ha	3524822_1	50	3524822	1	3524822	0	176925.6	217326.1
55	3534418_6230_ha	3534418_1	50	3534418	1	3534418	0	238717.6	187022.1
55	3534418_6230_hn	3534418_1	52	3534418	1	3534418	0	238717.6	187022.1
55	3569490_6230_hn	3569490_1	52	3569490	1	3569490	0	242781.6	195886.1
55	3571846_6230_ha	3571846_1	50	3571846	1	3571846	0	179261.6	183438.1
55	3585750_6230_hmo	3585750_1	51	3585750	1	3585750	0	172189.6	208142.1
55	3600726_6230_hmo	3600726_1	51	3600726	1	3600726	0	184381.6	190734.1
55	3600726_6230_hmo	3600726_2	51	26145110	0	3600726	0	184383.05	190683.49
55	3637234_6230_hn	3637234_1	52	3637234	1	3637234	0	240061.6	183182.1
55	3641270_6230_hn	3641270_1	52	3641270	1	3641270	0	217149.6	197518.1
55	3649502_6230_hn	3649502_1	52	3649502	1	3649502	0	159197.6	226414.1
55	3705810_6230_hn	3705810_1	52	3705810	1	3705810	0	228061.6	195182.1
55	3734950_6230_hmo	3734950_1	51	3734950	1	3734950	0	188669.6	175022.1
55	3734950_6230_hn	3734950_1	52	3734950	1	3734950	0	188669.6	175022.1
55	3734950_6230_hn	3734950_2	52	62520742	0	3734950	0	188628.08	175090.51
55	3740882_6230_hn	3740882_1	52	3740882	1	3740882	0	219549.6	197358.1
55	3741830_6230_hmo	3741830_1	51	3741830	1	3741830	0	182909.6	180622.1
55	3757266_6230_hn	3757266_1	52	3757266	1	3757266	0	219773.6	196654.1
55	3768454_6230_hn	3768454_1	52	3768454	1	3768454	0	178749.6	183118.1
55	3773650_6230_hn	3773650_1	52	3773650	1	3773650	0	219581.6	196654.1
55	379094_6230_ha	379094_1	50	379094	1	379094	0	177085.6	217486.1
55	3800486_6230_hmo	3800486_1	51	3800486	1	3800486	0	188669.6	175182.1
55	3821746_6230_hnk	3821746_1	53	3821746	1	3821746	0	241469.6	167406.1
55	3821746_6230_hnk	3821746_2	53	3821746	0	3821746	0	241478.21	167411.31
55	3862273_6230_hmo	3862273_1	51	3862273	1	3862273	0	60765.6	204750.1
55	3936150_6230_hmo	3936150_1	51	3936150	1	3936150	0	167485.6	216750.1
55	3968934_6230_hmo	3968934_1	51	3968934	1	3968934	0	185949.6	180046.1
55	398529_6230_hmo	398529_1	51	398529	1	398529	0	86365.6	203534.1
55	4010049_6230_hmo	4010049_1	51	4010049	1	4010049	0	77245.6	196878.1
55	404473_6230_ha	404473_1	50	404473	1	404473	0	128317.6	176654.1
55	4059478_6230_hmo	4059478_1	51	4059478	1	4059478	0	184253.6	190606.1
55	408630_6230_hn	408630_1	52	408630	1	408630	0	198269.6	187630.1
55	412726_6230_ha	412726_1	50	412726	1	412726	0	198749.6	188142.1
55	412726_6230_ha	412726_2	50	412726	0	412726	0	198749.45	188151.51
55	412726_6230_hn	412726_1	52	412726	1	412726	0	198749.6	188142.1
55	414646_6230_hn	414646_1	52	414646	1	414646	0	215965.6	198702.1
55	4168838_6230_hmo	4168838_1	51	4168838	1	4168838	0	185693.6	182286.1
55	4178198_6230_hmo	4178198_1	51	4178198	1	4178198	0	167165.6	187950.1
55	4178198_6230_hmo	4178198_2	51	20955414	0	4178198	0	167155.89	187978.6
55	423762_6230_ha	423762_1	50	423762	1	423762	0	242813.6	196014.1
55	423762_6230_ha	423762_2	50	51803986	0	423762	0	242842.77	196003.38
55	423762_6230_hn	423762_1	52	423762	1	423762	0	242813.6	196014.1
55	4255489_6230_hmo	4255489_1	51	4255489	1	4255489	0	60765.6	204846.1
55	4269009_6230_hmo	4269009_1	51	4269009	1	4269009	0	50941.6	184366.1
55	430006_6230_hn	430006_1	52	430006	1	430006	0	216733.6	197998.1
55	4370774_6230_hmo	4370774_1	51	4370774	1	4370774	0	184701.6	191406.1
55	4372694_6230_hmo	4372694_1	51	4372694	1	4372694	0	175613.6	214638.1
55	442742_6230	442742_1	49	442742	1	442742	0	212669.6	213774.1
55	4465750_6230_hmo	4465750_1	51	4465750	1	4465750	0	184253.6	194542.1
55	4465750_6230_hmo	4465750_2	51	57877590	0	4465750	0	184262.13	194524.01
55	4472577_6230_hmo	4472577_1	51	4472577	1	4472577	0	61565.6	204782.1
55	4494953_6230_hmo	4494953_1	51	4494953	1	4494953	0	129053.6	214958.1
55	4503762_6230_hmo	4503762_1	51	4503762	1	4503762	0	219357.6	198670.1
55	4717782_6230_hmo	4717782_1	51	4717782	1	4717782	0	171165.6	215438.1
55	4727894_6230_hmo	4727894_1	51	4727894	1	4727894	0	184061.6	194542.1
55	4790406_6230_hmo	4790406_1	51	4790406	1	4790406	0	182845.6	180462.1
55	4796481_6230_hmo	4796481_1	51	4796481	1	4796481	0	77277.6	196814.1
55	480306_6230_ha	480306_1	50	480306	1	480306	0	221341.6	175374.1
55	480306_6230_hn	480306_1	52	480306	1	480306	0	221341.6	175374.1
55	4849062_6230_hmo	4849062_1	51	4849062	1	4849062	0	188541.6	175150.1
55	487606_6230_hmo	487606_1	51	487606	1	487606	0	209021.6	196782.1
55	489298_6230_hn	489298_1	52	489298	1	489298	0	243037.6	195406.1
55	4962514_6230_hmo	4962514_1	51	4962514	1	4962514	0	219453.6	198606.1
55	500782_6230_hn	500782_1	52	500782	1	500782	0	185885.6	219534.1
55	5031922_6230_hmo	5031922_1	51	5031922	1	5031922	0	238397.6	179502.1
55	5036590_6230_hmo	5036590_1	51	5036590	1	5036590	0	194141.6	225774.1
55	513234_6230_hn	513234_1	52	513234	1	513234	0	219741.6	197390.1
55	5140354_6230_hnk	5140354_1	53	5140354	1	5140354	0	258301.6	159342.1
55	514694_6230_ha	514694_1	50	514694	1	514694	0	174013.6	171790.1
55	5173590_6230_hmo	5173590_1	51	5173590	1	5173590	0	184381.6	190606.1
55	5194450_6230_hmo	5194450_1	51	5194450	1	5194450	0	222045.6	193710.1
55	523478_6230_hmo	523478_1	51	523478	1	523478	0	171261.6	215406.1
55	5237494_6230_hmo	5237494_1	51	5237494	1	5237494	0	190237.6	209390.1
55	530734_6230_ha	530734_1	50	530734	1	530734	0	191421.6	231822.1
55	530734_6230_hn	530734_1	52	530734	1	530734	0	191421.66	231822.23
55	531974_6230_ha	531974_1	50	531974	1	531974	0	159645.6	166254.1
55	5324865_6230_hmo	5324865_1	51	5324865	1	5324865	0	77725.6	196942.1
55	533590_6230_hmo	533590_1	51	533590	1	533590	0	183965.6	194638.1
55	5345190_6230_hmo	5345190_1	51	5345190	1	5345190	0	186173.6	180206.1
55	5370198_6230_hmo	5370198_1	51	5370198	1	5370198	0	184189.6	190702.1
55	5402966_6230_hmo	5402966_1	51	5402966	1	5402966	0	185053.6	190798.1
55	540658_6230_hn	540658_1	52	540658	1	540658	0	240221.6	183182.1
55	540658_6230_hn	540658_2	52	34095090	0	540658	0	240250.57	183174.11
55	544902_6230_ha	544902_1	50	544902	1	544902	0	180157.6	182126.1
55	5488918_6230_hmo	5488918_1	51	5488918	1	5488918	0	167197.6	187982.1
55	5521153_6230_hmo	5521153_1	51	5521153	1	5521153	0	61661.6	204814.1
55	5524902_6230_hmo	5524902_1	51	5524902	1	5524902	0	188125.6	177358.1
55	5541798_6230_hmo	5541798_1	51	5541798	1	5541798	0	186205.6	180174.1
55	558166_6230_hmo	558166_1	51	558166	1	558166	0	183741.6	194542.1
55	5631186_6230_hmo	5631186_1	51	5631186	1	5631186	0	224669.6	194830.1
55	5668918_6230_hmo	5668918_1	51	5668918	1	5668918	0	197565.6	190254.1
55	5760337_6230_hmo	5760337_1	51	5760337	1	5760337	0	51069.6	169038.1
55	576302_6230_hn	576302_1	52	576302	1	576302	0	196797.6	229454.1
55	576302_6230_hn	576302_2	52	2673454	0	576302	0	196834.29	229517.84
55	5776470_6230_hmo	5776470_1	51	5776470	1	5776470	0	183901.6	194638.1
55	583378_6230_ha	583378_1	50	583378	1	583378	0	223773.6	189774.1
55	58433_6230_hmo	58433_1	51	58433	1	58433	0	76317.6	198862.1
55	58433_6230_hn	58433_1	52	58433	1	58433	0	76317.6	198862.1
55	58433_6230_hn	58433_2	52	58433	0	58433	0	76315.36	198871.15
55	5849153_6230_hmo	5849153_1	51	5849153	1	5849153	0	77373.6	196782.1
55	5890166_6230_hmo	5890166_1	51	5890166	1	5890166	0	204861.6	211406.1
55	589698_6230_hnk	589698_1	53	589698	1	589698	0	258269.6	159182.1
55	589698_6230_hnk	589698_2	53	17366914	0	589698	0	258273.57	159146.62
55	59090_6230_ha	59090_1	50	59090	1	59090	0	224157.6	189710.1
55	596102_6230_hmo	596102_1	51	596102	1	596102	0	182877.6	180526.1
55	5985206_6230_hmo	5985206_1	51	5985206	1	5985206	0	216413.6	198478.1
55	604806_6230_ha	604806_1	50	604806	1	604806	0	173725.6	170158.1
55	606390_6230_hn	606390_1	52	606390	1	606390	0	208157.6	197486.1
55	6066086_6230_hmo	6066086_1	51	6066086	1	6066086	0	185949.6	180142.1
55	6078430_6230_hmo	6078430_1	51	6078430	1	6078430	0	159453.6	226030.1
55	6094722_6230_hnk	6094722_1	53	6094722	1	6094722	0	258365.6	158958.1
55	611538_6230_hn	611538_1	52	611538	1	611538	0	219901.6	196814.1
55	61185_6230_hmo	61185_1	51	61185	1	61185	0	60701.6	204814.1
55	61185_6230_hn	61185_1	52	61185	1	61185	0	60701.6	204814.1
55	6127681_6230_hmo	6127681_1	51	6127681	1	6127681	0	78205.6	197390.1
55	619506_6230_ha	619506_1	50	619506	1	619506	0	236605.59	183342.11
55	619506_6230_hn	619506_1	52	619506	1	619506	0	236605.6	183342.1
55	6222166_6230_hmo	6222166_1	51	6222166	1	6222166	0	184477.6	190574.1
55	6264425_6230_hmo	6264425_1	51	6264425	1	6264425	0	129405.6	215054.1
55	6265646_6230_hmo	6265646_1	51	6265646	1	6265646	0	195389.6	228014.1
55	626990_6230_ha	626990_1	50	626990	1	626990	0	190717.6	230510.1
55	627922_6230_hn	627922_1	52	627922	1	627922	0	219453.6	196750.1
55	627922_6230_hn	627922_2	52	63542482	0	627922	0	219486.34	196748.44
55	641238_6230_ha	641238_1	50	641238	1	641238	0	176701.6	217134.1
55	643009_6230	643009_1	49	643009	1	643009	0	79229.6	202830.1
55	6446_6230_ha	6446_1	50	6446	1	6446	0	191005.6	231694.1
55	648914_6230_ha	648914_1	50	648914	1	648914	0	224285.6	189710.1
55	652214_6230_hn	652214_1	52	652214	1	652214	0	218461.6	199086.1
55	654598_6230_ha	654598_1	50	654598	1	654598	0	166813.6	163918.1
55	654598_6230_ha	654598_2	50	53083398	0	654598	0	166880.82	164038.38
55	6551686_6230_hmo	6551686_1	51	6551686	1	6551686	0	185853.6	180046.1
55	658870_6230_hmo	658870_1	51	658870	1	658870	0	203069.6	192110.1
55	6590374_6230_hmo	6590374_1	51	6590374	1	6590374	0	186269.6	179950.1
55	6592105_6230_hmo	6592105_1	51	6592105	1	6592105	0	129245.6	214958.1
55	6624449_6230_hmo	6624449_1	51	6624449	1	6624449	0	86141.6	203758.1
