scheme	sampling_unit_code	phab	certain	description_orig
HQ1330	ZSCPQ199	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ200	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ201	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ203	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ222	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ225	100	TRUE	NA
HQ1330	ZSCPQ227	100	TRUE	NA
HQ1330	ZSCPQ230	100	TRUE	100% 1130; 70% rbbmr; 30% 1330_da
HQ1330	ZSCPQ234	100	TRUE	NA
HQ1330	ZSCPQ240	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ241	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ242	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ243	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ244	100	TRUE	NA
HQ1330	ZSCPQ245	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ246	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ247	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ248	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ253	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ254	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ256	100	TRUE	100% 1130; 90% rbbmr; 10% 6430_hw
HQ1330	ZSCPQ258	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ273	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ274	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ275	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ276	100	TRUE	NA
HQ1330	ZSCPQ277	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ278	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ279	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ281	100	TRUE	NA
HQ1330	ZSCPQ282	100	TRUE	100% 1130; 100% rbbmr
HQ1330	ZSCPQ283	100	TRUE	100% 1130; 90% rbbmr; 10% 1330_da
HQ1330	ZSCPQ284	100	TRUE	100% 1130; 100% 1330_da
HQ1330	ZSCPQ285	100	TRUE	NA
HQ1330	ZSCPQ303	100	TRUE	NA
HQ1330	ZSCPQ306	100	TRUE	NA
HQ1330	ZSCPQ307	100	TRUE	NA
HQ1330	ZSCPQ314	100	TRUE	NA
HQ2120	10010417_2120	50	TRUE	50% 2120; 30% 2160; 15% 2130_hd; 5% gh
HQ2120	10057905_2120	60	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2120	10071601_2120	100	TRUE	100% 2120
HQ2120	10082997_2120	100	TRUE	100% 2120
HQ2120	1009077_2120	100	TRUE	100% 2120
HQ2120	10138801_2120	55	TRUE	55% 2120; 40% 2130_hd; 5% 2160
HQ2120	1013937_2120	60	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2120	1015221_2120	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	10153777_2120	100	TRUE	100% 2120
HQ2120	10160821_2120	100	TRUE	100% 2120
HQ2120	10186545_2120	20	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2120	1021105_2120	100	TRUE	NA
HQ2120	10291313_2120	30	TRUE	60% 2130_hd; 30% 2120; 10% 2160
HQ2120	10323381_2120	100	TRUE	100% 2120
HQ2120	10333745_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	10342193_2120	100	TRUE	100% 2120
HQ2120	10350385_2120	100	TRUE	100% 2120
HQ2120	10353973_2120	70	TRUE	70% 2120; 20% 2130_hd; 10% 2160
HQ2120	103601_2120	100	TRUE	NA
HQ2120	1036081_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	10398513_2120	100	TRUE	NA
HQ2120	10399281_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	10419637_2120	100	TRUE	100% 2120
HQ2120	1044273_2120	100	TRUE	100% 2120
HQ2120	1044273_2130_hd	100	TRUE	100% 2120
HQ2120	10458289_2120	100	TRUE	NA
HQ2120	10462645_2120	40	TRUE	60% gh; 40% 2120
HQ2120	1047861_2120	75	TRUE	75% 2120; 15% 2130_hd; 10% 2160
HQ2120	10517813_2120	60	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2120	10547637_2120	80	TRUE	80% 2120; 20% gh
HQ2120	10578737_2120	100	TRUE	NA
HQ2120	10606705_2120	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	10642869_2120	85	TRUE	85% 2120; 15% 2130_hd
HQ2120	10654897_2120	100	TRUE	NA
HQ2120	10665777_2120	100	TRUE	100% 2120
HQ2120	10672241_2120	80	TRUE	80% 2120; 20% 2130_hd
HQ2120	1081137_2120	20	TRUE	70% 2160; 20% 2120; 5% 2130_hd; 5% gh
HQ2120	1092401_2120	20	TRUE	50% gh; 30% 2130_hd; 20% 2120
HQ2120	110705_2120	95	TRUE	95% 2120; 5% 2130_hd
HQ2120	1110453_2120	80	TRUE	80% 2120; 20% gh
HQ2120	1113905_2120	30	TRUE	50% 2160; 30% 2120; 20% gh
HQ2120	111985_2120	50	TRUE	50% 2130_hd; 50% 2120; 0% 2160
HQ2120	1125937_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	1135793_2120	100	TRUE	NA
HQ2120	1140081_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	1149745_2120	80	TRUE	80% 2120; 20% 2130_hd
HQ2120	1163057_2120	50	TRUE	50% 2120; 30% 2160; 15% 2130_hd; 5% gh
HQ2120	1167153_2120	100	TRUE	100% 2120
HQ2120	116849_2120	30	TRUE	60% 2130_hd; 30% 2120; 10% 2160
HQ2120	1191473_2120	100	TRUE	100% 2120
HQ2120	1192373_2120	100	TRUE	100% 2120
HQ2120	120945_2120	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	121525_2120	100	TRUE	100% 2120
HQ2120	1216305_2120	100	TRUE	100% 2120
HQ2120	1217713_2120	100	TRUE	NA
HQ2120	1228593_2120	20	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2120	12401_2120	100	TRUE	100% 2120
HQ2120	1259313_2120	20	TRUE	80% 2130_hd; 20% 2120
HQ2120	126261_2120	60	TRUE	60% 2120; 30% 2130_hd; 10% 2160
HQ2120	1269301_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	1277553_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	1283249_2120	100	TRUE	NA
HQ2120	1298225_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	1301173_2120	100	TRUE	100% 2120
HQ2120	1316785_2120	40	TRUE	40% 2130_hd; 40% 2120; 20% 2170
HQ2120	1348785_2120	100	TRUE	NA
HQ2120	1353905_2120	100	TRUE	NA
HQ2120	1363761_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	137393_2120	70	TRUE	70% 2120; 30% 2160
HQ2120	1403697_2120	100	TRUE	NA
HQ2120	1408817_2120	100	TRUE	100% 2120
HQ2120	1410485_2120	30	TRUE	70% 2130_hd; 30% 2120
HQ2120	1421425_2120	20	TRUE	80% 2130_hd; 20% 2120
HQ2120	1429297_2120	100	TRUE	100% 2120
HQ2120	1437489_2120	100	TRUE	100% 2120
HQ2120	143797_2120	100	TRUE	100% 2120
HQ2120	1441585_2120	30	TRUE	50% 2160; 30% 2120; 20% gh
HQ2120	1476021_2120	100	TRUE	100% 2120
HQ2120	1478449_2120	15	TRUE	75% 2130_hd; 15% 2120; 5% 2170; 5% 2160
HQ2120	1479857_2120	100	TRUE	NA
HQ2120	1503025_2120	100	TRUE	100% 2120
HQ2120	1510069_2120	50	TRUE	50% 2120; 50% 2130_hd
HQ2120	1510709_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	1531445_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	1535793_2120	20	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2120	1560369_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	1584689_2120	100	TRUE	100% 2120
HQ2120	1591409_2120	95	TRUE	95% 2120; 5% 2110
HQ2120	1609521_2120	100	TRUE	100% 2120
HQ2120	1621809_2120	50	TRUE	50% 2120; 30% 2160; 15% 2130_hd; 5% gh
HQ2120	1650225_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	1669297_2120	60	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2120	169137_2120	100	TRUE	NA
HQ2120	1692849_2120	100	TRUE	NA
HQ2120	1695537_2120	20	TRUE	70% 2160; 20% 2120; 5% 2170; 5% 2130_hd
HQ2120	1736305_2120	30	TRUE	70% 2130_hd; 30% 2120
HQ2120	1740593_2120	20	TRUE	70% 2160; 20% 2120; 5% 2170; 5% 2130_hd
HQ2120	1742001_2120	100	TRUE	NA
HQ2120	174897_2120	100	TRUE	NA
HQ2120	1750193_2120	40	TRUE	60% 2130_hd; 40% 2120
HQ2120	1772213_2120	50	TRUE	50% 2120; 50% 2130_hd
HQ2120	1793589_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	1797937_2120	20	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2120	180017_2120	100	TRUE	100% 2120
HQ2120	1824881_2120	95	TRUE	95% 2120; 5% 2130_hd
HQ2120	1834293_2120	60	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2120	1837169_2120	70	TRUE	70% 2120; 20% 2130_hd; 10% 2160
HQ2120	1878193_2120	100	TRUE	NA
HQ2120	1887857_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	1888049_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	1902705_2120	30	TRUE	60% 2130_hd; 30% 2120; 10% 2160
HQ2120	1905841_2120	100	TRUE	NA
HQ2120	192625_2120	40	TRUE	60% 2130_hd; 40% 2120
HQ2120	1953585_2120	100	TRUE	100% 2120
HQ2120	196021_2120	60	TRUE	60% 2120; 35% 2130_hd; 5% gh
HQ2120	1961777_2120	100	TRUE	100% 2120
HQ2120	1965365_2120	75	TRUE	75% 2120; 15% 2130_hd; 10% 2160
HQ2120	2002737_2120	20	TRUE	70% 2160; 20% 2120; 5% 2170; 5% 2130_hd
HQ2120	2004145_2120	100	TRUE	NA
HQ2120	2009905_2120	100	TRUE	NA
HQ2120	2010673_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	2020789_2120	60	TRUE	60% 2120; 40% 2130_hd
HQ2120	2036913_2120	100	TRUE	NA
HQ2120	2057585_2120	20	TRUE	80% 2130_hd; 20% 2120
HQ2120	2069681_2120	100	TRUE	NA
HQ2120	2074037_2120	30	TRUE	40% 2160; 30% 2120; 30% gh
HQ2120	2084657_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	2122929_2120	100	TRUE	NA
HQ2120	2129205_2120	60	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2120	2129713_2120	20	TRUE	70% 2160; 20% 2120; 5% 2130_hd; 5% gh
HQ2120	2133809_2120	100	TRUE	100% 2120
HQ2120	2161_2120	70	TRUE	70% 2120; 20% 2130_hd; 10% 2160
HQ2120	2186805_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	2188657_2120	40	TRUE	60% 2130_hd; 40% 2120
HQ2120	2190129_2120	100	TRUE	NA
HQ2120	2193585_2120	60	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2120	2205873_2120	100	TRUE	NA
HQ2120	2215729_2120	100	TRUE	100% 2120
HQ2120	2218677_2120	100	TRUE	100% 2120
HQ2120	2266289_2120	100	TRUE	NA
HQ2120	2274673_2120	60	TRUE	60% 2120; 30% 2130_hd; 10% gh
HQ2120	2277169_2120	100	TRUE	100% 2120
HQ2120	2281265_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	2307889_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	2325941_2120	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	2336181_2120	90	TRUE	90% 2120; 10% 2160
HQ2120	2337585_2120	45	TRUE	45% 2130_hd; 45% 2120; 10% 2160,2170
HQ2120	2346801_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	249649_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	25777_2120	100	TRUE	NA
HQ2120	257841_2120	20	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2120	260273_2120	40	TRUE	40% 2120; 30% 2160; 20% 2130_hd; 10% 2170
HQ2120	271537_2120	100	TRUE	NA
HQ2120	273969_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	2741_2120	100	TRUE	100% 2120
HQ2120	296373_2120	30	TRUE	70% 2130_hd; 30% 2120
HQ2120	305329_2120	100	TRUE	NA
HQ2120	305969_2120	20	TRUE	50% gh; 30% 2130_hd; 20% 2120
HQ2120	32561_2120	20	TRUE	70% 2160; 20% 2120; 5% 2130_hd; 5% gh
HQ2120	339505_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	353457_2120	30	TRUE	60% 2160; 30% 2120; 10% 2130_hd
HQ2120	358577_2120	60	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2120	360241_2120	100	TRUE	100% 2120
HQ2120	370101_2120	30	TRUE	50% 2160; 30% 2120; 10% 2130_hd; 10% gh
HQ2120	371505_2120	100	TRUE	NA
HQ2120	380529_2120	40	TRUE	60% 2130_hd; 40% 2120
HQ2120	388913_2120	100	TRUE	100% 2120
HQ2120	395957_2120	100	TRUE	100% 2120
HQ2120	396597_2120	60	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2120	399281_2120	40	TRUE	50% 2130_hd; 40% 2120; 5% 2160; 5% 2170
HQ2120	425269_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	431281_2120	100	TRUE	NA
HQ2120	438065_2120	100	TRUE	100% 2120
HQ2120	43825_2120	15	TRUE	80% 2130_hd; 15% 2120; 5% 2160
HQ2120	454449_2120	100	TRUE	100% 2120
HQ2120	456817_2120	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	461493_2120	100	TRUE	100% 2120
HQ2120	496817_2120	100	TRUE	NA
HQ2120	507697_2120	100	TRUE	100% 2120
HQ2120	511793_2120	15	TRUE	75% 2160; 10% 2130_hd; 15% 2120
HQ2120	51313_2120	95	TRUE	95% 2120; 5% 2130_hd
HQ2120	513461_2120	100	TRUE	100% 2120
HQ2120	514741_2120	100	TRUE	100% 2120
HQ2120	5297_2120	100	TRUE	NA
HQ2120	532849_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	556849_2120	20	TRUE	70% 2160; 20% 2120; 5% 2130_hd; 5% gh
HQ2120	573233_2120	50	TRUE	50% 2120; 30% 2160; 15% 2130_hd; 5% gh
HQ2120	589617_2120	30	TRUE	50% 2160; 30% 2120; 20% gh
HQ2120	611505_2120	100	TRUE	NA
HQ2120	61877_2120	100	TRUE	100% 2120
HQ2120	627889_2120	100	TRUE	NA
HQ2120	632177_2120	20	TRUE	80% 2130_hd; 20% 2120
HQ2120	634417_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	651057_2120	100	TRUE	100% 2120
HQ2120	65329_2120	30	TRUE	50% 2160; 30% 2120; 20% gh
HQ2120	687729_2120	60	TRUE	60% 2120; 35% 2160; 5% 2130_hd
HQ2120	692017_2120	20	TRUE	70% 2160; 20% 2120; 5% 2170; 5% 2130_hd
HQ2120	693425_2120	100	TRUE	NA
HQ2120	699185_2120	100	TRUE	NA
HQ2120	701617_2120	40	TRUE	60% 2130_hd; 40% 2120
HQ2120	710769_2120	80	TRUE	80% 2120; 20% 2130_hd
HQ2120	715445_2120	100	TRUE	100% 2120
HQ2120	720309_2120	60	TRUE	60% 2120; 35% 2130_hd; 5% gh
HQ2120	746865_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	746933_2120	30	TRUE	50% 2160; 30% 2120; 10% 2130_hd; 10% gh
HQ2120	775605_2120	60	TRUE	60% 2120; 40% 2130_hd
HQ2120	784177_2120	100	TRUE	100% 2120; 0% 2130_hd
HQ2120	822065_2120	70	TRUE	70% 2120; 30% 2130_hd
HQ2120	830257_2120	20	TRUE	70% 2130_hd; 20% 2120; 10% 2160,2170
HQ2120	832689_2120	50	TRUE	50% 2120; 30% 2160; 20% 2130_hd
HQ2120	876085_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	877745_2120	50	TRUE	50% 2120; 30% 2160; 20% 2130_hd
HQ2120	88117_2120	20	TRUE	60% 2130_hd; 20% 2120; 20% 2160
HQ2120	882865_2120	60	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2120	884337_2120	60	TRUE	60% 2120; 40% 2130_hd
HQ2120	887601_2120	15	TRUE	80% 2130_hd; 15% 2120; 5% 2160
HQ2120	896561_2120	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	905009_2120	100	TRUE	100% 2120
HQ2120	91505_2120	40	TRUE	60% 2130_hd; 40% 2120
HQ2120	916789_2120	60	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2120	930229_2120	100	TRUE	100% 2120
HQ2120	939185_2120	100	TRUE	NA
HQ2120	954161_2120	20	TRUE	70% 2160; 20% 2120; 5% 2170; 5% 2130_hd
HQ2120	955569_2120	100	TRUE	NA
HQ2120	961329_2120	100	TRUE	NA
HQ2120	986421_2120	60	TRUE	60% 2120; 20% 2130_hd; 20% 2160
HQ2120	988337_2120	100	TRUE	NA
HQ2120	dp_04	40	TRUE	60% gh; 40% 2120
HQ2120	ij_02	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	ij_06	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	ij_13	90	TRUE	90% 2120; 10% 2130_hd
HQ2120	sc_01	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	sc_04	75	TRUE	75% 2120; 20% 2160; 5% 2130_hd
HQ2120	wn_02	100	TRUE	NA
HQ2120	wn_22	100	TRUE	NA
HQ2120	wn_23	100	TRUE	NA
HQ2120	wn_32	100	TRUE	NA
HQ2120	zb_01	100	TRUE	100% 2120
HQ2120	zb_03	100	TRUE	100% 2120
HQ2130	10082417_2130_hd	50	TRUE	50% 2130_hd; 50% gh
HQ2130	10102837_2130_hd	30	TRUE	70% 2160; 30% 2130_hd
HQ2130	101169_2130_hd	100	TRUE	100% 2130_hd
HQ2130	1015093_2130_hd	100	TRUE	100% 2130_hd
HQ2130	10157873_2130_hd	20	TRUE	80% 2160; 20% 2130_hd
HQ2130	10184117_2130_hd	40	TRUE	40% 2160; 40% 2130_hd; 10% 2120; 10% gh
HQ2130	102453_2130_hd	60	TRUE	60% 2130_hd; 40% 2160
HQ2130	10288565_2130_hd	30	TRUE	40% 2160; 30% 2130_hd; 20% gh; 10% 2120
HQ2130	10314929_2130_hd	30	TRUE	70% 2160; 30% 2130_hd
HQ2130	103425_2130_hd	40	TRUE	40% 2160; 40% 2130_hd; 10% 2120; 10% gh
HQ2130	1034353_2130_hd	95	TRUE	95% 2130_hd; 5% 2120
HQ2130	10353973_2130_hd	20	TRUE	70% 2120; 20% 2130_hd; 10% 2160
HQ2130	10381105_2130_had	100	TRUE	100% 2130_had
HQ2130	10481457_2130_hd	35	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2130	1050737_2130_hd	60	TRUE	60% 2130_hd; 40% gh
HQ2130	10517813_2130_hd	25	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2130	10642869_2130_hd	15	TRUE	85% 2120; 15% 2130_hd
HQ2130	10672241_2130_hd	20	TRUE	80% 2120; 20% 2130_hd
HQ2130	1074353_2130_hd	100	TRUE	NA
HQ2130	10778801_2130_hd	70	TRUE	70% 2130_hd; 15% 2170; 10% 2160; 5% 2120
HQ2130	1079473_2130_hd	35	TRUE	50% 2170; 35% 2130_hd; 10% 2160; 5% 2120
HQ2130	1085493_2130_had	20	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	1085493_2130_hd	80	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	1086465_2130_hd	95	TRUE	95% 2130_hd; 5% 2120
HQ2130	1092401_2130_hd	30	TRUE	50% gh; 30% 2130_hd; 20% 2120
HQ2130	1099889_2130_hd	85	TRUE	85% 2130_hd; 15% 2160
HQ2130	1115573_2130_hd	20	TRUE	80% gh; 20% 2130_hd
HQ2130	1116273_2130_hd	20	TRUE	80% 2160; 20% 2130_hd
HQ2130	1119409_2130_hd	100	TRUE	NA
HQ2130	111985_2130_hd	50	TRUE	50% 2130_hd; 50% 2120; 0% 2160
HQ2130	11595569_2130_hd	35	TRUE	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120
HQ2130	116849_2130_hd	60	TRUE	60% 2130_hd; 30% 2120; 10% 2160
HQ2130	11825_2130_hd	50	TRUE	50% 2130_hd; 30% 2170; 15% 2160; 5% 2120
HQ2130	126261_2130_hd	30	TRUE	60% 2120; 30% 2130_hd; 10% 2160
HQ2130	1264241_2130_had	100	TRUE	100% 2130_had; 0% 2190
HQ2130	130865_2130_hd	20	TRUE	80% 2160; 20% 2130_hd
HQ2130	143153_2130_hd	95	TRUE	95% 2130_hd; 5% 2170
HQ2130	1433777_2130_had	100	TRUE	100% 2130_had
HQ2130	1593397_2130_had	20	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	159537_2130_hd	30	TRUE	70% gh; 30% 2130_hd
HQ2130	1609781_2130_had	20	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	16177_2130_hd	30	TRUE	60% 2160; 30% 2130_hd; 10% 2120
HQ2130	165681_2130_hd	100	TRUE	100% 2130_hd
HQ2130	1700017_2130_had	100	TRUE	100% 2130_had
HQ2130	1722993_2130_had	100	TRUE	100% 2130_had
HQ2130	186481_2130_hd	50	TRUE	50% 2130_hd; 50% gh
HQ2130	192625_2130_hd	60	TRUE	60% 2130_hd; 40% 2120
HQ2130	196021_2130_hd	35	TRUE	60% 2120; 35% 2130_hd; 5% gh
HQ2130	1962161_2130_had	100	TRUE	100% 2130_had
HQ2130	1992497_2130_had	100	TRUE	100% 2130_had
HQ2130	20081_2130_hd	95	TRUE	95% 2130_hd; 5% 2120
HQ2130	2050673_2130_had	100	TRUE	100% 2130_had
HQ2130	208181_2130_hd	100	TRUE	100% 2130_hd
HQ2130	2085041_2130_had	100	TRUE	100% 2130_had
HQ2130	2089137_2130_had	100	TRUE	100% 2130_had
HQ2130	2154673_2130_had	100	TRUE	100% 2130_had
HQ2130	2161_2130_hd	20	TRUE	70% 2120; 20% 2130_hd; 10% 2160
HQ2130	225073_2130_hd	70	TRUE	70% 2130_hd; 30% gh
HQ2130	2312817_2130_had	100	TRUE	100% 2130_had; 0% 2190
HQ2130	232049_2130_had	100	TRUE	100% 2130_had
HQ2130	23221_2130_hd	100	TRUE	100% 2130_hd
HQ2130	2347185_2130_had	100	TRUE	100% 2130_had
HQ2130	2416817_2130_had	100	TRUE	100% 2130_had
HQ2130	2482353_2130_had	100	TRUE	100% 2130_had
HQ2130	2516785_2130_had	100	TRUE	100% 2130_had
HQ2130	257841_2130_hd	30	TRUE	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160
HQ2130	260273_2130_hd	20	TRUE	40% 2120; 30% 2160; 20% 2130_hd; 10% 2170
HQ2130	2609329_2130_had	100	TRUE	100% 2130_had
HQ2130	263605_2130_hd	95	TRUE	95% 2130_hd; 5% 2160
HQ2130	2641973_2130_had	30	TRUE	70% 2130_hd; 30% 2130_had
HQ2130	2678961_2130_had	100	TRUE	100% 2130_had
HQ2130	2703413_2130_had	30	TRUE	70% 2130_hd; 30% 2130_had
HQ2130	2740401_2130_had	80	TRUE	80% 2130_had; 20% 2160
HQ2130	2748593_2130_had	100	TRUE	100% 2130_had
HQ2130	2778929_2130_had	100	TRUE	100% 2130_had
HQ2130	2875569_2130_had	100	TRUE	100% 2130_had
HQ2130	2879665_2130_had	100	TRUE	100% 2130_had
HQ2130	2941105_2130_had	100	TRUE	100% 2130_had
HQ2130	296373_2130_hd	70	TRUE	70% 2130_hd; 30% 2120
HQ2130	3006641_2130_had	100	TRUE	100% 2130_had
HQ2130	305969_2130_hd	30	TRUE	50% gh; 30% 2130_hd; 20% 2120
HQ2130	3072177_2130_had	100	TRUE	100% 2130_had
HQ2130	3133617_2130_had	100	TRUE	100% 2130_had
HQ2130	3137713_2130_had	100	TRUE	100% 2130_had
HQ2130	3182645_2130_had	20	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	3203249_2130_had	100	TRUE	100% 2130_had
HQ2130	32053_2130_hd	80	TRUE	80% 2130_hd; 10% 2120; 10% 2160
HQ2130	321589_2130_hd	90	TRUE	90% 2130_hd; 10% 2130_had
HQ2130	322229_2130_hd	100	TRUE	100% 2130_hd
HQ2130	329841_2130_hd	20	TRUE	80% 2160; 20% 2130_hd
HQ2130	3303217_2130_had	100	TRUE	100% 2130_had
HQ2130	3334321_2130_had	100	TRUE	100% 2130_had
HQ2130	3395761_2130_had	100	TRUE	100% 2130_had
HQ2130	343349_2130_hd	100	TRUE	100% 2130_hd
HQ2130	343477_2130_hd	70	TRUE	70% 2130_hd; 30% 2120
HQ2130	3444789_2130_had	20	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	3483761_2130_had	100	TRUE	NA
HQ2130	358577_2130_hd	25	TRUE	60% 2120; 25% 2130_hd; 10% 2160; 5% gh
HQ2130	362673_2130_hd	100	TRUE	NA
HQ2130	3637_2130_hd	100	TRUE	100% 2130_hd
HQ2130	3639921_2130_had	100	TRUE	100% 2130_had
HQ2130	365569_2130_hd	95	TRUE	95% 2130_hd; 5% 2120
HQ2130	36917_2130_had	20	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	36917_2130_hd	80	TRUE	80% 2130_hd; 20% 2130_had
HQ2130	3727537_2130_had	100	TRUE	100% 2130_had
HQ2130	3745905_2130_had	100	TRUE	NA
HQ2130	37889_2130_hd	95	TRUE	95% 2130_hd; 5% 2120
HQ2130	380529_2130_hd	60	TRUE	60% 2130_hd; 40% 2120
HQ2130	3827505_2130_had	100	TRUE	100% 2130_had
HQ2130	385201_2130_had	100	TRUE	100% 2130_had
HQ2130	3858609_2130_had	100	TRUE	100% 2130_had
HQ2130	387249_2130_hd	100	TRUE	100% 2130_hd
HQ2130	396597_2130_hd	25	TRUE	60% 2120; 25% 2130_hd; 15% 2160
HQ2130	3989681_2130_had	100	TRUE	100% 2130_had
HQ2130	399281_2130_hd	50	TRUE	50% 2130_hd; 40% 2120; 5% 2160; 5% 2170
HQ2130	399413_2130_hd	60	TRUE	60% 2130_hd; 20% 2120; 20% 2160
HQ2130	4008049_2130_had	100	TRUE	NA
HQ2130	405297_2130_hd	95	TRUE	95% 2130_hd; 5% 2170
HQ2130	407729_2130_hd	30	TRUE	65% gh; 30% 2130_hd; 5% 2160
HQ2130	425269_2130_hd	20	TRUE	60% 2120; 20% 2130_hd; 20% 2160
