point_code	type_target	is_type_target	type_observed	assessment_date	assessment_source	x	y	inaccessible	fieldwork_team
750198_1	2330_bu	TRUE	2330_bu	2018-07-20	field assessment	218429.513	203950.081	NA	anb
750518_1	2330_bu	TRUE	2330_bu	2017-08-30	field assessment	216605.643	200110.132	NA	anb
750593_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	57085.6	215438.1	NA	inbo
750646_1	2330_bu	FALSE	6 : (half) natuurlijke graslanden	2017-07-07	field assessment	196829.508	189678.098	NA	anb
75126_1	2330_bu	FALSE	onbekend	2015-09-09	field assessment	213021.499	215310.15	NA	anb
751337_1	6510_hu	FALSE	gh	2016-06-16	field assessment	137053.604	197614.114	NA	anb
7515953_1	2170	NA	NA	NA	NA	33373.6	203982.1	NA	inbo
7520049_1	2170	NA	NA	NA	NA	32189.6	202766.1	NA	inbo
7525097_1	91E0_sf	NA	NA	NA	NA	143208.1	200877.6	NA	inbo
7533442_1	6510_huk	NA	NA	NA	NA	254269.6	159790.1	NA	anb
753630_1	6230_ha	FALSE	NA	2016-09-19	field assessment	160157.6	225582.1	NA	inbo
753630_1	6230_hmo	FALSE	NA	2016-09-19	field assessment	160157.6	225582.1	NA	inbo
753630_2	6230_ha	FALSE	6230_hmo	2016-09-19	field assessment	160126.36	225579.37	NA	inbo
753630_2	6230_hmo	TRUE	6230_hmo	2016-09-19	field assessment	160126.36	225579.37	NA	inbo
7545942_1	6230_hmo	NA	NA	NA	NA	184221.6	194510.1	NA	inbo
75474_1	4030	TRUE	4030	2014-09-01	field assessment	223197.557	189358.128	NA	anb
7556574_1	2330_dw	NA	NA	NA	NA	163165.6	226958.1	NA	anb
7560178_1	2330_dw	NA	NA	NA	NA	240701.6	180814.1	NA	anb
758453_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	64029.6	220366.1	NA	inbo
758585_1	91E0_vc	NA	NA	NA	NA	131005.6	163502.1	NA	anb
75889_1	2130_had	NA	NA	NA	NA	53888.5	216184	NA	inbo
758961_1	2160	NA	NA	NA	NA	23133.6	199118.1	NA	inbo
7594429_1	1330_da	NA	NA	NA	NA	141088.6	225742.71	NA	inbo
76_1	2130_hd	NA	NA	2018-01-01	field assessment	32637.6	203566.1	NA	inbo
76_1	2170	NA	NA	2018-01-01	field assessment	32637.6	203566.1	NA	inbo
760057_1	91E0_vc	NA	NA	NA	NA	133117.6	179886.1	NA	anb
76022_1	2310	FALSE	NA	2014-01-01	orthophoto	199197.6	213166.1	NA	anb
7602646_1	2330_dw	NA	NA	NA	NA	177693.6	218350.1	NA	anb
760793_1	91E0_vc	NA	NA	NA	NA	110845.6	169294.1	NA	anb
7618353_1	2170	NA	NA	NA	NA	30269.6	202958.1	NA	inbo
7619046_1	6230_hmo	NA	NA	NA	NA	203965.6	170798.1	NA	inbo
76242_1	4010	TRUE	4010	2014-09-09	field assessment	228541.59	193998.171	NA	anb
76294_1	91E0_vc	FALSE	9130	2015-01-01	field assessment	160125.6	161870.1	NA	anb
7629490_1	6510_huk	NA	NA	NA	NA	245501.6	161038.1	NA	anb
7630641_1	2170	NA	NA	NA	NA	33085.6	202798.1	NA	inbo
7633073_1	2170	NA	NA	NA	NA	30077.6	202094.1	NA	inbo
7635137_1	91E0_va	NA	NA	NA	NA	83942.3	207178.4	NA	anb
763705_1	91E0_vc	NA	NA	NA	NA	133917.6	165806.1	NA	anb
764754_1	2330_bu	FALSE	2310	2017-07-13	field assessment	237437.566	195278.146	NA	anb
764985_1	91E0_vc	NA	NA	NA	NA	122141.6	164302.1	NA	anb
766582_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	217149.6	202350.1	NA	anb
766686_1	2330_bu	FALSE	gh	2016-09-21	field assessment	154237.565	231278.11	NA	anb
76754_1	2310	TRUE	2310	2014-09-10	field assessment	230269.58	194702.088	NA	anb
7678913_1	6410_ve	FALSE	NA	2018-06-07	field assessment	72861.6	205678.1	NA	inbo
7678913_2	6410_ve	FALSE	6410_mo	2018-06-07	field assessment	72976.34	205528.46	NA	inbo
7684161_1	6230_hmo	NA	NA	NA	NA	77373.6	196846.1	NA	inbo
7684870_1	9120	NA	NA	NA	NA	154942.3	159679.8	NA	anb
7689393_1	2170	NA	NA	NA	NA	22973.6	198926.1	NA	inbo
7700530_1	9120	NA	NA	NA	NA	221942.2	171179.8	NA	anb
7705777_1	2190	NA	NA	NA	NA	23389.6	198286.1	NA	inbo
7706226_1	6510_huk	NA	NA	NA	NA	222909.6	167758.1	NA	anb
7710006_1	6410_ve	FALSE	NA	2018-01-01	field assessment	193053.6	189550.1	NA	inbo
7716742_1	6410_ve	NA	NA	NA	NA	177181.6	181454.1	NA	inbo
7726126_1	6410_ve	FALSE	NA	2019-01-01	field assessment	186077.6	219854.1	NA	inbo
77278_1	4010	TRUE	4010	2016-11-30	field assessment	165053.642	228686.114	NA	anb
7728174_1	6230_hmo	NA	NA	NA	NA	193949.6	218606.1	NA	inbo
7728437_1	2190	NA	NA	NA	NA	77213.6	227822.1	NA	inbo
77361_1	2160	NA	NA	NA	NA	30074.7	203030.9	NA	inbo
7738642_1	6510_hus	FALSE	NA	2019-06-05	field assessment	219005.6	217262.1	NA	anb
7738642_2	6510_hus	TRUE	6510_hus	2019-06-05	field assessment	219068.422	217326.533	NA	anb
7739313_1	2170	NA	NA	NA	NA	30269.6	201934.1	NA	inbo
77394_1	4030	TRUE	4030	2014-08-22	field assessment	237949.6	187182.1	NA	anb
7745073_1	2170	NA	NA	NA	NA	29725.6	202382.1	NA	inbo
775605_1	2120	NA	NA	NA	NA	58781.6	220974.1	NA	inbo
775605_1	2130_hd	NA	NA	NA	NA	58781.6	220974.1	NA	inbo
7759198_1	6510_hus	FALSE	NA	2018-05-25	field assessment	177565.6	241390.1	NA	anb
7759198_2	6510_hus	TRUE	6510_hus	2018-05-25	field assessment	177639.651	241338.939	NA	anb
776369_1	2160	NA	NA	NA	NA	26461.6	200302.1	NA	inbo
7768278_1	2330_dw	NA	NA	NA	NA	177341.6	217742.1	NA	anb
777938_1	6230_ha	FALSE	NA	2017-01-01	field assessment	223741.6	190158.1	NA	inbo
7782774_1	6410_ve	FALSE	NA	2015-01-01	field assessment	212733.6	213966.1	NA	inbo
7785_1	9190	TRUE	9190	2015-05-18	field assessment	130205.502	214350.062	NA	anb
78_1	2120	FALSE	NA	2019-01-01	field assessment	78365.6	228750.1	NA	inbo
78_1	2130_hd	FALSE	NA	2019-01-01	field assessment	78365.6	228750.1	NA	inbo
78_1	2160	FALSE	NA	2019-01-01	field assessment	78365.6	228750.1	NA	inbo
78_2	2120	NA	NA	2019-01-01	field assessment	78372.9	228778.8	NA	inbo
78_2	2130_hd	NA	NA	2019-01-01	field assessment	78372.9	228778.8	NA	inbo
78_2	2160	NA	NA	2019-01-01	field assessment	78372.9	228778.8	NA	inbo
781906_1	6230_ha	FALSE	NA	2016-08-03	field assessment	238557.6	187182.1	NA	inbo
781906_1	6230_hn	FALSE	NA	2016-08-03	field assessment	238557.6	187182.1	NA	inbo
781906_2	6230_ha	FALSE	6230_hn	2016-08-03	field assessment	238557.04	187181.17	NA	inbo
781906_2	6230_hn	TRUE	6230_hn	2016-08-03	field assessment	238557.04	187181.17	NA	inbo
782129_1	2130_hd	NA	NA	NA	NA	32413.6	203566.1	NA	inbo
782129_1	2170	NA	NA	NA	NA	32413.6	203566.1	NA	inbo
782513_1	2180	NA	NA	NA	NA	23759.9	196333	NA	inbo
78294_1	6510_hu	FALSE	NA	2016-06-03	field assessment	180573.6	216814.1	NA	anb
78294_2	6510_hu	TRUE	6510_hu	2016-06-03	field assessment	180572.773	216815.692	NA	anb
783029_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63101.6	221326.1	NA	inbo
783286_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218109.6	199086.1	NA	inbo
7836118_1	6410_ve	FALSE	NA	2015-01-01	field assessment	179709.6	214606.1	NA	inbo
7836849_1	2170	NA	NA	NA	NA	23357.6	199086.1	NA	inbo
7839026_1	6410_ve	TRUE	6410_ve	2019-07-02	field assessment	225021.59	178542.11	NA	inbo
783954_1	6230_ha	TRUE	6230_ha	2017-06-30	field assessment	239549.59	186670.11	NA	inbo
783954_1	6230_hn	FALSE	6230_ha	2017-06-30	field assessment	239549.59	186670.11	NA	inbo
784177_1	2120	NA	NA	NA	NA	35069.6	205998.1	NA	inbo
78454_1	4030	NA	NA	2014-01-01	NA	217565.6	203534.1	long term	anb
7853106_1	6410_ve	FALSE	NA	2019-01-01	field assessment	222589.6	175534.1	NA	inbo
78558_1	4030	FALSE	gh	2014-01-01	field assessment	154109.573	231406.086	NA	anb
7857489_1	6230_hmo	NA	NA	NA	NA	51005.6	169102.1	NA	inbo
7862406_1	6230_hmo	NA	NA	NA	NA	185725.6	179822.1	NA	inbo
7864786_1	2330_dw	NA	NA	NA	NA	233437.6	189582.1	NA	anb
7874902_1	6410_ve	TRUE	6410_ve	2019-07-09	field assessment	184605.64	185934.14	NA	inbo
787893_1	2130_hd	NA	NA	NA	NA	58301.6	220590.1	NA	inbo
7881190_1	6230_hmo	NA	NA	NA	NA	204061.6	170830.1	NA	inbo
788593_1	2190_mp	NA	NA	NA	NA	53085.6	217230.1	NA	inbo
7895217_1	2170	NA	NA	NA	NA	30205.6	201870.1	NA	inbo
7901046_1	91E0_vm	NA	NA	NA	NA	203942.2	204179.8	NA	anb
790454_1	2330_bu	FALSE	2310	2017-07-20	field assessment	217693.524	197678.161	NA	anb
7907826_1	6120	NA	NA	NA	NA	245821.6	181422.1	NA	inbo
79089_1	6510_hu	FALSE	NA	2014-06-11	field assessment	41821.6	194062.1	NA	anb
79089_2	6510_hu	FALSE	gh	2014-06-11	field assessment	41821.722	194058.027	NA	anb
791221_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63005.6	220398.1	NA	inbo
7913846_1	6410_ve	FALSE	NA	2015-01-01	field assessment	212637.6	213998.1	NA	inbo
791478_1	2330_bu	FALSE	onbekend	2017-08-30	field assessment	216413.603	199950.175	NA	anb
792070_1	91E0_vc	NA	NA	NA	NA	154973.6	162606.1	NA	anb
7929558_1	6410_ve	TRUE	6410_ve	2019-08-26	field assessment	177629.55	209678.3	NA	inbo
7936134_1	6230_hmo	NA	NA	NA	NA	182813.6	180622.1	NA	inbo
7936134_1	6410_ve	NA	NA	NA	NA	182813.6	180622.1	NA	inbo
7941057_1	6410_ve	NA	NA	2019-01-01	field assessment	72989.59	205518.07	NA	inbo
79478_1	4010	NA	NA	2014-01-01	NA	213053.6	204142.1	long term	anb
79478_1	7140_oli	NA	NA	2016-01-01	NA	213053.6	204142.1	long term	inbo
7951537_1	2190	NA	NA	NA	NA	22749.6	198766.1	NA	inbo
7953618_1	2330_dw	NA	NA	NA	NA	225885.6	194702.1	NA	anb
7953974_1	91E0_vm	NA	NA	NA	NA	195942.1	198679.9	NA	anb
795825_1	2170	NA	NA	NA	NA	23817.5	199474	NA	inbo
797785_1	91E0_vc	NA	NA	NA	NA	104765.6	176878.1	NA	anb
798133_1	1330_hpr	TRUE	1330_hpr	2015-08-11	field assessment	62813.56	221934.23	NA	inbo
798257_1	2160	NA	NA	NA	NA	29789.6	202830.1	NA	inbo
799145_1	91E0_vc	NA	NA	NA	NA	131709.6	200558.1	NA	anb
7994790_1	6230_hmo	NA	NA	NA	NA	188605.6	175118.1	NA	inbo
79986_1	6510_hu	FALSE	NA	2014-06-03	field assessment	228637.6	163374.1	NA	anb
79986_2	6510_hu	TRUE	6510_hu	2014-06-03	field assessment	228639.132	163377.587	NA	anb
8_1	2120	FALSE	NA	2019-01-01	field assessment	60797.6	222446.1	NA	inbo
8_2	2120	NA	NA	2019-01-01	field assessment	60788.6	222447.8	NA	inbo
800561_1	2130_hd	NA	NA	NA	NA	36176.8	205636.6	NA	inbo
8007217_1	2170	NA	NA	NA	NA	30205.6	202254.1	NA	inbo
8009654_1	9120	NA	NA	NA	NA	213942.7	200179.6	NA	anb
8010585_1	9130_end	NA	NA	NA	NA	113942.1	177679.9	NA	anb
8015925_1	2190	NA	NA	NA	NA	76797.6	226446.1	NA	inbo
801793_1	1330_hpr	FALSE	NA	2015-08-19	field assessment	57053.6	212462.1	NA	inbo
801793_2	1330_hpr	TRUE	1330_hpr	2015-08-19	field assessment	57082.42	212469.27	NA	inbo
802609_1	2160	NA	NA	NA	NA	30493.6	202894.1	NA	inbo
8030422_1	2330_dw	NA	NA	NA	NA	177469.6	217998.1	NA	anb
803065_1	91E0_vc	NA	NA	NA	NA	131741.6	179694.1	NA	anb
803446_1	2330_bu	FALSE	NA	2018-07-18	field assessment	218429.6	204398.1	NA	anb
803766_1	2330_bu	TRUE	2330_bu	2017-08-25	field assessment	215965.686	200686.181	NA	anb
804422_1	6230_ha	FALSE	NA	2017-01-01	field assessment	169693.6	167054.1	NA	inbo
804422_1	6510_hu	NA	NA	NA	NA	169693.6	167054.1	NA	anb
8056286_1	2330_dw	NA	NA	NA	NA	163517.6	227470.1	NA	anb
8056577_1	6230_hmo	NA	NA	NA	NA	60701.6	204718.1	NA	inbo
8057906_1	6410_ve	FALSE	NA	2019-01-01	field assessment	220637.6	175214.1	NA	inbo
8058301_1	1330_da	NA	NA	NA	NA	144848.5	221556.22	NA	inbo
80594_1	4030	FALSE	NA	2016-01-01	orthophoto	222525.6	189070.1	NA	anb
805942_1	6230_ha	TRUE	6230_ha	2019-05-23	field assessment	198653.65	188110.13	NA	inbo
805942_1	6230_hn	FALSE	6230_ha	2019-05-23	field assessment	198653.65	188110.13	NA	inbo
8066273_1	6230_hmo	NA	NA	NA	NA	70301.6	183534.1	NA	inbo
8072753_1	2170	NA	NA	NA	NA	29693.6	202350.1	NA	inbo
808146_1	2330_bu	TRUE	2330_bu	2017-07-17	field assessment	219837.544	196270.116	NA	anb
808722_1	2330_bu	TRUE	2330_bu	2018-07-19	field assessment	218653.633	204238.039	NA	anb
809137_1	2130_hd	NA	NA	NA	NA	28408.2	200753.6	NA	inbo
809670_1	6510_hu	NA	NA	NA	NA	160893.6	181134.1	NA	anb
81_1	2120	NA	NA	2019-01-01	field assessment	62173.6	223118.1	NA	inbo
811185_1	2130_had	NA	NA	NA	NA	25501.6	196878.1	NA	inbo
811701_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	65085.6	220302.1	NA	inbo
81205_1	2130_hd	NA	NA	NA	NA	77821.6	227598.1	NA	inbo
8121_1	91E0_vc	FALSE	NA	2015-04-29	field assessment	145501.6	160174.1	NA	anb
8121_2	91E0_vc	TRUE	91E0_vc	2015-04-29	field assessment	145484.288	160193.921	NA	anb
8121542_1	6410_mo	TRUE	6410_mo	2017-05-29	field assessment	162462.07	179501.35	NA	inbo
812166_1	6230	FALSE	NA	2016-01-01	field assessment	180605.6	180590.1	NA	inbo
812209_1	2160	NA	NA	NA	NA	24445.6	199278.1	NA	inbo
8130454_1	6230_hmo	NA	NA	NA	NA	167453.6	216718.1	NA	inbo
8135857_1	2170	NA	NA	NA	NA	24541.6	199022.1	NA	inbo
8137046_1	6410_ve	FALSE	NA	2019-01-01	field assessment	184573.6	186126.1	NA	inbo
81374_1	4010	TRUE	4010	2016-10-27	field assessment	164989.519	229070.112	NA	anb
8146_1	2330_bu	FALSE	NA	2014-01-01	orthophoto	234269.6	194926.1	NA	anb
814897_1	2130_hd	NA	NA	NA	NA	32861.6	202766.1	NA	inbo
8157361_1	2190	NA	NA	NA	NA	29853.6	201774.1	NA	inbo
8158406_1	6410_mo	FALSE	NA	2017-05-29	field assessment	162781.6	179918.1	NA	inbo
8158406_2	6410_mo	TRUE	6410_mo	2017-05-29	field assessment	162798.29	179928.84	NA	inbo
81589_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	69309.6	221454.1	NA	inbo
816054_1	2330_bu	FALSE	2310	2018-08-24	field assessment	217341.59	200078.063	NA	anb
81638_1	91E0_vo	FALSE	geen habitat 	2015-01-01	field assessment	216509.557	185486.214	NA	anb
816569_1	91E0_vc	NA	NA	NA	NA	138749.6	164142.1	NA	anb
81713_1	2170	NA	NA	NA	NA	30301.6	202446.1	NA	inbo
81713_2	2130_hd	NA	NA	NA	NA	30959.7	202841.1	NA	inbo
817329_1	2160	NA	NA	NA	NA	29949.6	201870.1	NA	inbo
817329_1	2170	NA	NA	NA	NA	29949.6	201870.1	NA	inbo
818673_1	6510_hua	FALSE	gh	2014-06-18	field assessment	43517.6	187598.1	NA	anb
8189446_1	91E0_vn	NA	NA	NA	NA	155942.3	161679.7	NA	anb
818993_1	2160	NA	NA	NA	NA	30877.6	203694.1	NA	inbo
81973_1	2130_had	NA	NA	NA	NA	78269.6	226478.1	NA	inbo
81973_1	2130_hd	NA	NA	NA	NA	78269.6	226478.1	NA	inbo
81985_1	4010	FALSE	2330	2014-01-01	field assessment	77789.6	196974.1	NA	anb
81985_1	4030	FALSE	2330	2014-01-01	field assessment	77789.6	196974.1	NA	anb
81985_1	6230_hmo	TRUE	6230_hmo	2018-06-12	field assessment	77789.41	196973.91	NA	inbo
8198742_1	6230_hmo	NA	NA	NA	NA	176541.6	197230.1	NA	inbo
82_1	2120	TRUE	2120	2018-09-27	field assessment	37629.6	207374.1	NA	inbo
8203201_1	6410_ve	NA	NA	NA	NA	72989.6	205614.1	NA	inbo
8204353_1	6230_hmo	NA	NA	NA	NA	77277.6	196878.1	NA	inbo
8207669_1	2190	NA	NA	NA	NA	77341.6	227694.1	NA	inbo
8208177_1	2170	NA	NA	NA	NA	30589.6	202286.1	NA	inbo
821302_1	6230_hn	FALSE	NA	2016-01-01	field assessment	198621.6	193934.1	NA	inbo
821462_1	2330_bu	TRUE	2330_bu	2016-10-21	field assessment	177565.585	218478.196	NA	anb
8217_1	9130_end	TRUE	9130_end	2017-05-02	field assessment	99773.625	162733.941	NA	anb
822065_1	2120	NA	NA	NA	NA	35837.6	206350.1	NA	inbo
822065_1	2130_hd	NA	NA	NA	NA	35837.6	206350.1	NA	inbo
8220722_1	6410_mo	FALSE	NA	2018-06-20	field assessment	219773.6	171982.1	NA	inbo
8220722_2	6410_mo	TRUE	6410_mo	2018-06-20	field assessment	219773	171980.67	NA	inbo
82222_1	4030	TRUE	4030	2016-10-21	field assessment	192733.543	230350.145	NA	anb
823089_1	2160	NA	NA	NA	NA	32989.6	204430.1	NA	inbo
823129_1	6230_ha	FALSE	6230_hmo	2017-07-10	field assessment	118205.78	185709.91	NA	inbo
823129_1	6230_hmo	TRUE	6230_hmo	2017-07-10	field assessment	118205.78	185709.91	NA	inbo
823989_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	64189.6	220110.1	NA	inbo
8253782_1	6230_hmo	NA	NA	NA	NA	184317.6	190606.1	NA	inbo
825521_1	2160	NA	NA	NA	NA	27229.6	201358.1	NA	inbo
82654_1	4010	TRUE	4010	2016-11-25	field assessment	154621.551	234382.041	NA	anb
8269361_1	2170	NA	NA	NA	NA	30013.6	202574.1	NA	inbo
828593_1	2160	NA	NA	NA	NA	25149.6	198702.1	NA	inbo
828626_1	2330_bu	FALSE	9 : bossen	2017-07-17	field assessment	220765.642	196814.102	NA	anb
82870_1	2330_bu	FALSE	9 : bossen	2017-08-25	field assessment	216189.593	200590.202	NA	anb
8294569_1	91E0_sf	NA	NA	NA	NA	132957.5	192974.2	NA	inbo
829617_1	2180	NA	NA	NA	NA	26461.6	199566.1	NA	inbo
83_1	2120	TRUE	2120	2019-10-18	field assessment	51613.6	216398.1	NA	inbo
8300886_1	6410_ve	FALSE	NA	2015-01-01	field assessment	185853.6	186062.1	NA	inbo
8301878_1	6410_ve	FALSE	NA	2015-01-01	field assessment	185949.6	186190.1	NA	inbo
830257_1	2120	NA	NA	NA	NA	36381.6	206478.1	NA	inbo
830257_1	2130_hd	NA	NA	NA	NA	36381.6	206478.1	NA	inbo
830290_1	2330_bu	FALSE	2310	2017-07-10	field assessment	237501.574	195566.166	NA	anb
830770_1	6510_hu	NA	NA	NA	NA	224733.6	178478.1	NA	anb
830901_1	1330_hpr	NA	NA	2015-01-01	NA	62781.6	221358.1	long term	inbo
8310694_1	6410_ve	NA	NA	NA	NA	187293.6	180782.1	NA	inbo
8315298_1	6120	NA	NA	NA	NA	251709.6	199150.1	NA	inbo
832386_1	6510_hu	FALSE	NA	2014-06-04	field assessment	254909.6	159214.1	NA	anb
832386_1	6510_huk	FALSE	NA	2014-06-04	field assessment	254909.6	159214.1	NA	anb
832386_2	6510_hu	FALSE	6510_huk	2014-06-04	field assessment	254911.173	159218.891	NA	anb
832386_2	6510_huk	TRUE	6510_huk	2014-06-04	field assessment	254911.173	159218.891	NA	anb
832689_1	2120	NA	NA	NA	NA	24637.6	200302.1	NA	inbo
832689_1	2130_hd	NA	NA	NA	NA	24637.6	200302.1	NA	inbo
832689_1	2160	NA	NA	NA	NA	24637.6	200302.1	NA	inbo
833094_1	91E0_vc	NA	NA	NA	NA	169885.6	167470.1	NA	anb
8333193_1	9130_end	NA	NA	NA	NA	116951	186657.9	NA	anb
8339602_1	91E0_vm	NA	NA	NA	NA	241942.2	208679.9	NA	anb
8340178_1	6230_hmo	NA	NA	NA	NA	222045.6	193614.1	NA	inbo
834869_1	2180	NA	NA	NA	NA	78061.5	227402.8	NA	inbo
8349606_1	6230_hmo	NA	NA	NA	NA	190141.6	181646.1	NA	inbo
8351537_1	2170	NA	NA	NA	NA	32317.6	203182.1	NA	inbo
835377_1	2160	NA	NA	NA	NA	31517.6	202638.1	NA	inbo
83574_1	4010	NA	NA	2014-01-01	NA	213565.6	204302.1	long term	anb
83574_1	7140_oli	NA	NA	2016-01-01	NA	213565.6	204302.1	long term	inbo
836358_1	91E0_vc	NA	NA	NA	NA	153789.6	161230.1	NA	anb
8363961_1	6410_mo	FALSE	NA	2018-06-01	field assessment	145341.6	160494.1	NA	inbo
8363961_2	6410_mo	TRUE	6410_mo	2018-06-01	field assessment	145341.03	160480.64	NA	inbo
83694_1	9190	NA	NA	NA	NA	202942.2	219179.8	NA	anb
83702_1	2330_bu	FALSE	NA	2014-01-01	orthophoto	186525.6	208782.1	NA	anb
8373586_1	6120	NA	NA	NA	NA	247005.6	188942.1	NA	inbo
837842_1	2330_bu	FALSE	gh	2016-10-03	field assessment	219517.6	200878.1	NA	anb
8379061_1	2190	NA	NA	NA	NA	65693.6	224398.1	NA	inbo
839350_1	7140_meso	FALSE	NA	2016-01-01	field assessment	215709.6	187566.1	NA	inbo
84_1	2120	NA	NA	2019-01-01	field assessment	55261.6	218670.1	NA	inbo
84_1	2130_hd	NA	NA	2019-01-01	field assessment	55261.6	218670.1	NA	inbo
8400433_1	2170	NA	NA	NA	NA	30045.6	202734.1	NA	inbo
8416594_1	6120	NA	NA	NA	NA	246717.6	191598.1	NA	inbo
8419505_1	2170	NA	NA	NA	NA	29821.6	202190.1	NA	inbo
842030_1	6230_hn	TRUE	6230_hn	2016-06-27	field assessment	190621.45	231502.12	NA	inbo
8426673_1	2190	NA	NA	NA	NA	23837.6	198254.1	NA	inbo
843422_1	91E0_vc	NA	NA	NA	NA	185085.6	219982.1	NA	anb
843702_1	7140_meso	FALSE	NA	2016-01-01	field assessment	215645.6	197838.1	NA	inbo
843953_1	2130_had	NA	NA	NA	NA	24356.8	196648.6	NA	inbo
8449793_1	6230_hmo	NA	NA	NA	NA	60765.6	204782.1	NA	inbo
8449841_1	2170	NA	NA	NA	NA	32797.6	203662.1	NA	inbo
845457_1	6510_hua	TRUE	6510_hua	2016-06-09	field assessment	36253.6	183918.1	NA	anb
846582_1	7140_meso	FALSE	NA	2016-01-01	field assessment	190301.6	210158.1	NA	inbo
8470321_1	2170	NA	NA	NA	NA	30333.6	202382.1	NA	inbo
8481286_1	9120	NA	NA	NA	NA	160942.3	161679.9	NA	anb
848321_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	74269.6	210510.1	NA	anb
84946_1	2310	TRUE	2310	2015-06-01	field assessment	227773.592	194158.114	NA	anb
849526_1	7140_oli	NA	NA	2016-01-01	NA	213565.6	204142.1	long term	inbo
8503174_1	6410_ve	NA	NA	NA	NA	177245.6	181550.1	NA	inbo
8510302_1	6510_hus	FALSE	NA	2018-01-01	field assessment	179645.6	243182.1	NA	anb
851253_1	2180	NA	NA	NA	NA	77242.8	227651	NA	inbo
8516958_1	6510_hus	FALSE	NA	2018-05-25	field assessment	176605.642	240078.113	NA	anb
8518738_1	6120	NA	NA	NA	NA	251037.6	199502.1	NA	inbo
8525074_1	6510_hus	FALSE	6510_hu	2019-06-04	field assessment	219101.582	217326.096	NA	anb
8531505_1	2170	NA	NA	NA	NA	29949.6	202670.1	NA	inbo
854129_1	2130_hd	NA	NA	NA	NA	53469.6	217358.1	NA	inbo
854129_1	2160	NA	NA	NA	NA	53469.6	217358.1	NA	inbo
8550_1	6510_hu	FALSE	gh	2014-06-05	field assessment	194237.6	163822.1	NA	anb
85529_1	91E0_vc	FALSE	91E0_vo	2015-05-26	field assessment	91357.671	162894.018	NA	anb
85529_1	91E0_vo	TRUE	91E0_vo	2015-05-26	field assessment	91357.671	162894.018	NA	anb
856054_1	7140_meso	TRUE	7140_meso	2016-09-14	field assessment	188925.71	217005.41	NA	inbo
8564022_1	6410_ve	FALSE	NA	2015-01-01	field assessment	186013.6	186062.1	NA	inbo
85714_1	2310	FALSE	gh	2014-09-11	field assessment	224605.6	193294.1	NA	anb
857265_1	2160	NA	NA	NA	NA	23165.6	199502.1	NA	inbo
857281_1	6510_hu	TRUE	6510_hu	2016-06-07	field assessment	86301.644	203950.166	NA	anb
857298_1	6230_hn	FALSE	NA	2016-09-09	field assessment	219293.6	197198.1	NA	inbo
857298_2	6230_hn	TRUE	6230_hn	2016-09-09	field assessment	219298	197167.08	NA	inbo
857593_1	91E0_vc	NA	NA	NA	NA	133629.6	170190.1	NA	anb
85890_1	91E0_vc	FALSE	NA	2015-05-21	field assessment	257117.6	159630.1	NA	anb
85890_2	91E0_vc	TRUE	91E0_vc	2015-05-21	field assessment	257107.166	159634.942	NA	anb
858937_1	91E0_vc	NA	NA	NA	NA	133885.6	164334.1	NA	anb
8592897_1	6410_ve	NA	NA	NA	NA	64765.6	212622.1	NA	inbo
8597746_1	6410_ve	FALSE	NA	2019-01-01	field assessment	235453.6	174958.1	NA	inbo
86_1	2120	TRUE	2120	2019-11-04	field assessment	23933.6	198830.1	NA	inbo
8602889_1	9120	NA	NA	NA	NA	116942.2	203679.9	NA	anb
861361_1	2160	NA	NA	NA	NA	25053.6	199086.1	NA	inbo
861558_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	213117.6	215182.1	NA	anb
8617970_1	2330_dw	NA	NA	NA	NA	239965.6	182958.1	NA	anb
862354_1	91E0_vc	NA	NA	NA	NA	236381.6	202830.1	NA	anb
863169_1	6510_hu	FALSE	NA	2016-06-08	field assessment	73117.6	205614.1	NA	anb
863169_2	6510_hu	TRUE	6510_hu	2016-06-08	field assessment	73117.503	205564.115	NA	anb
863449_1	91E0_vc	NA	NA	NA	NA	119261.6	162830.1	NA	anb
863793_1	2160	NA	NA	NA	NA	29533.6	202894.1	NA	inbo
863862_1	7140_meso	FALSE	NA	2015-06-29	field assessment	210589.6	206894.1	NA	inbo
863862_2	7140_meso	TRUE	7140_meso	2015-06-29	field assessment	210630.85	206906.75	NA	inbo
8641205_1	2190	NA	NA	NA	NA	66045.6	224558.1	NA	inbo
8646449_1	2170	NA	NA	NA	NA	32381.6	203406.1	NA	inbo
8648614_1	9160	NA	NA	NA	NA	192928.5	179667.6	NA	anb
8651222_1	2330_dw	NA	NA	NA	NA	177821.6	218350.1	NA	anb
865206_1	7140_meso	FALSE	NA	2015-01-01	field assessment	216989.6	198510.1	NA	inbo
8652374_1	9120	NA	NA	NA	NA	173939.2	198186.1	NA	anb
