sample_id	polygon_id	grts_ranking	x	y	main_type	type	phab	sac	year_planned	description_orig	legacy_site	certain	location_id
85890_91E0_vc	28710	85890	257117.6	159630.1	58	103	70	0	2	70% 91E0_vc; 30% 91E0_va	0	1	85890
858937_91E0_vc	29723	858937	133885.6	164334.1	58	103	30	0	10	70% 91E0_va; 30% 91E0_vc	0	1	858937
862354_91E0_vc	26347	862354	236381.6	202830.1	58	103	100	0	10	100% 91E0_vc	0	1	862354
863449_91E0_vc	55051	863449	119261.6	162830.1	58	103	30	1	8	70% 91E0_va; 30% 91E0_vc	0	1	863449
873990_91E0_vc	55163	873990	153661.6	161486.1	58	103	70	1	9	70% 91E0_vc; 30% 9160	0	1	873990
874521_91E0_vc	53934	874521	103485.6	166126.1	58	103	100	1	9	100% 91E0_vc	0	1	874521
879833_91E0_vc	55051	879833	119453.6	162894.1	58	103	30	1	9	70% 91E0_va; 30% 91E0_vc	0	1	879833
883769_91E0_vc	54531	883769	122589.6	165038.1	58	103	30	1	9	70% 91E0_va; 30% 91E0_vc	0	1	883769
898009_91E0_vc	23325	898009	106365.6	166734.1	58	103	100	0	10	100% 91E0_vc	0	1	898009
902649_91E0_vc	28401	902649	134013.6	171822.1	58	103	100	0	11	100% 91E0_vc	0	1	902649
904729_91E0_vc	55760	904729	89725.6	161774.1	58	103	100	1	9	100% 91E0_vc	0	1	904729
905042_91E0_vc	42763	905042	238781.6	201166.1	58	103	100	1	9	100% 91E0_vc	0	1	905042
907289_91E0_vc	53934	907289	103005.6	166510.1	58	103	100	1	9	100% 91E0_vc	0	1	907289
920377_91E0_vc	29873	920377	134429.6	161966.1	58	103	30	0	11	70% 91E0_va; 30% 91E0_vc	0	1	920377
926009_91E0_vc	56698	926009	131069.6	155854.1	58	103	30	1	9	70% 9130_end; 30% 91E0_vc	0	1	926009
939193_91E0_vc	56653	939193	143709.6	156238.1	58	103	30	1	10	70% 91E0_va; 30% 91E0_vc; 0% 7220	0	1	939193
940441_91E0_vc	29343	940441	102653.6	182126.1	58	103	30	0	11	70% 91E0_va; 30% 91E0_vc	0	1	940441
945369_91E0_vc	55045	945369	119837.6	162734.1	58	103	30	1	10	70% 91E0_va; 30% 91E0_vc	0	1	945369
96217_91E0_vc	54488	96217	104093.6	162670.1	58	103	100	1	1	100% 91E0_vc	0	1	96217
967865_91E0_vc	29378	967865	141501.6	155054.1	58	103	30	0	11	70% 91E0_va; 30% 91E0_vc	0	1	967865
990233_91E0_vc	29938	990233	100893.6	163438.1	58	103	30	0	12	70% 91E0_va; 30% 91E0_vc	0	1	990233
991545_91E0_vc	56698	991545	130909.6	155118.1	58	103	30	1	10	70% 9130_end; 30% 91E0_vc	0	1	991545
999961_91E0_vc	56091	999961	92317.6	161358.1	58	103	100	1	10	100% 91E0_vc	0	1	999961
VBI_297096_91E0_vc	108430_v2016	21089817	89942.1	162180	58	103	100	1	NA	100% 91E0_vc	1	1	21089817
VBI_308077_91E0_vc	652082_v2014	58994745	126942.1	163180	58	103	100	0	NA	100% 91E0_vc	1	1	58994745
VBI_311027_91E0_vc	630376_v2014	60596729	132950	176179.6	58	103	100	0	NA	100% 91E0_vc	1	1	60596729
VBI_383011_91E0_vc	650685_v2014	26370777	116942.2	157179.9	58	103	70	0	NA	70% 91E0_vc; 30% 91E0_va	1	1	26370777
10834_91E0_vm	31104	10834	237757.6	193198.1	58	104	100	0	2	100% 91E0_vm	0	1	10834
12470_91E0_vm	26685	12470	209533.6	197230.1	58	104	30	0	3	70% 91E0_vn; 30% 91E0_vm	0	1	12470
12510_91E0_vm	30086	12510	162109.6	219822.1	58	104	100	0	4	100% 91E0_vm	0	1	12510
20626_91E0_vm	39614	20626	242973.6	207374.1	58	104	30	1	4	70% gh; 30% 91E0_vm	0	1	20626
23238_91E0_vm	49654	23238	161149.6	180878.1	58	104	20	1	5	60% 9160; 20% 91E0_vm; 20% 91E0_va	0	1	23238
24798_91E0_vm	5290	24798	163869.6	218670.1	58	104	30	0	5	70% gh; 30% 91E0_vm	0	1	24798
30614_91E0_vm	38810	30614	166397.6	212878.1	58	104	95	1	6	95% 91E0_vm; 5% 91E0_va	0	1	30614
31414_91E0_vm	31847	31414	216061.6	192174.1	58	104	100	0	6	100% 91E0_vm	0	1	31414
32214_91E0_vm	24281	32214	183165.6	215598.1	58	104	30	0	7	70% 9120; 30% 91E0_vm	0	1	32214
35410_91E0_vm	45402	35410	236285.6	191278.1	58	104	100	1	6	100% 91E0_vm	0	1	35410
38366_91E0_vm	35259	38366	167325.6	228942.1	58	104	30	1	7	70% 91E0_vn; 30% 91E0_vm	0	1	38366
38505_91E0_vm	38697	38505	129053.6	214606.1	58	104	70	1	8	70% 91E0_vm; 30% 9120	0	1	38505
4006_91E0_vm	50197	4006	185885.6	181134.1	58	104	20	1	1	60% 91E0_va; 20% 91E0_vm; 10% 6430,rbbhf; 10% rbbmc	0	1	4006
40169_91E0_vm	31345	40169	151165.6	194222.1	58	104	60	0	8	60% 91E0_vm; 20% rbbsf; 10% 6430,rbbhf; 10% gh,3150	0	1	40169
40886_91E0_vm	40633	40886	214909.6	197070.1	58	104	100	1	9	100% 91E0_vm	0	1	40886
41746_91E0_vm	40692	41746	224541.6	206222.1	58	104	60	1	9	60% 91E0_vm; 20% rbbsf; 10% 6430,rbbhf; 10% gh_ae	0	1	41746
42706_91E0_vm	47786	42706	224733.6	188526.1	58	104	70	1	10	70% 91E0_vm; 30% 91E0_vo	0	1	42706
48946_91E0_vm	53378	48946	230109.6	169966.1	58	104	20	1	11	60% 91E0_va; 20% 91E0_vm; 20% gh	0	1	48946
49682_91E0_vm	37207	49682	228797.6	217614.1	58	104	70	1	12	70% 91E0_vm; 30% rbbmr	0	1	49682
51961_91E0_vm	50803	51961	127453.6	179502.1	58	104	100	1	12	100% 91E0_vm	0	1	51961
55289_91E0_vm	26620	55289	127613.6	171598.1	58	104	30	0	9	70% 91E0_vn; 30% 91E0_vm	0	1	55289
55734_91E0_vm	30000	55734	209213.6	190702.1	58	104	100	0	10	100% 91E0_vm	0	1	55734
58198_91E0_vm	29977	58198	176605.6	190286.1	58	104	20	0	11	60% rbbso; 20% 91E0_vm; 20% gh_ae	0	1	58198
59798_91E0_vm	11938	59798	160061.6	214094.1	58	104	20	0	12	60% 6430,rbbhf; 20% 91E0_vm; 20% rbbmc	0	1	59798
7078_91E0_vm	50429	7078	190493.6	181806.1	58	104	20	1	2	70% 91E0_vo; 20% 91E0_vm; 10% 9120_qb	0	1	7078
7401_91E0_vm	31583	7401	152253.6	194606.1	58	104	60	0	1	60% 91E0_vm; 20% 91E0_vn; 10% 9120; 10% rbbsf	0	1	7401
7425_91E0_vm	41286	7425	64253.6	206894.1	58	104	100	1	3	100% 91E0_vm	0	1	7425
8425_91E0_vm	43930	8425	146173.6	195982.1	58	104	80	1	3	80% 91E0_vm; 10% 6430,rbbhf; 10% rbbhc; 0% rbbmc; 0% 7140	0	1	8425
VBI_148018_91E0_vm	509939_v2018	16139369	123938.6	206670.1	58	104	100	1	NA	100% 91E0_vm	1	1	16139369
VBI_161095_91E0_vm	490482_v2018	25171862	168942.2	212179.7	58	104	80	1	NA	80% 91E0_vm; 20% 91E0_va	1	1	25171862
VBI_163058_91E0_vm	683460_v2014	21469654	179942.2	214179.8	58	104	100	1	NA	100% 91E0_vm	1	1	21469654
VBI_164124_91E0_vm	592277_v2016	4970230	189942.2	210179.9	58	104	70	1	NA	70% 91E0_vm; 20% rbbsf; 10% 3150; 0% 7140_meso	1	1	4970230
VBI_172052_91E0_vm	473885_v2018	25679990	205942.2	214679.9	58	104	50	1	NA	50% 91E0_vm; 50% 91E0_vo	1	1	25679990
VBI_172100_91E0_vm	510196_v2018	23568502	205942.2	211679.9	58	104	70	1	NA	70% 91E0_vm; 30% 91E0_vo	1	1	23568502
VBI_175146_91E0_vm	611069_v2014	7953974	195942.1	198679.9	58	104	100	0	NA	100% 91E0_vm	1	1	7953974
VBI_182152_91E0_vm	560865_v2018	8339602	241942.2	208679.9	58	104	100	1	NA	100% 91E0_vm	1	1	8339602
VBI_182160_91E0_vm	550263_v2018	35033234	241859.8	208187.2	58	104	100	1	NA	100% 91E0_vm	1	1	35033234
VBI_183153_91E0_vm	514356_v2018	9392274	242976.2	208086.2	58	104	100	1	NA	100% 91E0_vm	1	1	9392274
VBI_185047_91E0_vm	551094_v2018	38107154	232942.1	205179.8	58	104	60	1	NA	60% 91E0_vm; 30% rbbsf; 10% 91E0_vc	1	1	38107154
VBI_186107_91E0_vm	548163_v2018	14937938	236942.2	201179.9	58	104	100	1	NA	100% 91E0_vm	1	1	14937938
VBI_186108_91E0_vm	545634_v2018	38686546	237942.2	201179.8	58	104	90	1	NA	90% 91E0_vm; 10% 91E0_vc	1	1	38686546
VBI_187001_91E0_vm	540440_v2018	32264338	242942.2	207679.9	58	104	80	1	NA	80% 91E0_vm; 20% rbbsf	1	1	32264338
VBI_233054_91E0_vm	648952_v2014	31104233	151942.3	194679.8	58	104	60	0	NA	60% 91E0_vm; 20% 91E0_vn; 10% 9120; 10% rbbsf	1	1	31104233
VBI_241139_91E0_vm	658703_v2014	17967382	164942.1	189179.9	58	104	100	0	NA	100% 91E0_vm	1	1	17967382
VBI_243024_91E0_vm	658573_v2014	14102326	185942.2	196679.8	58	104	100	0	NA	100% 91E0_vm	1	1	14102326
VBI_243118_91E0_vm	611044_v2014	63566166	183942.2	190679.8	58	104	100	1	NA	100% 91E0_vm	1	1	63566166
VBI_243127_91E0_vm	329283_v2016	16478550	184942.2	190179.8	58	104	100	1	NA	100% 91E0_vm	1	1	16478550
VBI_243134_91E0_vm	611298_v2014	35371350	183942.2	189679.8	58	104	100	1	NA	100% 91E0_vm	1	1	35371350
VBI_244006_91E0_vm	544939_v2018	13993782	191942.1	197680	58	104	100	1	NA	100% 91E0_vm	1	1	13993782
VBI_246009_91E0_vm	668061_v2014	1957718	170942.2	187179.8	58	104	80	0	NA	80% 91E0_vm; 20% 9120	1	1	1957718
VBI_247120_91E0_vm	680291_v2014	9015206	185942.2	180679.8	58	104	100	1	NA	100% 91E0_vm	1	1	9015206
VBI_247127_91E0_vm	529531_v2018	15792262	184942.2	180179.8	58	104	70	1	NA	70% 91E0_vm; 30% 9160	1	1	15792262
VBI_247135_91E0_vm	530178_v2018	9238662	184942.2	179679.8	58	104	100	1	NA	100% 91E0_vm	1	1	9238662
VBI_251027_91E0_vm	653663_v2014	2982454	196942.2	196179.8	58	104	70	0	NA	70% 91E0_vm; 30% rbbsf	1	1	2982454
VBI_251112_91E0_vm	528259_v2018	23459894	201955.5	191182	58	104	100	1	NA	100% 91E0_vm	1	1	23459894
VBI_252015_91E0_vm	668183_v2014	57405622	208942.2	197180.1	58	104	100	0	NA	100% 91E0_vm	1	1	57405622
VBI_254068_91E0_vm	656701_v2014	30098130	221942.2	193679.8	58	104	100	1	NA	100% 91E0_vm	1	1	30098130
VBI_254074_91E0_vm	685821_v2014	41210578	219942.2	193179.8	58	104	100	1	NA	100% 91E0_vm	1	1	41210578
VBI_254125_91E0_vm	472019_v2018	26140370	222942.2	190179.8	58	104	100	1	NA	100% 91E0_vm	1	1	26140370
VBI_255017_91E0_vm	650854_v2014	20059190	194942.3	186680	58	104	100	0	NA	100% 91E0_vm	1	1	20059190
VBI_257027_91E0_vm	652595_v2014	23073462	212938.8	186218.5	58	104	70	0	NA	70% 91E0_vm; 30% 6430,rbbhf	1	1	23073462
VBI_261013_91E0_vm	461893_v2018	19935186	230942.2	197179.9	58	104	100	1	NA	100% 91E0_vm	1	1	19935186
VBI_262083_91E0_vm	509499_v2018	44350034	236942.2	192679.9	58	104	60	1	NA	60% 91E0_vm; 30% gh; 10% 91E0_vc	1	1	44350034
VBI_263017_91E0_vm	590213_v2018	31778642	243018	196647	58	104	80	1	NA	80% 91E0_vm; 20% 91E0_vo	1	1	31778642
VBI_304023_91E0_vm	554879_v2018	18562553	128942.2	176679.8	58	104	80	1	NA	80% 91E0_vm; 20% 91E0_vc	1	1	18562553
VBI_88144_91E0_vm	590928_v2018	17624110	193942.4	219179.7	58	104	100	1	NA	100% 91E0_vm	1	1	17624110
VBI_88156_91E0_vm	600189_v2018	58150902	189942.4	218179.5	58	104	100	1	NA	100% 91E0_vm	1	1	58150902
VBI_88160_91E0_vm	512493_v2018	43084790	193942.1	218180	58	104	80	1	NA	80% 91E0_vm; 20% 91E0_vo	1	1	43084790
11561_91E0_vn	41243	11561	145981.6	204494.1	58	105	100	1	3	100% 91E0_vn	0	1	11561
21209_91E0_vn	56220	21209	118749.6	159822.1	58	105	100	1	4	100% 91E0_vn	0	1	21209
28498_91E0_vn	42782	28498	235741.6	200910.1	58	105	100	1	4	100% 91E0_vn	0	1	28498
3286_91E0_vn	38412	3286	172765.6	215054.1	58	105	30	1	1	70% 91E0_va; 30% 91E0_vn	0	1	3286
33225_91E0_vn	43866	33225	99773.6	196302.1	58	105	70	1	4	70% 91E0_vn; 30% gh	0	1	33225
38366_91E0_vn	35259	38366	167325.6	228942.1	58	105	70	1	5	70% 91E0_vn; 30% 91E0_vm	0	1	38366
43766_91E0_vn	39306	43766	190109.6	208750.1	58	105	100	1	5	100% 91E0_vn	0	1	43766
44617_91E0_vn	41778	44617	93949.6	206606.1	58	105	20	1	6	60% 9120; 20% 9120_qb; 20% 91E0_vn	0	1	44617
47058_91E0_vn	40014	47058	228797.6	201230.1	58	105	100	1	6	100% 91E0_vn	0	1	47058
53158_91E0_vn	50233	53158	187229.6	181678.1	58	105	100	1	7	100% 91E0_vn	0	1	53158
53993_91E0_vn	42923	53993	143325.6	200558.1	58	105	60	1	7	60% 91E0_vn; 20% rbbmr,bos; 18% gh; 2% 3150	0	1	53993
5842_91E0_vn	47785	5842	222877.6	187854.1	58	105	70	1	1	70% 91E0_vn; 30% gh	0	1	5842
66665_91E0_vn	41066	66665	123357.6	206318.1	58	105	60	1	8	60% 91E0_vn; 20% 9120; 20% gh	0	1	66665
71337_91E0_vn	46357	71337	122333.6	192110.1	58	105	70	1	8	70% 91E0_vn; 30% 91E0_vm	0	1	71337
7465_91E0_vn	41227	7465	145885.6	203886.1	58	105	100	1	2	100% 91E0_vn	0	1	7465
75433_91E0_vn	46041	75433	123965.6	191374.1	58	105	100	1	8	100% 91E0_vn	0	1	75433
83049_91E0_vn	41066	83049	123613.6	206542.1	58	105	60	1	9	60% 91E0_vn; 20% 9120; 20% gh	0	1	83049
83154_91E0_vn	40968	83154	219549.6	194094.1	58	105	60	1	9	60% 91E0_vn; 20% rbbso; 20% rbbhf	0	1	83154
84745_91E0_vn	38499	84745	106909.6	215982.1	58	105	30	1	10	70% 6430_mr,rbbmr; 30% 91E0	0	1	84745
86162_91E0_vn	39797	86162	242525.6	207438.1	58	105	70	1	10	70% 91E0_vn; 30% rbbso	0	1	86162
8822_91E0_vn	40440	8822	214621.6	205710.1	58	105	100	1	2	100% 91E0_vn	0	1	8822
90857_91E0_vn	42708	90857	141501.6	201390.1	58	105	70	1	11	70% 91E0_vn; 30% 6430,rbbhf,bos	0	1	90857
91862_91E0_vn	38922	91862	171613.6	210382.1	58	105	30	1	11	70% 91E0_va; 30% 91E0_vn	0	1	91862
92409_91E0_vn	50514	92409	135005.6	179886.1	58	105	30	1	12	70% 9120; 30% 91E0	0	1	92409
94441_91E0_vn	43666	94441	146749.6	197358.1	58	105	90	1	12	90% 91E0_vn; 10% gh_ae	0	1	94441
98130_91E0_vn	42804	98130	237629.6	199950.1	58	105	100	1	12	100% 91E0_vn	0	1	98130
9961_91E0_vn	43828	9961	140093.6	197070.1	58	105	100	1	3	100% 91E0_vn	0	1	9961
VBI_147141_91E0_vn	632566_v2014	5916809	118942.2	199179.7	58	105	100	0	NA	100% 91E0_vn	1	1	5916809
VBI_148025_91E0_vn	509952_v2018	31191145	122942.1	206179.9	58	105	70	1	NA	70% 91E0_vn; 30% 91E0_va	1	1	31191145
VBI_157138_91E0_vn	652755_v2014	9282793	147943.3	199179.2	58	105	100	0	NA	100% 91E0_vn	1	1	9282793
VBI_174048_91E0_vn	561695_v2018	24013074	225942.2	215179.8	58	105	70	0	NA	70% 91E0_vn; 30% rbbsf	1	1	24013074
VBI_175007_91E0_vn	656817_v2014	12962294	200942.1	207679.8	58	105	100	0	NA	100% 91E0_vn	1	1	12962294
VBI_175008_91E0_vn	678191_v2014	45500918	201922.8	207683.7	58	105	100	0	NA	100% 91E0_vn	1	1	45500918
VBI_175051_91E0_vn	542181_v2016	51901942	196942.1	204679.8	58	105	70	1	NA	70% 91E0_vn; 30% 9190	1	1	51901942
VBI_176073_91E0_vn	662555_v2014	47304566	202942.2	203179.9	58	105	70	0	NA	70% 91E0_vn; 30% gh	1	1	47304566
VBI_181035_91E0_vn	492823_v2018	42344978	228971.2	215693.9	58	105	100	0	NA	100% 91E0_vn	1	1	42344978
VBI_181060_91E0_vn	653030_v2014	22756882	229942.3	214179.8	58	105	70	0	NA	70% 91E0_vn; 30% 91E0_vo	1	1	22756882
VBI_181085_91E0_vn	655998_v2014	6469138	230942.1	212679.9	58	105	100	0	NA	100% 91E0_vn	1	1	6469138
VBI_213041_91E0_vn	631657_v2014	31034945	82944.8	195185.5	58	105	100	0	NA	100% 91E0_vn	1	1	31034945
VBI_213067_91E0_vn	656830_v2014	5016385	84942.8	193679.3	58	105	100	0	NA	100% 91E0_vn	1	1	5016385
VBI_222132_91E0_vn	654074_v2014	22781577	109942.2	189679.8	58	105	100	0	NA	100% 91E0_vn	1	1	22781577
VBI_224137_91E0_vn	653733_v2014	40161961	122954.8	189174.4	58	105	100	0	NA	100% 91E0_vn	1	1	40161961
VBI_234159_91E0_vn	611861_v2014	6085398	160942.3	188179.6	58	105	100	0	NA	100% 91E0_vn	1	1	6085398
VBI_236143_91E0_vn	633247_v2014	41470073	144942.2	179179.8	58	105	100	0	NA	100% 91E0_vnva	1	0	41470073
VBI_237149_91E0_vn	462476_v2018	30155897	150942.2	178679.8	58	105	100	0	NA	100% 91E0_vn	1	1	30155897
VBI_237153_91E0_vn	293057_v2016	26429561	146942.2	178179.8	58	105	100	0	NA	100% 91E0_vn	1	1	26429561
VBI_244017_91E0_vn	653210_v2014	23834422	186942.2	196679.8	58	105	70	0	NA	70% 91E0_vn; 30% rbbsf	1	1	23834422
VBI_244018_91E0_vn	655466_v2014	58183478	187942.1	196679.8	58	105	100	0	NA	100% 91E0_vn	1	1	58183478
VBI_245010_91E0_vn	670334_v2014	63850774	163965.1	187172.4	58	105	100	1	NA	100% 91E0_vn	1	1	63850774
VBI_245074_91E0_vn	653557_v2014	22737094	163942.2	183179.9	58	105	100	0	NA	100% 91E0_vn	1	1	22737094
VBI_246058_91E0_vn	655372_v2014	5232518	171950	184138.5	58	105	100	0	NA	100% 91E0_vn	1	1	5232518
VBI_248108_91E0_vn	667242_v2014	19031974	189966	181172.5	58	105	100	1	NA	100% 91E0_vn	1	1	19031974
VBI_253146_91E0_vn	656554_v2014	54198966	211905	188765.2	58	105	100	0	NA	100% 91E0_vn	1	1	54198966
VBI_258049_91E0_vn	577549_v2014	9220402	218942.2	184679.8	58	105	70	0	NA	70% 91E0_vn; 30% gh	1	1	9220402
VBI_303039_91E0_vn	653341_v2014	41800697	120942.2	175679.9	58	105	100	0	NA	100% 91E0_vn	1	1	41800697
VBI_304044_91E0_vn	667383_v2014	4721657	125942.2	175179.9	58	105	100	0	NA	100% 91E0_vn	1	1	4721657
VBI_304082_91E0_vn	655130_v2014	22487033	123942.2	172679.8	58	105	100	0	NA	100% 91E0_vn	1	1	22487033
VBI_304146_91E0_vn	653174_v2014	29365305	123942.2	168679.8	58	105	70	0	NA	70% 91E0_vn; 30% 91E0_vm	1	1	29365305
VBI_307014_91E0_vn	653388_v2014	42070233	119942.1	167179.9	58	105	100	0	NA	100% 91E0_vn	1	1	42070233
VBI_307038_91E0_vn	667906_v2014	4698329	119942.2	165679.9	58	105	100	0	NA	100% 91E0_vn	1	1	4698329
VBI_307058_91E0_vn	654053_v2014	42722521	115948.3	164185.4	58	105	100	0	NA	100% 91E0_vn	1	1	42722521
VBI_307105_91E0_vn	653937_v2014	40462041	114942.2	161179.8	58	105	100	1	NA	100% 91E0_vn	1	1	40462041
VBI_318098_91E0_vn	655540_v2014	8189446	155942.3	161679.7	58	105	100	0	NA	100% 91E0_vn	1	1	8189446
VBI_321036_91E0_vn	508426_v2018	34566598	165933.2	175659.3	58	105	60	1	NA	60% 91E0_vn; 30% 91E0_vm; 10% 91E0_va	1	1	34566598
VBI_321120_91E0_vn	475480_v2018	67080838	169987.5	170669.3	58	105	80	1	NA	80% 91E0_vn; 10% 91E0_va; 10% 91E0_vm	1	1	67080838
VBI_35106_91E0_vn	650402_v2014	18459246	195942.1	241179.9	58	105	70	0	NA	70% 91E0_vn; 30% 9190,gh	1	1	18459246
VBI_84016_91E0_vn	655464_v2014	45483886	193956.4	237160.6	58	105	100	0	NA	100% 91E0_vn	1	1	45483886
117878_91E0_vo	38711	117878	207485.6	214350.1	58	106	30	1	2	70% 9190; 30% 91E0_vo	0	1	117878
121042_91E0_vo	40966	121042	222045.6	199694.1	58	106	100	1	2	100% 91E0_vo	0	1	121042
132818_91E0_vo	47558	132818	225085.6	188750.1	58	106	30	1	2	70% 91E0_vm; 30% 91E0_vo	0	1	132818
140006_91E0_vo	17364	140006	211421.6	185326.1	58	106	30	0	1	70% gh; 30% 91E0_vo	0	1	140006
140374_91E0_vo	45555	140374	184605.6	194254.1	58	106	30	1	3	70% 9120; 30% 91E0_vo	0	1	140374
147174_91E0_vo	48505	147174	216381.6	185262.1	58	106	100	1	3	100% 91E0_vo	0	1	147174
155346_91E0_vo	46951	155346	223837.6	190574.1	58	106	100	1	3	100% 91E0_vo	0	1	155346
159414_91E0_vo	48095	159414	215389.6	188622.1	58	106	70	1	3	70% 91E0_vo; 30% gh	0	1	159414
167606_91E0_vo	47875	167606	215229.6	187566.1	58	106	20	1	3	60% 9190; 20% 91E0_vo; 20% gh	0	1	167606
188022_91E0_vo	40184	188022	212733.6	207694.1	58	106	60	1	3	60% 91E0_vo; 20% 91E0_vm; 10% rbbsm; 10% rbbso; 0% rbbmr	0	1	188022
188114_91E0_vo	46916	188114	223229.6	190414.1	58	106	30	1	3	70% gh; 30% 91E0_vo	0	1	188114
19158_91E0_vo	32345	19158	169501.6	205198.1	58	106	30	0	1	70% 9120; 30% 91E0_vo	0	1	19158
196022_91E0_vo	46271	196022	203133.6	191470.1	58	106	30	1	4	70% 91E0_vm; 30% 91E0_vo	0	1	196022
200850_91E0_vo	39633	200850	242813.6	207150.1	58	106	30	1	4	70% gh; 30% 91E0_vo	0	1	200850
20470_91E0_vo	37620	20470	189341.6	217966.1	58	106	30	1	1	70% 9190; 30% 91E0_vo	0	1	20470
213138_91E0_vo	39987	213138	242013.6	208526.1	58	106	30	1	4	70% rbbso; 30% 91E0_vo	0	1	213138
218834_91E0_vo	29512	218834	222749.6	185838.1	58	106	100	0	2	100% 91E0_vo; 0% gh_ae	0	1	218834
219694_91E0_vo	36494	219694	194205.6	225326.1	58	106	30	1	4	70% 91E0_vm; 30% 91E0_vo	0	1	219694
230930_91E0_vo	30094	230930	232541.6	212366.1	58	106	70	0	2	70% 91E0_vo; 30% 91E0_vm	0	1	230930
237970_91E0_vo	40345	237970	245309.6	208398.1	58	106	30	1	4	70% 91E0_vn; 30% 91E0_vo	0	1	237970
248402_91E0_vo	29583	248402	235069.6	190030.1	58	106	100	0	2	100% 91E0_vo	0	1	248402
249846_91E0_vo	30549	249846	188445.6	218478.1	58	106	70	0	3	70% 91E0_vo; 30% 9190	0	1	249846
260082_91E0_vo	49012	260082	238589.6	180334.1	58	106	100	1	4	100% 91E0_vo	0	1	260082
262038_91E0_vo	31773	262038	165789.6	217326.1	58	106	20	0	3	60% 91E0_vm; 20% 91E0_vo; 20% gh	0	1	262038
262130_91E0_vo	49175	262130	239165.6	182062.1	58	106	100	1	4	100% 91E0_vo	0	1	262130
267222_91E0_vo	16909	267222	178205.6	206510.1	58	106	30	0	4	70% 9190; 30% 91E0_vo	0	1	267222
267250_91E0_vo	11603	267250	235709.6	184526.1	58	106	70	0	4	70% 91E0_vo; 30% gh	0	1	267250
270034_91E0_vo	29435	270034	224701.6	191726.1	58	106	100	0	4	100% 91E0_vo	0	1	270034
271446_91E0_vo	45482	271446	184317.6	194606.1	58	106	30	1	5	70% gh; 30% 91E0_vo	0	1	271446
274038_91E0_vo	40276	274038	211133.6	207310.1	58	106	70	1	5	70% 91E0_vo; 30% gh	0	1	274038
2742_91E0_vo	46997	2742	216573.6	191598.1	58	106	100	1	1	100% 91E0_vo	0	1	2742
285682_91E0_vo	49143	285682	240253.6	181230.1	58	106	100	1	5	100% 91E0_vo	0	1	285682
296193_91E0_vo	29980	296193	70493.6	207438.1	58	106	100	0	5	100% 91E0_vo	0	1	296193
298918_91E0_vo	50344	298918	186237.6	180046.1	58	106	100	1	5	100% 91E0_vo	0	1	298918
300534_91E0_vo	41899	300534	195677.6	203950.1	58	106	30	1	5	70% rbbso; 30% 91E0_vo	0	1	300534
302006_91E0_vo	17501	302006	210621.6	197006.1	58	106	30	0	5	70% gh; 30% 91E0_vo	0	1	302006
311602_91E0_vo	49412	311602	221725.6	182990.1	58	106	100	1	5	100% 91E0_vo	0	1	311602
311914_91E0_vo	37188	311914	230813.6	219374.1	58	106	60	1	5	60% 91E0_vo; 20% rbbsm; 20% gh	0	1	311914
312914_91E0_vo	30174	312914	239293.6	189358.1	58	106	100	0	6	100% 91E0_vo	0	1	312914
315062_91E0_vo	48135	315062	215997.6	187854.1	58	106	30	1	6	70% 91E0_vm; 30% 91E0_vo	0	1	315062
316114_91E0_vo	45259	316114	220157.6	193198.1	58	106	100	1	6	100% 91E0_vo	0	1	316114
327218_91E0_vo	518	327218	230813.6	178830.1	58	106	30	0	6	70% gh; 30% 91E0_vo	0	1	327218
339574_91E0_vo	40156	339574	210717.6	206830.1	58	106	100	1	6	100% 91E0_vo	0	1	339574
342578_91E0_vo	29640	342578	228637.6	185070.1	58	106	70	0	6	70% 91E0_vo; 30% 9120,gh	0	1	342578
345526_91E0_vo	32120	345526	209629.6	187822.1	58	106	100	0	7	100% 91E0_vo	0	1	345526
346246_91E0_vo	50219	346246	184605.6	179630.1	58	106	70	1	6	70% 91E0_vo; 30% 91E0_vm	0	1	346246
347878_91E0_vo	29834	347878	216605.6	184590.1	58	106	100	0	7	100% 91E0_vo	0	1	347878
349906_91E0_vo	11693	349906	223325.6	186350.1	58	106	70	0	8	70% 91E0_vo; 30% gh	0	1	349906
356022_91E0_vo	48078	356022	214749.6	188430.1	58	106	70	1	6	70% 91E0_vo; 30% gh	0	1	356022
364262_91E0_vo	17414	364262	216605.6	184814.1	58	106	20	0	8	60% gh; 20% 91E0_vo; 20% rbbsm	0	1	364262
364822_91E0_vo	5107	364822	165949.6	186158.1	58	106	30	0	8	70% gh; 30% 91E0_vo	0	1	364822
367150_91E0_vo	36495	367150	195453.6	225550.1	58	106	30	1	6	70% 91E0_vm; 30% 91E0_vo	0	1	367150
378578_91E0_vo	46972	378578	226109.6	189038.1	58	106	30	1	6	70% 91E0_vm; 30% 91E0_vo	0	1	378578
38006_91E0_vo	38723	38006	207869.6	214926.1	58	106	40	1	1	40% 91E0_vo; 20% rbbso; 25% gh_ao; 15% 4010	0	1	38006
404306_91E0_vo	16936	404306	237949.6	194862.1	58	106	30	0	9	70% 9190; 30% 91E0_vo	0	1	404306
409318_91E0_vo	48509	409318	216157.6	184974.1	58	106	100	1	7	100% 91E0_vo	0	1	409318
421494_91E0_vo	40184	421494	212445.6	207566.1	58	106	60	1	7	60% 91E0_vo; 20% 91E0_vm; 10% rbbsm; 10% rbbso; 0% rbbmr	0	1	421494
