sample_id	grts_ranking	assessment_status	type_target	is_type_target	type_observed	location_change	distance_from_sample	x_orig	y_orig	x_measured	y_measured
170206_4030	170206	1	39	1	4030	0	0.2	163069.6	226094.1	163069.555	226094.298
170294_4030	170294	1	39	0	NA	NA	0.1	192157.6	192526.1	192157.642	192526.148
175698_4030	175698	1	39	1	4030	0	NA	238653.6	185902.1	NA	NA
181234_4030	181234	1	39	1	4030	0	0	239037.6	183214.1	239037.63	183214.133
182482_4030	182482	1	39	1	4030	0	0.1	219037.6	200270.1	219037.646	200270.173
185822_4030	185822	1	39	1	4030	0	0	166333.6	229038.1	166333.611	229038.092
190162_4030	190162	1	39	1	4030	0	0.1	224093.6	189038.1	224093.532	189038.174
191698_4030	191698	1	39	1	4030	0	0.1	224445.6	194350.1	224445.521	194350.097
191966_4030	191966	1	39	1	4030	0	0	163709.6	227310.1	163709.616	227310.103
193213_4030	193213	1	39	0	NA	NA	0.1	152861.6	233806.1	152861.599	233806.039
200630_4030	200630	1	39	1	4030	0	0.1	218013.6	197518.1	218013.631	197518.189
201938_4030	201938	1	39	0	NA	NA	0.1	218749.6	198094.1	218749.644	198094.132
205501_4030	205501	1	39	1	4030	0	0	152861.6	231982.1	152861.617	231982.131
206546_4030	206546	1	39	0	2310	0	0	223005.6	189710.1	223005.551	189710.108
208350_4030	208350	1	39	0	4010	0	0	165309.6	228078.1	165309.62	228078.114
212062_4030	212062	1	39	1	4030	0	0	179965.6	242382.1	179965.605	242382.1
216798_4030	216798	1	39	0	NA	NA	0.1	155325.6	229966.1	155325.618	229966.154
217014_4030	217014	1	39	1	4030	0	0.1	217757.6	196782.1	217757.537	196782.2
218038_4030	218038	1	39	0	gh	NA	0	216285.6	198446.1	216285.633	198446.111
219446_4030	219446	1	39	1	4030	0	0.1	193661.6	192814.1	193661.628	192814.145
222194_4030	222194	1	39	1	4030	0	0	237885.6	185710.1	237885.597	185710.147
224850_4030	224850	1	39	1	4030	0	0	238077.6	186606.1	238077.579	186606.137
226014_4030	226014	1	39	1	4030	0	0.1	154461.6	232270.1	154461.64	232270.05
226606_4030	226606	1	39	1	4030	0	0	187997.6	229934.1	187997.571	229934.094
233938_4030	233938	1	39	0	NA	NA	0.4	231261.6	189518.1	231261.38	189518.408
234974_4030	234974	1	39	1	4030	0	0	166557.6	229326.1	166557.581	229326.106
235822_4030	235822	1	39	0	NA	NA	0	191741.6	232206.1	191741.575	232206.126
236530_4030	236530	1	39	0	4010	0	0.1	239805.6	180654.1	239805.651	180654.177
239838_4030	239838	1	39	1	4030	0	0.1	163421.6	226606.1	163421.653	226606.052
241234_4030	241234	1	39	1	4030	0	0.1	238397.6	186094.1	238397.651	186094.148
241650_4030	241650	1	39	1	4030	0	0.1	239581.6	184782.1	239581.591	184782.177
255826_4030	255826	1	39	0	NA	NA	0.1	242621.6	196142.1	242621.583	196142.177
260306_4030	260306	1	39	1	4030	0	0	220125.6	198318.1	220125.571	198318.132
266834_4030	266834	1	39	1	4030	0	0	240253.6	189934.1	240253.589	189934.123
267474_4030	267474	1	39	1	4030	0	0.1	219133.6	197422.1	219133.497	197422.09
269298_4030	269298	1	39	0	4010	0	0.1	239773.6	181678.1	239773.562	181678.151
272850_4030	272850	1	39	1	4030	0	0.1	228125.6	193390.1	228125.515	193390.156
275830_4030	275830	1	39	1	4030	0	945.6	214109.6	216814.1	215037.588	216632.282
282322_4030	282322	1	39	1	4030	0	0.1	224253.6	193902.1	224253.578	193902.182
296658_4030	296658	1	39	0	4010	0	0.1	224925.6	189678.1	224925.576	189678.201
1446226_6120	1446226	1	45	0	NA	NA	NA	247549.6	187918.1	NA	NA
2404434_6120	2404434	1	45	0	NA	NA	NA	250109.6	197006.1	NA	NA
2977874_6120	2977874	1	45	0	NA	NA	NA	250461.6	197262.1	NA	NA
3001842_6120	3001842	1	45	0	NA	NA	NA	247165.6	183086.1	NA	NA
3013714_6120	3013714	1	45	1	6120	1	24.4	251389.6	199342.1	251382.1	199318.9
3275858_6120	3275858	1	45	1	6120	1	35.5	250941.6	199502.1	250929.3	199468.8
3469394_6120	3469394	1	45	0	NA	NA	NA	250333.6	197166.1	NA	NA
3472466_6120	3472466	1	45	0	NA	NA	NA	250717.6	199470.1	NA	NA
3476978_6120	3476978	1	45	1	6120	0	0.1	246397.6	182126.1	246397.5	182126.2
3489106_6120	3489106	1	45	1	6120	1	27	247293.6	193678.1	247266.6	193678.4
4121938_6120	4121938	1	45	1	6120	0	0.4	245789.6	186830.1	245789.8	186829.7
4501586_6120	4501586	1	45	1	6120	1	18.3	250109.6	196942.1	250126.1	196934.1
4760914_6120	4760914	1	45	0	NA	NA	NA	247293.6	187758.1	NA	NA
5640530_6120	5640530	1	45	0	NA	NA	NA	247485.6	187950.1	NA	NA
7172178_6120	7172178	1	45	0	NA	NA	NA	250461.6	197294.1	NA	NA
8695890_6120	8695890	1	45	0	NA	NA	NA	250045.6	196878.1	NA	NA
9888082_6120	9888082	1	45	0	NA	NA	NA	247325.6	187790.1	NA	NA
10003794_6120	10003794	1	45	0	NA	NA	NA	247229.6	187726.1	NA	NA
10096978_6120	10096978	1	45	0	NA	NA	NA	247613.6	187982.1	NA	NA
10195282_6120	10195282	1	45	0	NA	NA	NA	247933.6	189710.1	NA	NA
10530898_6120	10530898	1	45	0	NA	NA	NA	250173.6	197038.1	NA	NA
10791922_6120	10791922	1	45	0	NA	NA	NA	243069.6	178318.1	NA	NA
10937682_6120	10937682	1	45	0	NA	NA	NA	246173.6	186510.1	NA	NA
11145554_6120	11145554	1	45	0	NA	NA	NA	247677.6	188046.1	NA	NA
11366482_6120	11366482	1	45	1	6120	1	16.4	250429.6	197230.1	250436.4	197215.2
11480562_6120	11480562	1	45	0	NA	NA	NA	244765.6	184622.1	NA	NA
12248402_6120	12248402	1	45	1	6120	1	10.7	246045.6	186638.1	246041.1	186628.4
12322130_6120	12322130	1	45	0	NA	NA	NA	247165.6	188238.1	NA	NA
13068626_6120	13068626	1	45	0	NA	NA	NA	248509.6	191182.1	NA	NA
13149522_6120	13149522	1	45	0	NA	NA	NA	247261.6	187854.1	NA	NA
13426066_6120	13426066	1	45	1	6120	0	0.1	251133.6	202222.1	251133.6	202222.2
13732946_6120	13732946	1	45	1	6120	0	0.1	251037.6	202126.1	251037.5	202126.2
13937650_6120	13937650	1	45	0	NA	NA	NA	243069.6	178190.1	NA	NA
14029138_6120	14029138	1	45	1	6120	0	0.1	247517.6	187950.1	247517.6	187950
14198098_6120	14198098	1	45	0	NA	NA	NA	247293.6	187726.1	NA	NA
14725202_6120	14725202	1	45	0	NA	NA	NA	250141.6	196974.1	NA	NA
17084498_6120	17084498	1	45	0	NA	NA	NA	250045.6	196942.1	NA	NA
19181650_6120	19181650	1	45	0	NA	NA	NA	250109.6	196974.1	NA	NA
19755090_6120	19755090	1	45	0	NA	NA	NA	250461.6	197230.1	NA	NA
20246610_6120	20246610	1	45	0	NA	NA	NA	250365.6	197198.1	NA	NA
20320594_6120	20320594	1	45	1	6120	0	0.1	247517.6	188014.1	247517.6	188014
21278802_6120	21278802	1	45	0	NA	NA	NA	250077.6	196942.1	NA	NA
21538130_6120	21538130	1	45	0	NA	NA	NA	247261.6	187758.1	NA	NA
22417746_6120	22417746	1	45	0	NA	NA	NA	247485.6	187982.1	NA	NA
23949394_6120	23949394	1	45	0	NA	NA	NA	250493.6	197294.1	NA	NA
158854_6230	158854	1	49	0	NA	NA	NA	182493.6	182798.1	NA	NA
442742_6230	442742	1	49	0	NA	NA	NA	212669.6	213774.1	NA	NA
704886_6230	704886	1	49	0	NA	NA	NA	212829.6	213838.1	NA	NA
812166_6230	812166	1	49	0	NA	NA	NA	180605.6	180590.1	NA	NA
1329801_6230	1329801	1	49	0	NA	NA	NA	112029.6	193390.1	NA	NA
1530761_6230	1530761	1	49	0	NA	NA	NA	112157.6	193422.1	NA	NA
1646894_6230	1646894	1	49	0	NA	NA	NA	190589.6	228334.1	NA	NA
2181769_6230	2181769	1	49	0	NA	NA	NA	112029.6	193550.1	NA	NA
2378377_6230	2378377	1	49	0	NA	NA	NA	112093.6	193294.1	NA	NA
2579337_6230	2579337	1	49	0	NA	NA	NA	112189.6	193326.1	NA	NA
2750598_6230	2750598	1	49	0	NA	NA	NA	185853.6	180494.1	NA	NA
6446_6230_ha	6446	1	50	0	NA	NA	NA	191005.6	231694.1	NA	NA
59090_6230_ha	59090	1	50	1	6230_ha	0	0.1	224157.6	189710.1	224157.7	189710.2
89810_6230_ha	89810	1	50	1	6230_ha	0	0.2	224349.6	189934.1	224349.8	189934.1
116950_6230_ha	116950	1	50	1	6230_ha	0	0.3	176893.6	217390.1	176893.9	217390.2
141010_6230_ha	141010	1	50	1	6230_ha	0	0.2	223741.6	189870.1	223741.6	189870.3
187014_6230_ha	187014	1	50	0	NA	NA	NA	173981.6	172078.1	NA	NA
201006_6230_ha	201006	1	50	0	6230_hn	1	39.6	191165.6	230382.1	191172.3	230421.1
207406_6230_ha	207406	1	50	0	6230_hmo	1	151.6	194877.6	223438.1	194959.7	223565.6
220882_6230_ha	220882	1	50	1	6230_ha	0	0.1	224157.6	190094.1	224157.7	190094.2
244358_6230_ha	244358	1	50	0	NA	NA	NA	174301.6	171246.1	NA	NA
245894_6230_ha	245894	1	50	0	NA	NA	NA	179357.6	181806.1	NA	NA
251182_6230_ha	251182	1	50	0	NA	NA	NA	188893.6	226862.1	NA	NA
315329_6230	315329	1	50	1	6230_ha	0	0.2	78493.6	202478.1	78493.7	202478.3
315694_6230_ha	315694	1	50	0	NA	NA	NA	190269.6	229422.1	NA	NA
323154_6230_ha	323154	1	50	0	6230_hn	1	27.9	238365.6	187374.1	238346.8	187353.5
379094_6230_ha	379094	1	50	1	6230_ha	0	0.1	177085.6	217486.1	177085.5	217486
404473_6230_ha	404473	1	50	0	NA	NA	NA	128317.6	176654.1	NA	NA
412726_6230_ha	412726	1	50	1	6230_ha	1	9.4	198749.6	188142.1	198749.4	188151.5
423762_6230_ha	423762	1	50	1	6230_ha	1	31.1	242813.6	196014.1	242842.8	196003.4
480306_6230_ha	480306	1	50	0	6410_mo	0	0	221341.6	175374.1	221341.6	175374.1
514694_6230_ha	514694	1	50	0	NA	NA	NA	174013.6	171790.1	NA	NA
530734_6230_ha	530734	1	50	0	6230_hn	0	0.1	191421.6	231822.1	191421.7	231822.2
531974_6230_ha	531974	1	50	0	NA	NA	NA	159645.6	166254.1	NA	NA
544902_6230_ha	544902	1	50	1	6230_ha	0	0.4	180157.6	182126.1	180157.9	182126.3
583378_6230_ha	583378	1	50	1	6230_ha	0	0.2	223773.6	189774.1	223773.7	189774.3
604806_6230_ha	604806	1	50	0	NA	NA	NA	173725.6	170158.1	NA	NA
619506_6230_ha	619506	1	50	1	6230_ha	0	0	236605.6	183342.1	236605.6	183342.1
626990_6230_ha	626990	1	50	0	NA	NA	NA	190717.6	230510.1	NA	NA
641238_6230_ha	641238	1	50	1	6230_ha	0	0.1	176701.6	217134.1	176701.5	217134
648914_6230_ha	648914	1	50	1	6230_ha	0	0	224285.6	189710.1	224285.6	189710.1
654598_6230_ha	654598	1	50	1	6230_ha	1	137.8	166813.6	163918.1	166880.8	164038.4
671238_6230_ha	671238	1	50	0	NA	NA	NA	159101.6	165934.1	NA	NA
721906_6230_ha	721906	1	50	1	6230_ha	0	0.1	238013.6	183118.1	238013.6	183118
745170_6230_ha	745170	1	50	1	6230_ha	0	0.1	223869.6	190126.1	223869.5	190126.1
753630_6230_ha	753630	1	50	0	6230_hmo	1	31.3	160157.6	225582.1	160126.4	225579.4
777938_6230_ha	777938	1	50	0	NA	NA	NA	223741.6	190158.1	NA	NA
781906_6230_ha	781906	1	50	0	6230_hn	0	1.1	238557.6	187182.1	238557	187181.2
783954_6230_ha	783954	1	50	1	6230_ha	0	0	239549.6	186670.1	239549.6	186670.1
804422_6230_ha	804422	1	50	0	NA	NA	NA	169693.6	167054.1	NA	NA
805942_6230_ha	805942	1	50	1	6230_ha	0	0	198653.6	188110.1	198653.6	188110.1
823129_6230_ha	823129	1	50	0	6230_hmo	0	0.3	118205.6	185710.1	118205.8	185709.9
915026_6230_ha	915026	1	50	0	NA	NA	NA	239677.6	186638.1	NA	NA
967666_6230_ha	967666	1	50	0	NA	NA	NA	238653.6	183086.1	NA	NA
979286_6230_ha	979286	1	50	0	6230_hmo	1	8.4	184413.6	190606.1	184420.2	190611.3
996830_6230_ha	996830	1	50	0	NA	NA	NA	168381.6	230030.1	NA	NA
1046098_6230_ha	1046098	1	50	0	NA	NA	NA	239229.6	186670.1	NA	NA
1068086_6230_ha	1068086	1	50	1	6230_ha	0	1	198205.6	187886.1	198204.7	187885.7
1107666_6230_ha	1107666	1	50	1	6230_ha	0	0.2	224061.6	189806.1	224061.8	189806.1
1195526_6230_ha	1195526	1	50	0	NA	NA	NA	158813.6	166030.1	NA	NA
1216210_6230_ha	1216210	1	50	0	NA	NA	NA	223965.6	192046.1	NA	NA
1231542_6230_ha	1231542	1	50	0	NA	NA	NA	214685.6	190606.1	NA	NA
1249582_6230_ha	1249582	1	50	1	6230_ha	0	0.4	191101.6	230446.1	191101.7	230446.5
1255122_6230_ha	1255122	1	50	1	6230_ha	0	0.2	223229.6	189806.1	223229.5	189806.3
1269458_6230_ha	1269458	1	50	1	6230_ha	0	0.3	224125.6	189998.1	224125.4	189998.3
1381510_6230_ha	1381510	1	50	0	NA	NA	NA	179613.6	181710.1	NA	NA
1457206_6230_ha	1457206	1	50	1	6230_ha	0	0.1	198301.6	187854.1	198301.7	187854
1461302_6230_ha	1461302	1	50	1	6230_ha	0	0.2	198845.6	188334.1	198845.6	188333.9
1464626_6230_ha	1464626	1	50	1	6230_ha	0	0.1	224733.6	181838.1	224733.6	181838.2
1474694_6230_ha	1474694	1	50	0	NA	NA	NA	179389.6	183470.1	NA	NA
1480198_6230_ha	1480198	1	50	0	NA	NA	NA	154557.6	162126.1	NA	NA
1531602_6230_ha	1531602	1	50	1	6230_ha	0	0.1	223933.6	190190.1	223933.7	190190
1563270_6230_ha	1563270	1	50	0	NA	NA	NA	174013.6	171886.1	NA	NA
1593478_6230_ha	1593478	1	50	1	6230_ha	1	30	180061.6	182158.1	180091.6	182159.5
1631954_6230_ha	1631954	1	50	1	6230_ha	0	0	223805.6	189870.1	223805.6	189870.1
1634546_6230_ha	1634546	1	50	1	6230_ha	0	0	237021.6	174606.1	237021.6	174606.1
1703174_6230_ha	1703174	1	50	0	NA	NA	NA	166717.6	163886.1	NA	NA
1711014_6230_ha	1711014	1	50	1	6230_ha	0	0	190141.6	182094.1	190141.6	182094.1
1713874_6230_ha	1713874	1	50	1	6230_ha	0	0.1	223261.6	189838.1	223261.5	189838.1
1723446_6230_ha	1723446	1	50	1	6230_ha	0	2.1	198973.6	188110.1	198972.6	188112
2025526_6230_ha	2025526	1	50	0	NA	NA	NA	199325.6	190574.1	NA	NA
2103598_6230_ha	2103598	1	50	0	NA	NA	NA	191165.6	231758.1	NA	NA
2133734_6230_ha	2133734	1	50	0	6230_hmo	0	1	216957.6	185550.1	216958.4	185550.7
2135094_6230_ha	2135094	1	50	0	NA	NA	NA	195581.6	186062.1	NA	NA
2349702_6230_ha	2349702	1	50	0	NA	NA	NA	173981.6	171662.1	NA	NA
2480774_6230_ha	2480774	1	50	0	NA	NA	NA	174109.6	171694.1	NA	NA
2611846_6230_ha	2611846	1	50	0	NA	NA	NA	173917.6	171854.1	NA	NA
3273046_6230_ha	3273046	1	50	0	6230_hmo	1	19.9	184221.6	190734.1	184232.2	190717.3
3332742_6230_ha	3332742	1	50	0	NA	NA	NA	173885.6	172046.1	NA	NA
3366610_6230_ha	3366610	1	50	0	NA	NA	NA	224125.6	190062.1	NA	NA
3390086_6230_ha	3390086	1	50	0	NA	NA	NA	174301.6	171374.1	NA	NA
3398278_6230_ha	3398278	1	50	0	NA	NA	NA	173885.6	171662.1	NA	NA
58433_6230_hmo	58433	1	51	0	6230_hn	0	9.3	76317.6	198862.1	76315.4	198871.1
61185_6230_hmo	61185	1	51	0	NA	NA	NA	60701.6	204814.1	NA	NA
81985_6230_hmo	81985	1	51	1	6230_hmo	1	0.3	77789.6	196974.1	77789.4	196973.9
178390_6230_hmo	178390	1	51	0	NA	NA	NA	175581.6	214702.1	NA	NA
207406_6230_hmo	207406	1	51	1	6230_hmo	1	151.6	194877.6	223438.1	194959.7	223565.6
217078_6230_hmo	217078	1	51	0	NA	NA	NA	189661.6	218126.1	NA	NA
309458_6230_hmo	309458	1	51	1	6230_hmo	1	30.8	219293.6	198638.1	219324.3	198636.2
398529_6230_hmo	398529	1	51	0	6410_ve	1	38.3	86365.6	203534.1	86335.2	203557.4
487606_6230_hmo	487606	1	51	1	6230_hmo	0	0.2	209021.6	196782.1	209021.4	196782.2
523478_6230_hmo	523478	1	51	0	NA	NA	NA	171261.6	215406.1	NA	NA
533590_6230_hmo	533590	1	51	0	NA	NA	NA	183965.6	194638.1	NA	NA
558166_6230_hmo	558166	1	51	0	NA	NA	NA	183741.6	194542.1	NA	NA
596102_6230_hmo	596102	1	51	0	NA	NA	NA	182877.6	180526.1	NA	NA
658870_6230_hmo	658870	1	51	0	NA	NA	NA	203069.6	192110.1	NA	NA
743982_6230_hmo	743982	1	51	1	6230_hmo	0	0.1	194077.6	225710.1	194077.7	225710.1
753630_6230_hmo	753630	1	51	1	6230_hmo	1	31.3	160157.6	225582.1	160126.4	225579.4
823129_6230_hmo	823129	1	51	1	6230_hmo	0	0.3	118205.6	185710.1	118205.8	185709.9
979286_6230_hmo	979286	1	51	1	6230_hmo	1	8.4	184413.6	190606.1	184420.2	190611.3
1022766_6230_hmo	1022766	1	51	1	6230_hmo	0	0	195581.6	228014.1	195581.6	228014.1
1036446_6230_hmo	1036446	1	51	1	6230_hmo	1	15.2	170109.6	224494.1	170110	224478.9
1150886_6230_hmo	1150886	1	51	1	6230_hmo	1	4.3	186141.6	180302.1	186145.7	180300.9
1208662_6230_hmo	1208662	1	51	0	NA	NA	NA	184989.6	190798.1	NA	NA
1216422_6230_hmo	1216422	1	51	1	6230_hmo	0	0.3	186397.6	179982.1	186397.5	179981.8
1254486_6230_hmo	1254486	1	51	1	6230_hmo	1	58	184125.6	194414.1	184089.8	194368.5
1320022_6230_hmo	1320022	1	51	0	NA	NA	NA	184189.6	194574.1	NA	NA
1381569_6230_hmo	1381569	1	51	1	6230_hmo	0	1.8	86237.6	203822.1	86239.4	203822.4
1392705_6230_hmo	1392705	1	51	1	6230_hmo	1	50.3	77405.6	197070.1	77445.7	197039.7
1409089_6230_hmo	1409089	1	51	1	6230_hmo	1	8.8	78045.6	197134.1	78036.8	197134.3
1436718_6230_hmo	1436718	1	51	1	6230_hmo	1	10.2	193917.6	218670.1	193927.8	218669.6
1436882_6230_hmo	1436882	1	51	1	6230_hmo	1	29.8	224733.6	194862.1	224760.7	194874.4
1474526_6230_hmo	1474526	1	51	1	6230_hmo	1	0	159517.6	225742.1	159517.6	225742.1
1566033_6230_hmo	1566033	1	51	1	6230_hmo	1	38.9	51069.6	168942.1	51097.5	168969.2
1582166_6230_hmo	1582166	1	51	0	NA	NA	NA	183869.6	194574.1	NA	NA
1660950_6230_hmo	1660950	1	51	1	6230_hmo	0	0.4	162109.6	195726.1	162110	195726.1
1711014_6230_hmo	1711014	1	51	0	6230_ha	0	0	190141.6	182094.1	190141.6	182094.1
1884126_6230_hmo	1884126	1	51	1	6230_hmo	1	0	159453.6	226094.1	159453.6	226094.1
1938478_6230_hmo	1938478	1	51	1	6230_hmo	1	20.5	189757.6	218766.1	189778.1	218765.9
2016390_6230	2016390	1	51	1	6230_hmo	0	0.1	178173.6	177710.1	178173.5	177710.1
2133734_6230_hmo	2133734	1	51	1	6230_hmo	0	1	216957.6	185550.1	216958.4	185550.7
2133926_6230_hmo	2133926	1	51	1	6230_hmo	1	51.8	186045.6	179886.1	186084.3	179851.6
2264998_6230_hmo	2264998	1	51	1	6230_hmo	1	39.9	186461.6	180110.1	186457.9	180070.4
2334854_6230_hmo	2334854	1	51	1	6230_hmo	1	10.1	180061.6	184814.1	180063.5	184824
2438198_6230_hmo	2438198	1	51	1	6230_hmo	1	0	197821.6	189902.1	197821.6	189902.1
2447382_6230_hmo	2447382	1	51	1	6230_hmo	1	64.1	162045.6	195694.1	162109.6	195690.5
2614609_6230_hmo	2614609	1	51	0	NA	NA	NA	51133.6	169006.1	NA	NA
2630742_6230_hmo	2630742	1	51	0	NA	NA	NA	183901.6	194670.1	NA	NA
2637569_6230_hmo	2637569	1	51	1	6230_hmo	0	0.2	61501.6	205038.1	61501.8	205038.2
2813697_6230_hmo	2813697	1	51	0	6230_hn	0	0.1	60829.6	204718.1	60829.5	204718
2850870_6230_hmo	2850870	1	51	0	NA	NA	NA	197789.6	189934.1	NA	NA
2961473_6230_hmo	2961473	1	51	0	NA	NA	NA	77181.6	196942.1	NA	NA
2981953_6230_hmo	2981953	1	51	1	6230_hmo	1	50.4	78237.6	197358.1	78229.9	197308.3
3002670_6230_hmo	3002670	1	51	1	6230_hmo	0	0.3	190621.6	228846.1	190621.3	228846.2
3129622_6230_hmo	3129622	1	51	0	NA	NA	NA	167133.6	188014.1	NA	NA
3134649_6230_hmo	3134649	1	51	1	6230_hmo	1	29.1	144445.6	156430.1	144467.9	156411.4
3273046_6230_hmo	3273046	1	51	1	6230_hmo	1	19.9	184221.6	190734.1	184232.2	190717.3
3276198_6230_hmo	3276198	1	51	1	6230_hmo	1	40.3	188701.6	175118.1	188662.6	175128.2
3351638_6230_hmo	3351638	1	51	1	6230_hmo	1	8.6	184221.6	194446.1	184230.2	194445.6
3405958_6230_hmo	3405958	1	51	1	6230_hmo	0	0.1	185853.6	180110.1	185853.5	180110.2
3424742_6230_hmo	3424742	1	51	1	6230_hmo	1	20.1	203997.6	170830.1	204017.4	170833.3
3456990_6230_hmo	3456990	1	51	1	6230_hmo	0	0	159453.6	225934.1	159453.6	225934.1
3461110_6230_hmo	3461110	1	51	1	6230_hmo	1	19.1	188893.6	218062.1	188909.2	218073.1
3585750_6230_hmo	3585750	1	51	0	NA	NA	NA	172189.6	208142.1	NA	NA
3600726_6230_hmo	3600726	1	51	1	6230_hmo	1	50.6	184381.6	190734.1	184383	190683.5
3734950_6230_hmo	3734950	1	51	0	6230_hn	1	80	188669.6	175022.1	188628.1	175090.5
3741830_6230_hmo	3741830	1	51	0	6410_mo	1	4.4	182909.6	180622.1	182912.4	180618.7
3800486_6230_hmo	3800486	1	51	0	NA	NA	NA	188669.6	175182.1	NA	NA
3936150_6230_hmo	3936150	1	51	0	NA	NA	NA	167485.6	216750.1	NA	NA
3968934_6230_hmo	3968934	1	51	1	6230_hmo	0	0.2	185949.6	180046.1	185949.4	180046.2
4059478_6230_hmo	4059478	1	51	1	6230_hmo	0	0.2	184253.6	190606.1	184253.5	190606.3
4178198_6230_hmo	4178198	1	51	1	6230_hmo	1	30.1	167165.6	187950.1	167155.9	187978.6
4370774_6230_hmo	4370774	1	51	0	7140_meso	1	14.9	184701.6	191406.1	184716.4	191404.6
4372694_6230_hmo	4372694	1	51	0	NA	NA	NA	175613.6	214638.1	NA	NA
4465750_6230_hmo	4465750	1	51	1	6230_hmo	1	20	184253.6	194542.1	184262.1	194524
4790406_6230_hmo	4790406	1	51	0	NA	NA	NA	182845.6	180462.1	NA	NA
6770678_6230_hmo	6770678	1	51	1	6230_hmo	0	0.3	189725.6	218094.1	189725.9	218094.2
6986542_6230_hmo	6986542	1	51	1	6230_hmo	1	150.4	195805.6	227982.1	195655.9	227996.5
19510_6230_hn	19510	1	52	1	6230_hn	1	212.1	198269.6	188014.1	198481.7	188018.7
58433_6230_hn	58433	1	52	1	6230_hn	0	9.3	76317.6	198862.1	76315.4	198871.1
61185_6230_hn	61185	1	52	0	NA	NA	NA	60701.6	204814.1	NA	NA
70866_6230_hn	70866	1	52	0	NA	NA	NA	219421.6	197230.1	NA	NA
87250_6230_hn	87250	1	52	1	6230_hn	1	44.3	220125.6	196846.1	220105.4	196806.7
103634_6230_hn	103634	1	52	0	NA	NA	NA	219549.6	196910.1	NA	NA
201006_6230_hn	201006	1	52	1	6230_hn	1	39.6	191165.6	230382.1	191172.3	230421.1
309458_6230_hn	309458	1	52	0	6230_hmo	1	30.8	219293.6	198638.1	219324.3	198636.2
323154_6230_hn	323154	1	52	1	6230_hn	1	27.9	238365.6	187374.1	238346.8	187353.5
332786_6230	332786	1	52	1	6230_hn	0	1.3	235901.6	183790.1	235902	183791.3
340978_6230_hn	340978	1	52	1	6230_hn	0	0	235709.6	182542.1	235709.6	182542.1
349394_6230_hn	349394	1	52	0	NA	NA	NA	220093.6	196814.1	NA	NA
408630_6230_hn	408630	1	52	0	NA	NA	NA	198269.6	187630.1	NA	NA
412726_6230_hn	412726	1	52	0	6230_ha	1	9.4	198749.6	188142.1	198749.4	188151.5
414646_6230_hn	414646	1	52	1	6230_hn	0	0	215965.6	198702.1	215965.6	198702.1
423762_6230_hn	423762	1	52	0	6230_ha	1	31.1	242813.6	196014.1	242842.8	196003.4
430006_6230_hn	430006	1	52	0	NA	NA	NA	216733.6	197998.1	NA	NA
480306_6230_hn	480306	1	52	0	6410_mo	0	0	221341.6	175374.1	221341.6	175374.1
489298_6230_hn	489298	1	52	0	NA	NA	NA	243037.6	195406.1	NA	NA
500782_6230_hn	500782	1	52	1	6230_hn	0	0.1	185885.6	219534.1	185885.7	219534.2
513234_6230_hn	513234	1	52	0	NA	NA	NA	219741.6	197390.1	NA	NA
530734_6230_hn	530734	1	52	1	6230_hn	0	0.1	191421.6	231822.1	191421.7	231822.2
540658_6230_hn	540658	1	52	1	6230_hn	1	30.1	240221.6	183182.1	240250.6	183174.1
576302_6230_hn	576302	1	52	1	6230_hn	1	73.5	196797.6	229454.1	196834.3	229517.8
606390_6230_hn	606390	1	52	1	6230_hn	0	0	208157.6	197486.1	208157.6	197486.1
611538_6230_hn	611538	1	52	0	NA	NA	NA	219901.6	196814.1	NA	NA
619506_6230_hn	619506	1	52	0	6230_ha	0	0	236605.6	183342.1	236605.6	183342.1
627922_6230_hn	627922	1	52	1	6230_hn	1	32.7	219453.6	196750.1	219486.3	196748.4
652214_6230_hn	652214	1	52	0	NA	NA	NA	218461.6	199086.1	NA	NA
693458_6230_hn	693458	1	52	0	NA	NA	NA	219517.6	196398.1	NA	NA
743982_6230_hn	743982	1	52	0	6230_hmo	0	0.1	194077.6	225710.1	194077.7	225710.1
781906_6230_hn	781906	1	52	1	6230_hn	0	1.1	238557.6	187182.1	238557	187181.2
783954_6230_hn	783954	1	52	0	6230_ha	0	0	239549.6	186670.1	239549.6	186670.1
805942_6230_hn	805942	1	52	0	6230_ha	0	0	198653.6	188110.1	198653.6	188110.1
821302_6230_hn	821302	1	52	0	NA	NA	NA	198621.6	193934.1	NA	NA
842030_6230_hn	842030	1	52	1	6230_hn	0	0.2	190621.6	231502.1	190621.4	231502.1
857298_6230_hn	857298	1	52	1	6230_hn	1	31.3	219293.6	197198.1	219298	197167.1
873682_6230_hn	873682	1	52	0	NA	NA	NA	219773.6	197038.1	NA	NA
890066_6230_hn	890066	1	52	0	NA	NA	NA	219357.6	197006.1	NA	NA
912594_6230_hn	912594	1	52	0	NA	NA	NA	224445.6	194670.1	NA	NA
915026_6230_hn	915026	1	52	0	NA	NA	NA	239677.6	186638.1	NA	NA
937014_6230_hn	937014	1	52	1	6230_hn	1	12.5	198973.6	188238.1	198983.1	188246.2
983990_6230_hn	983990	1	52	1	6230_hn	0	0.3	214845.6	201358.1	214845.4	201357.9
1036446_6230_hn	1036446	1	52	0	6230_hmo	1	15.2	170109.6	224494.1	170110	224478.9
1037522_6230_hn	1037522	1	52	1	6230_hn	1	40.4	219677.6	197134.1	219714.6	197117.8
