point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
124382_1	124382	124382	1	0	4030	69019	20	habitatmap 2020
12444066_1	12444066	12444066	0	0	91E0_sf	77890	70	habitatmap 2020
1244469_1	1244469	1244469	1	0	2160	78638	100	habitatmap 2020
12462193_1	12462193	12462193	1	0	2190_overig	85842	10	habitatmap 2020
12463665_1	12463665	12463665	1	0	2170	75524	20	habitatmap 2020
1246441_1	1246441	1246441	1	0	91E0_sf	73515	100	habitatmap 2020
12470_1	12470	12470	0	0	91E0_vm	82913	30	habitatmap 2020
124718_1	124718	124718	1	0	4030	26404	100	habitatmap 2020
124806_1	124806	124806	0	0	6510_hu	23794	100	habitatmap 2020
1249582_1	1249582	1249582	1	0	6230_ha	32933	NA	assessment
1250481_1	1250481	1250481	1	0	2160	32573	49	habitatmap 2020
12506289_1	12506289	12506289	1	0	2190_overig	32123	52	habitatmap 2020
1250770_1	1250770	1250770	1	0	2330_bu	43796	90	habitatmap 2020
12508146_1	12508146	12508146	1	0	2330_dw	8873	80	habitatmap 2020
12510_1	12510	12510	0	0	91E0_vm	26191	100	habitatmap 2020
12511570_1	12511570	12511570	1	0	91E0_sf	48684	100	habitatmap 2020
12513073_1	12513073	12513073	1	0	2170	48513	55	habitatmap 2020
12530_1	12530	12530	1	0	4030	58193	20	habitatmap 2020
125394_1	125394	125394	1	0	2310	12342	40	habitatmap 2020
1254353_1	1254353	1254353	1	0	6230_hmo	41265	100	habitatmap 2020
1254486_2	23274582	1254486	1	0	6230_hmo	8584	NA	assessment
1254825_1	1254825	1254825	1	0	91E0_sf	4039	100	assessment/habitatmap 2020
1255122_1	1255122	1255122	1	0	6230_ha	12277	10	assessment/habitatmap 2020
12553310_1	12553310	12553310	0	0	6510_hus	14626	20	habitatmap 2020
1257009_1	1257009	1257009	1	0	2160	30553	85	habitatmap 2020
12573365_1	12573365	12573365	1	0	2190_overig	25727	20	habitatmap 2020
1258422_2	18035638	1258422	1	0	7140_meso	17187	50	assessment/habitatmap 2020
1259313_1	1259313	1259313	1	0	2120	36625	10	habitatmap 2020
1259822_1	1259822	1259822	1	0	2330_bu	31207	100	habitatmap 2020
125998_1	125998	125998	1	0	4010	66895	70	habitatmap 2020
125998_1	125998	125998	1	0	4030	66895	30	habitatmap 2020
1260481_1	1260481	1260481	1	0	6510_hu	29113	100	habitatmap 2020
12613809_1	12613809	12613809	1	0	2170	77723	20	habitatmap 2020
126261_1	126261	126261	0	0	2120	50878	60	habitatmap 2020
126261_1	126261	126261	0	0	2130_hd	50878	30	habitatmap 2020
1264241_1	1264241	1264241	1	0	2130_had	59682	100	habitatmap 2020
12664625_1	12664625	12664625	1	0	2170	75524	20	habitatmap 2020
1266738_1	1266738	1266738	1	0	6510_hu	6666	40	habitatmap 2020
1266738_2	18043954	1266738	1	0	6510_hu	6540	30	habitatmap 2020
1266865_1	52270257	1266865	1	1	2190_overig	2061	83	assessment/habitatmap 2020
1266865_2	1266865	1266865	1	0	2190	33218	NA	habitatmap 2020
1269301_1	1269301	1269301	1	0	2120	31154	60	habitatmap 2020
1269301_1	1269301	1269301	1	0	2160	31154	20	habitatmap 2020
1269458_1	1269458	1269458	1	0	6230_ha	12277	10	assessment/habitatmap 2020
12710_1	12710	12710	0	0	9160	80198	70	habitatmap 2020
12710_2	12710	12710	0	0	9160	80198	70	habitatmap 2020
12715538_1	12715538	12715538	0	0	6410_mo	81683	30	habitatmap 2020
127218_1	127218	127218	1	0	6510_hu	58539	30	habitatmap 2020
127218_2	127218	127218	1	0	6510_hu	58539	30	habitatmap 2020
1274486_1	1274486	1274486	1	0	2330_bu	75709	100	habitatmap 2020
1274549_1	1274549	1274549	0	0	1330_hpr	33569	100	habitatmap 2020
1274806_1	1274806	1274806	1	0	2330_bu	76109	20	habitatmap 2020
1276081_1	1276081	1276081	1	0	2160	58202	10	assessment/habitatmap 2020
127622_1	127622	127622	1	0	6510_hu	8901	15	habitatmap 2020
1276854_1	1276854	1276854	1	0	7140_meso	16984	100	habitatmap 2020
127710_1	127710	127710	1	0	4010	24618	100	habitatmap 2020
12773714_1	12773714	12773714	1	0	91E0_sf	43540	100	habitatmap 2020
1277553_1	1277553	1277553	1	0	2120	36286	10	habitatmap 2020
12792050_1	12792050	12792050	1	0	6410_mo	87184	20	habitatmap 2020
1280278_1	1280278	1280278	1	0	6510_hus	5746	100	habitatmap 2020
1280278_2	1280278	1280278	1	0	6510_hus	5746	100	habitatmap 2020
12812706_1	12812706	12812706	0	0	91E0_sf	78016	70	habitatmap 2020
12818365_1	12818365	NA	1	1	1330_da	49046	100	habitatmap 2020
1283249_1	1283249	1283249	1	0	2120	80294	76	habitatmap 2020
128350_1	128350	128350	0	0	6510_hus	54443	30	habitatmap 2020
128350_2	128350	128350	0	0	6510_hus	54443	30	habitatmap 2020
12835509_1	12835509	12835509	1	0	2190_overig	22070	20	habitatmap 2020
12840753_1	12840753	12840753	1	0	2170	48513	55	habitatmap 2020
1284946_1	1284946	1284946	1	0	2330_bu	20225	80	habitatmap 2020
1285121_1	1285121	1285121	1	0	1330_hpr	317	100	habitatmap 2020
1285330_1	1285330	1285330	1	0	2330_bu	57767	100	habitatmap 2020
12861233_1	12861233	12861233	1	0	2170	30552	20	habitatmap 2020
1286278_2	1286278	1286278	1	0	6410_mo	16732	NA	assessment
128630_1	128630	128630	1	0	4030	75111	100	habitatmap 2020
12863766_1	12863766	12863766	1	0	6510_hus	7967	60	habitatmap 2020
128657_1	128657	128657	0	0	6510_hua	49	60	habitatmap 2020
1287030_1	1287030	1287030	1	0	2330_bu	11219	100	habitatmap 2020
12875953_1	12875953	12875953	1	0	2170	75432	50	habitatmap 2020
1289009_1	1289009	1289009	1	0	2160	34052	100	habitatmap 2020
1289202_1	1289202	1289202	1	0	91E0_sf	43225	80	habitatmap 2020
1289969_1	1289969	1289969	0	0	6510_hua	4487	100	habitatmap 2020
12902818_1	12902818	12902818	0	0	91E0_sf	77890	70	habitatmap 2020
12915889_1	12915889	12915889	1	0	2170	33193	65	habitatmap 2020
12918_1	12918	12918	1	0	4030	74880	100	habitatmap 2020
129234_1	129234	129234	1	0	4010	10499	100	habitatmap 2020
12932273_1	12932273	12932273	1	0	2190_overig	33218	60	habitatmap 2020
12948657_1	12948657	12948657	1	0	2190_overig	2061	83	habitatmap 2020
1296105_1	1296105	1296105	1	0	6510_hu	1497	100	habitatmap 2020
12962294_1	12962294	NA	0	1	91E0_vn	84426	100	habitatmap 2020
129650_1	129650	129650	1	0	6510_hu	42728	20	habitatmap 2020
12982193_1	12982193	12982193	1	0	2170	58202	15	habitatmap 2020
1298225_1	1298225	1298225	1	0	2120	43215	15	habitatmap 2020
1298225_1	1298225	1298225	1	0	2160	43215	75	habitatmap 2020
1298609_1	1298609	1298609	1	0	2180	1716	70	assessment/habitatmap 2020
12987590_1	12987590	12987590	1	0	6410_mo	8905	100	habitatmap 2020
12987953_1	12987953	12987953	1	0	2170	75432	50	habitatmap 2020
12989638_1	12989638	NA	0	1	9120	78843	100	habitatmap 2020
13_1	1240881	13	1	0	2170	48513	55	assessment/habitatmap 2020
1300657_1	1300657	1300657	1	0	2160	33226	91	habitatmap 2020
13006641_1	13006641	13006641	1	0	2190_overig	61939	100	habitatmap 2020
1301173_1	1301173	1301173	1	0	2120	31148	100	habitatmap 2020
1301294_1	1301294	1301294	1	0	6230_hmo	26429	100	habitatmap 2020
1303729_1	1303729	1303729	1	0	2180	28154	98	assessment/habitatmap 2020
1303926_1	1303926	1303926	1	0	2330_bu	59132	100	habitatmap 2020
13040949_1	13040949	13040949	1	0	2190_mp	59970	30	habitatmap 2020
13046961_1	13046961	13046961	1	0	2190_overig	33209	75	habitatmap 2020
1305334_2	1305334	1305334	1	0	6410_mo	78655	100	assessment/habitatmap 2020
13063218_1	13063218	13063218	1	0	6410_mo	7497	30	habitatmap 2020
1306417_1	1306417	1306417	1	0	2170	48513	55	habitatmap 2020
13076962_1	13076962	13076962	1	0	91E0_sf	87415	100	habitatmap 2020
130865_2	1638193	130865	1	0	2160	33149	80	assessment/habitatmap 2020
1308849_1	1308849	1308849	1	0	2160	33161	60	habitatmap 2020
1310005_1	1310005	1310005	1	0	2160	78638	100	habitatmap 2020
1311190_1	1311190	1311190	1	0	2330_bu	37416	40	habitatmap 2020
1312181_1	1312181	1312181	1	0	2160	23769	80	habitatmap 2020
131282_1	131282	131282	0	0	6510_hu	78405	70	habitatmap 2020
1313142_1	1313142	1313142	1	0	2330_bu	30839	30	habitatmap 2020
1314993_1	41559217	1314993	1	1	2180	NA	NA	assessment
1315766_1	1315766	1315766	1	0	2330_bu	76119	30	habitatmap 2020
1316785_1	1316785	1316785	1	0	2120	79544	40	habitatmap 2020
1316785_1	1316785	1316785	1	0	2170	79544	20	habitatmap 2020
131702_1	131702	131702	1	0	4030	58340	100	habitatmap 2020
131806_1	131806	131806	1	0	4010	26980	100	habitatmap 2020
131958_1	131958	131958	1	0	2330_bu	11219	100	habitatmap 2020
13196498_1	13196498	13196498	1	0	2330_dw	7334	20	habitatmap 2020
1320113_1	1320113	1320113	1	0	2160	32157	80	habitatmap 2020
1320361_1	1320361	1320361	1	0	91E0_sf	3811	100	assessment/habitatmap 2020
1322293_1	1322293	1322293	1	0	2180	55179	100	assessment/habitatmap 2020
1322545_1	1322545	1322545	1	0	2160	75501	90	habitatmap 2020
1322614_1	1322614	1322614	1	0	7140_meso	21686	100	assessment/habitatmap 2020
13250097_1	13250097	13250097	1	0	2170	77723	20	habitatmap 2020
1328054_1	1328054	1328054	1	0	2330_bu	76196	40	habitatmap 2020
132818_1	132818	132818	1	0	91E0_vo	6931	50	habitatmap 2020
1328710_1	1328710	1328710	1	0	6510_hu	13197	100	habitatmap 2020
13325489_1	13325489	13325489	1	0	2190_overig	33218	60	habitatmap 2020
13339742_1	13339742	13339742	0	0	6510_hus	14626	20	habitatmap 2020
1336497_1	1336497	1336497	1	0	2160	32574	85	habitatmap 2020
13365041_1	13365041	13365041	1	0	2170	48513	55	habitatmap 2020
1336689_1	1336689	1336689	1	0	2160	75399	100	habitatmap 2020
13367634_1	13367634	13367634	1	0	91E0_sf	27234	100	habitatmap 2020
1337206_1	1337206	1337206	1	0	7140_meso	28001	100	habitatmap 2020
1337593_1	1337593	1337593	1	0	6230_hmo	44383	100	habitatmap 2020
1338089_1	1338089	1338089	1	0	91E0_sf	80360	100	habitatmap 2020
1338805_2	1338805	1338805	1	0	1330_da	55556	NA	assessment
1339061_1	1339061	1339061	1	0	1330_hpr	26258	100	habitatmap 2020
13400241_1	13400241	13400241	1	0	2170	75577	15	habitatmap 2020
134098_1	134098	134098	1	0	2310	54973	100	habitatmap 2020
1341617_1	1341617	1341617	1	0	2160	75577	80	habitatmap 2020
1341617_1	1341617	1341617	1	0	2170	75577	15	habitatmap 2020
13426066_1	13426066	13426066	1	0	6120	NA	NA	assessment
1343281_1	1343281	1343281	1	0	2160	61416	100	habitatmap 2020
13451346_1	13451346	13451346	1	0	91E0_sf	59240	100	habitatmap 2020
13456561_1	13456561	13456561	1	0	2170	32036	100	habitatmap 2020
1346134_2	22317654	1346134	0	0	6410_mo	66366	NA	assessment
1347922_1	1347922	1347922	1	0	6510_hu	42209	30	habitatmap 2020
1348277_1	1348277	1348277	1	0	1330_hpr	33101	100	assessment/habitatmap 2020
1348785_1	1348785	1348785	1	0	2120	80294	76	habitatmap 2020
13505810_1	13505810	13505810	1	0	6510_hus	71199	100	habitatmap 2020
1350866_1	1350866	1350866	1	0	2330_bu	57942	100	habitatmap 2020
13533441_1	13533441	NA	1	1	9120	34224	100	habitatmap 2020
1353905_1	1353905	1353905	1	0	2120	49159	100	habitatmap 2020
1354545_1	1354545	1354545	1	0	2170	36374	100	habitatmap 2020
13547094_1	13547094	NA	0	1	9120_qb	65805	100	habitatmap 2020
135798_1	135798	135798	1	0	4030	57791	100	habitatmap 2020
13581894_1	13581894	NA	1	1	9120	45560	70	habitatmap 2020
1359157_1	1359157	1359157	1	0	2160	76530	100	habitatmap 2020
1359838_1	1359838	1359838	1	0	6230_hn	25354	NA	assessment
13614126_1	13614126	NA	0	1	9190	55709	70	habitatmap 2020
13620121_1	13620121	NA	0	1	9120	57013	100	habitatmap 2020
1363761_1	1363761	1363761	1	0	2120	43215	15	habitatmap 2020
1363761_1	1363761	1363761	1	0	2160	43215	75	habitatmap 2020
136402_1	136402	136402	1	0	2310	17329	100	habitatmap 2020
136466_1	136466	136466	1	0	6510_hu	71207	70	habitatmap 2020
1365778_1	1365778	1365778	1	0	2330_bu	70461	10	habitatmap 2020
1366193_1	1366193	1366193	1	0	2160	33226	91	habitatmap 2020
13662385_1	13662385	13662385	1	0	2170	77723	20	habitatmap 2020
136646_1	136646	136646	0	0	6510_hu	22177	30	habitatmap 2020
136697_1	136697	136697	0	0	91E0_vc	78280	30	habitatmap 2020
1367026_2	51698674	1367026	1	0	7140_oli	18463	NA	assessment
1368241_1	8708273	1368241	1	1	2130_had	1305	100	assessment/habitatmap 2020
13686_1	13686	13686	1	0	2310	32523	100	habitatmap 2020
136885_1	136885	136885	1	0	2120	41171	100	assessment/habitatmap 2020
1369745_1	1369745	1369745	0	0	6510_hua	2316	100	habitatmap 2020
137042_1	137042	137042	1	0	91E0_vo	27135	80	habitatmap 2020
1370450_1	1370450	1370450	0	0	91E0_sf	22152	100	habitatmap 2020
13707346_1	13707346	NA	1	1	9120	55796	100	habitatmap 2020
13707762_1	13707762	13707762	0	0	91E0_sf	42706	20	habitatmap 2020
1370870_1	1370870	1370870	1	0	7140_meso	68657	100	habitatmap 2020
13713201_1	13713201	13713201	1	0	2170	76709	20	habitatmap 2020
13715938_1	13715938	13715938	0	0	91E0_sf	87408	70	habitatmap 2020
13718705_1	13718705	13718705	1	0	2190_overig	33197	60	habitatmap 2020
1371953_1	1371953	1371953	1	0	2190_overig	37074	NA	assessment
13724649_1	13724649	NA	1	1	91E0_va	9327	70	habitatmap 2020
1372894_1	1372894	1372894	1	0	2330_bu	85935	90	habitatmap 2020
13732946_1	13732946	13732946	1	0	6120	38229	0	assessment/habitatmap 2020
137393_1	137393	137393	0	0	2160	31155	30	assessment/habitatmap 2020
137401_1	137401	137401	0	0	91E0_vc	78494	30	habitatmap 2020
1375541_1	1375541	1375541	1	0	2190_overig	64911	80	assessment/habitatmap 2020
1375542_1	1375542	1375542	1	0	6510_hu	43561	100	habitatmap 2020
1378025_1	1378025	1378025	1	0	91E0_sf	3808	100	assessment/habitatmap 2020
1378417_1	1378417	1378417	1	0	2160	75498	80	habitatmap 2020
1380278_1	1380278	1380278	1	0	2330_bu	14327	80	habitatmap 2020
13811505_1	13811505	13811505	1	0	2170	48551	40	habitatmap 2020
1381553_1	25777329	1381553	1	1	2170	33197	20	assessment/habitatmap 2020
1381553_2	1381553	1381553	1	0	2170	33193	65	habitatmap 2020
1381569_1	1381569	1381569	1	0	6230_hmo	33980	30	habitatmap 2020
1381569_1	1381569	1381569	1	0	6510_hu	33980	40	habitatmap 2020
1381569_2	1381569	1381569	1	0	6230_hmo	33980	30	assessment/habitatmap 2020
138226_1	138226	138226	1	0	4030	10460	100	habitatmap 2020
13826398_1	13826398	13826398	0	0	6510_hus	15158	20	habitatmap 2020
13833393_1	13833393	13833393	1	0	2170	32233	86	habitatmap 2020
1388081_1	1388081	1388081	1	0	2160	75501	90	habitatmap 2020
1388150_1	1388150	1388150	1	0	7140_meso	24446	100	assessment/habitatmap 2020
1389745_1	1389745	1389745	1	0	2160	33226	91	habitatmap 2020
1390706_1	1390706	1390706	1	0	6510_hu	63512	100	habitatmap 2020
1390706_2	29702258	1390706	1	0	6510_hu	63512	100	habitatmap 2020
13909809_1	13909809	13909809	1	0	2170	30552	20	habitatmap 2020
13917022_1	13917022	13917022	0	0	6510_hus	30621	20	habitatmap 2020
139190_1	139190	139190	1	0	4030	14484	100	habitatmap 2020
1391925_2	6634805	1391925	1	0	2180	31023	30	assessment/habitatmap 2020
1392433_1	1392433	1392433	1	0	2160	75524	80	habitatmap 2020
1392433_1	1392433	1392433	1	0	2170	75524	20	habitatmap 2020
13924529_1	13924529	13924529	1	0	2170	58202	15	habitatmap 2020
1392705_2	18169921	1392705	1	0	6230_hmo	20490	10	assessment/habitatmap 2020
1393270_1	1393270	1393270	1	0	2330_bu	57771	60	habitatmap 2020
13942_1	13942	13942	1	0	4030	75137	100	habitatmap 2020
1395766_1	1395766	1395766	0	0	6230_hn	8875	60	assessment/habitatmap 2020
13964465_1	13964465	13964465	1	0	2170	33193	65	habitatmap 2020
13975345_1	13975345	13975345	1	0	2170	75524	20	habitatmap 2020
1397810_1	1397810	1397810	1	0	6510_hu	6118	30	habitatmap 2020
1397937_1	60035249	1397937	1	1	2180	1968	95	assessment/habitatmap 2020
13980849_1	13980849	13980849	1	0	2190_overig	33218	60	habitatmap 2020
13993782_1	13993782	NA	1	1	91E0_vm	43000	100	habitatmap 2020
14_2	10010417	14	1	0	2120	30149	50	assessment/habitatmap 2020
140006_1	140006	140006	0	0	91E0_vo	66286	30	habitatmap 2020
14020401_1	14020401	14020401	1	0	2170	48513	55	habitatmap 2020
1402230_1	1402230	1402230	1	0	2330_bu	32507	100	habitatmap 2020
1402230_2	1402230	1402230	1	0	2330_bu	32507	100	habitatmap 2020
140241_2	6431697	140241	1	0	6230_hmo	48386	70	assessment/habitatmap 2020
14029138_1	14029138	14029138	1	0	6120	43532	35	assessment/habitatmap 2020
140341_1	140341	140341	0	0	6510_hu	59513	80	habitatmap 2020
1403657_2	1403657	1403657	1	0	1330_hpr	21670	100	assessment/habitatmap 2020
1403697_1	1403697	1403697	1	0	2120	49000	100	habitatmap 2020
140374_1	140374	140374	1	0	91E0_vo	19053	30	habitatmap 2020
1404382_1	1404382	1404382	1	0	7140_oli	38749	100	assessment/habitatmap 2020
140465_1	24650929	140465	1	1	2160	80293	94	assessment/habitatmap 2020
1405382_1	1405382	1405382	1	0	6510_hu	44642	0	habitatmap 2020
14055217_1	14055217	14055217	1	0	2190_overig	62861	100	habitatmap 2020
1405558_1	1405558	1405558	1	0	2330_bu	70216	20	habitatmap 2020
1407153_1	51476657	1407153	1	1	2160	20650	10	assessment/habitatmap 2020
1407698_1	1407698	1407698	1	0	2330_bu	21494	75	habitatmap 2020
1408817_1	1408817	1408817	1	0	2120	48330	100	habitatmap 2020
1409089_2	1409089	1409089	1	0	6230_hmo	48162	70	assessment/habitatmap 2020
1409193_1	1409193	1409193	1	0	91E0_sf	3871	100	habitatmap 2020
1409974_1	1409974	1409974	1	0	2330_bu	76243	70	habitatmap 2020
141010_1	141010	141010	1	0	6230_ha	12277	10	assessment/habitatmap 2020
14102326_1	14102326	NA	0	1	91E0_vm	84817	100	habitatmap 2020
1410485_1	1410485	1410485	1	0	2120	85856	30	habitatmap 2020
14111794_1	14111794	14111794	1	0	6410_mo	86469	30	habitatmap 2020
14118705_1	14118705	14118705	1	0	2170	48551	40	habitatmap 2020
14128305_1	14128305	14128305	1	0	2190_overig	32564	41	habitatmap 2020
1414321_1	1414321	1414321	1	0	2160	80293	94	habitatmap 2020
1414354_2	1414354	1414354	1	0	6230_hn	17295	0	assessment/habitatmap 2020
141470_1	141470	141470	1	0	4030	53847	100	habitatmap 2020
14151473_1	14151473	14151473	1	0	2170	48513	55	habitatmap 2020
141534_1	141534	141534	1	0	4010	12264	100	habitatmap 2020
14161_1	14161	14161	0	0	9130_end	78000	100	habitatmap 2020
141778_1	141778	141778	1	0	4010	12465	100	habitatmap 2020
1418417_1	1418417	1418417	1	0	2180	28154	98	assessment/habitatmap 2020
14186673_1	14186673	14186673	1	0	2170	58202	15	habitatmap 2020
1421105_1	1421105	1421105	1	0	2190_mp	27638	NA	assessment
1421425_1	1421425	1421425	1	0	2120	21761	20	habitatmap 2020
1422046_1	1422046	1422046	1	0	2330_bu	21488	100	habitatmap 2020
14226609_1	14226609	14226609	1	0	2190_overig	32123	52	habitatmap 2020
1425286_1	1425286	1425286	0	0	6410_mo	62777	NA	assessment
1426969_1	1426969	1426969	0	0	6510_hua	506	100	habitatmap 2020
1428270_1	1428270	1428270	0	0	6230_hn	56821	60	assessment/habitatmap 2020
142897_1	5979953	142897	1	1	2160	33175	80	assessment/habitatmap 2020
14292913_1	14292913	14292913	1	0	2170	58202	15	habitatmap 2020
1429297_1	1429297	1429297	1	0	2120	21481	100	habitatmap 2020
14298310_1	14298310	14298310	1	0	6410_mo	8907	75	habitatmap 2020
14298673_1	14298673	14298673	1	0	2170	77723	20	habitatmap 2020
143150_1	143150	143150	0	0	4010	13551	70	habitatmap 2020
143153_1	143153	143153	1	0	2130_hd	30260	95	assessment/habitatmap 2020
14327238_1	14327238	NA	1	1	9160	24133	90	habitatmap 2020
14331697_1	14331697	14331697	1	0	2190_overig	55369	80	habitatmap 2020
1433269_1	1433269	1433269	1	0	1330_hpr	48361	100	habitatmap 2020
143346_1	143346	143346	1	0	4030	8738	100	habitatmap 2020
1433777_1	1433777	1433777	1	0	2130_had	2029	100	habitatmap 2020
1434801_1	1434801	1434801	1	0	2180	41786	100	assessment/habitatmap 2020
1434962_1	1434962	1434962	1	0	91E0_sf	43221	100	habitatmap 2020
143602_1	143602	143602	1	0	6410_mo	87226	20	habitatmap 2020
143602_1	143602	143602	1	0	6510_hu	87226	60	habitatmap 2020
143602_2	54669554	143602	1	0	6410_mo	87184	20	assessment/habitatmap 2020
14364209_1	14364209	14364209	1	0	2170	75432	50	habitatmap 2020
1436718_2	1436718	1436718	1	0	6230_hmo	33454	100	assessment/habitatmap 2020
1436882_2	18214098	1436882	1	0	6230_hmo	58816	100	assessment/habitatmap 2020
1436981_1	1436981	1436981	1	0	2160	75414	85	habitatmap 2020
1437489_1	1437489	1437489	1	0	2120	21145	100	habitatmap 2020
1437938_1	1437938	1437938	1	0	6510_hu	54368	30	habitatmap 2020
143797_1	143797	143797	1	0	2120	61903	100	assessment/habitatmap 2020
143990_1	143990	143990	1	0	4030	57786	100	habitatmap 2020
144094_1	144094	144094	1	0	2310	24579	50	habitatmap 2020
144094_1	144094	144094	1	0	4010	24579	50	habitatmap 2020
14413617_1	14413617	14413617	1	0	2170	48513	55	habitatmap 2020
1441585_1	1441585	1441585	1	0	2120	33019	30	habitatmap 2020
1441585_1	1441585	1441585	1	0	2160	33019	50	habitatmap 2020
1442745_1	1442745	1442745	1	0	6510_hu	38221	100	habitatmap 2020
1442745_2	1442745	1442745	1	0	6510_hu	38221	100	habitatmap 2020
14430137_1	14430137	NA	0	1	9120	57813	80	habitatmap 2020
1443378_2	60163634	1443378	0	0	6230_hn	10248	20	assessment/habitatmap 2020
14445522_1	14445522	14445522	1	0	2330_dw	50019	30	habitatmap 2020
14448817_1	14448817	14448817	1	0	2190_overig	14665	100	habitatmap 2020
1445557_1	1445557	1445557	1	0	1330_hpr	55637	100	habitatmap 2020
144561_1	3856561	144561	1	1	2130_hd	50347	75	assessment/habitatmap 2020
14469574_1	14469574	NA	0	1	9120	23608	100	habitatmap 2020
1447089_1	1447089	1447089	1	0	2160	80417	30	habitatmap 2020
14479153_1	14479153	14479153	1	0	2190_overig	37075	100	habitatmap 2020
14481585_1	14481585	14481585	1	0	2190_mp	11821	20	habitatmap 2020
1448238_1	1448238	1448238	1	0	6230_ha	58690	100	assessment/habitatmap 2020
14505137_1	14505137	14505137	1	0	2190_overig	33218	60	habitatmap 2020
1451185_1	1451185	1451185	1	0	2160	80293	94	habitatmap 2020
14528305_1	14528305	14528305	1	0	2190_overig	27638	100	habitatmap 2020
1453617_1	1453617	1453617	1	0	2170	75432	50	habitatmap 2020
1453873_1	1453873	1453873	1	0	2160	75243	100	habitatmap 2020
1454214_1	1454214	1454214	1	0	6510_hu	16595	80	habitatmap 2020
