point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
533681_1	533681	533681	1	0	2160	93562	97	habitatmap 2023
53461945_1	53461945	NA	1	1	9120	21150	95	habitatmap 2023
53462_1	53462	53462	1	0	9160	69998	30	habitatmap 2023
534994_1	534994	534994	1	0	2310	61049	100	habitatmap 2023
53529937_1	53529937	NA	1	1	9120	94341	100	habitatmap 2023
535506_1	535506	535506	1	0	4010	64880	100	habitatmap 2023
53553657_1	53553657	NA	1	1	9120	3761	100	habitatmap 2023
53561_2	16830777	53561	1	0	91E0_vc	48954	10	assessment/habitatmap 2023
5361065_1	5361065	5361065	1	0	91E0_sf	45475	100	habitatmap 2023
536113_1	536113	536113	1	0	2160	50634	100	habitatmap 2023
5365073_1	5365073	NA	1	1	9120	1210	100	habitatmap 2023
536542_1	536542	536542	1	0	2310	51703	100	habitatmap 2023
53662_1	53662	53662	0	0	9190	73311	50	habitatmap 2023
53670_1	53670	53670	1	0	9160	16003	100	habitatmap 2023
536722_1	536722	NA	1	1	9190	54931	100	habitatmap 2023
53675197_1	53675197	NA	1	1	1330_da	77686	100	habitatmap 2023
5370198_1	5370198	5370198	1	0	6230_hmo	22548	10	habitatmap 2023
53833785_1	53833785	NA	0	1	9120	61887	100	habitatmap 2023
5392105_1	5392105	5392105	1	0	91E0_sf	5655	100	habitatmap 2023
539358_1	539358	539358	1	0	2310	50726	100	habitatmap 2023
53954694_1	53954694	NA	1	1	9120	13997	100	habitatmap 2023
54_1	10288565	54	1	0	2130_hd	51280	NA	assessment
5402966_1	5402966	5402966	1	0	6230_hmo	22521	100	habitatmap 2023
540341_1	540341	540341	1	0	1330_hpr	44725	100	assessment/habitatmap 2023
540658_2	34095090	540658	1	0	6230_hn	14097	25	assessment/habitatmap 2023
5408201_2	49448393	5408201	0	0	6410_mo	68077	100	assessment/habitatmap 2023
541406_1	541406	541406	1	0	4010	65085	100	habitatmap 2023
541718_1	541718	541718	0	0	91E0_sf	72030	80	habitatmap 2023
5418502_1	5418502	NA	0	1	9120	62373	100	habitatmap 2023
54198966_1	54198966	NA	0	1	91E0_vn	89548	100	habitatmap 2023
5422_1	5422	5422	1	0	4030	81223	NA	assessment
54220498_1	54220498	NA	0	1	91E0_vo	90372	100	habitatmap 2023
5422505_1	5422505	5422505	1	0	91E0_sf	93481	100	habitatmap 2023
5422897_1	5422897	5422897	1	0	2170	50591	40	habitatmap 2023
54269113_1	54269113	NA	1	1	9120	21168	70	habitatmap 2023
54273_1	12489729	54273	1	1	2180	41139	100	assessment/habitatmap 2023
5427945_1	5427945	NA	1	1	91E0_sf	91549	100	habitatmap 2023
54329929_1	54329929	NA	1	1	9120	40373	70	habitatmap 2023
54351289_1	54351289	NA	1	1	91E0_va	53561	60	habitatmap 2023
5435185_1	5435185	5435185	1	0	2160	46949	5	assessment/habitatmap 2023
54382806_1	54382806	NA	1	1	9120	91578	50	habitatmap 2023
54382806_1	54382806	NA	1	1	9160	91578	50	habitatmap 2023
544086_1	544086	544086	0	0	9120	71815	70	assessment/habitatmap 2023
544466_1	544466	544466	1	0	2310	31804	100	habitatmap 2023
54454969_1	54454969	NA	1	1	9120	24341	100	habitatmap 2023
54478569_1	54478569	NA	1	1	91E0_sf	5655	100	habitatmap 2023
54482_1	54482	54482	1	0	4030	25221	NA	assessment
544821_1	544821	544821	1	0	2130_had	85140	20	habitatmap 2023
544821_1	544821	544821	1	0	2130_hd	85140	80	habitatmap 2023
544902_1	544902	544902	1	0	6230_ha	13835	40	assessment/habitatmap 2023
5450226_1	5450226	5450226	0	0	91E0_sf	12843	20	habitatmap 2023
545745_2	4740049	545745	1	0	6230_hmo	56699	80	assessment/habitatmap 2023
546002_1	546002	546002	1	0	2310	18855	10	assessment/habitatmap 2023
5461169_1	5461169	5461169	1	0	2170	50581	22	habitatmap 2023
5461169_1	5461169	5461169	1	0	2190_overig	50581	NA	habitatmap 2023
5461169_3	14505137	5461169	1	0	2170	50581	22	assessment/habitatmap 2023
54680302_1	54680302	NA	1	1	9190	68412	100	habitatmap 2023
547374_1	547374	547374	1	0	91E0_vo	53337	30	habitatmap 2023
54739718_1	54739718	NA	1	1	9120	24555	100	habitatmap 2023
5474582_1	5474582	5474582	1	0	6510_hus	9277	100	assessment/habitatmap 2023
5483506_1	5483506	5483506	1	0	91E0_sf	17007	80	habitatmap 2023
5488918_1	5488918	5488918	0	0	6230_hmo	64027	100	habitatmap 2023
5492137_1	5492137	5492137	1	0	91E0_sf	45479	100	habitatmap 2023
54994_1	54994	54994	1	0	4030	11536	50	assessment/habitatmap 2023
55_1	10291313	55	1	0	2120	46479	100	assessment/habitatmap 2023
550065_1	16192689	550065	1	1	2130_hd	44237	79	habitatmap 2023
5500721_1	5500721	5500721	1	0	2130_hd	46949	35	assessment/habitatmap 2023
55034102_1	55034102	NA	0	1	91E0_vn	64995	100	habitatmap 2023
55058_1	55058	55058	0	0	2310	51424	NA	assessment
55109714_1	55109714	NA	1	1	9120	65386	100	habitatmap 2023
551218_1	551218	551218	1	0	2310	32656	100	assessment/habitatmap 2023
5514417_1	5514417	5514417	1	0	2190_overig	44546	NA	habitatmap 2023
551890_1	551890	551890	1	0	2310	61088	100	habitatmap 2023
5521153_1	5521153	5521153	1	0	6230_hmo	56194	10	habitatmap 2023
5521201_1	5521201	5521201	1	0	2160	50703	100	assessment/habitatmap 2023
552414_1	552414	552414	1	0	4010	80621	30	habitatmap 2023
5524902_1	5524902	5524902	0	0	6230_hmo	68175	30	habitatmap 2023
552530_1	552530	552530	1	0	6230_hn	29142	60	habitatmap 2023
552537_2	34106969	552537	1	0	91E0_vc	3818	10	assessment/habitatmap 2023
55264441_1	55264441	NA	1	1	9130_end	57617	100	habitatmap 2023
55289_1	55289	55289	0	0	91E0_vm	87940	30	habitatmap 2023
5535465_1	5535465	5535465	1	0	91E0_sf	5143	100	habitatmap 2023
5537961_1	5537961	5537961	1	0	91E0_sf	5661	100	habitatmap 2023
5541298_1	5541298	5541298	0	0	6510_huk	33707	20	habitatmap 2023
55444669_1	55444669	NA	1	1	1330_da	81716	100	habitatmap 2023
554614_1	554614	554614	1	0	2310	84587	100	habitatmap 2023
55473_1	46913713	55473	1	1	2160	44076	18	assessment/habitatmap 2023
55518_1	55518	55518	1	0	2330_dw	63160	100	assessment/habitatmap 2023
555742_1	555742	555742	1	0	4010	81375	95	habitatmap 2023
555830_2	4750134	555830	0	0	7140_meso	83668	100	assessment/habitatmap 2023
556006_2	556006	556006	1	0	6510_hu	NA	NA	assessment
556341_1	556341	556341	1	0	2160	49140	100	assessment/habitatmap 2023
556849_1	556849	556849	1	0	2160	49897	100	assessment/habitatmap 2023
55734_1	55734	55734	0	0	91E0_vn	89712	NA	assessment
557494_1	557494	557494	1	0	rbbms	38014	NA	assessment
5575857_1	5575857	5575857	1	0	2190_overig	44287	NA	habitatmap 2023
5578217_1	5578217	5578217	1	0	91E0_sf	5658	100	habitatmap 2023
558006_1	558006	558006	1	0	2330_bu	87714	40	assessment/habitatmap 2023
5586454_1	5586454	5586454	0	0	91E0_sf	21474	80	habitatmap 2023
5587990_1	5587990	5587990	1	0	91E0_sf	72033	50	habitatmap 2023
5590450_1	5590450	5590450	0	0	6510_huk	9754	20	habitatmap 2023
55952134_1	55952134	NA	1	1	9120	26960	100	habitatmap 2023
56021737_1	56021737	NA	1	1	91E0_sf	86460	100	habitatmap 2023
56073374_1	56073374	NA	0	1	9120	62238	100	habitatmap 2023
560850_1	560850	560850	1	0	4010	23377	100	habitatmap 2023
5608625_1	5608625	5608625	1	0	2190_overig	3368	NA	habitatmap 2023
5609105_1	5609105	5609105	0	0	6510_hua	3798	100	habitatmap 2023
561205_1	561205	561205	1	0	2130_had	49130	20	habitatmap 2023
561205_1	561205	561205	1	0	2130_hd	49130	80	habitatmap 2023
56227393_1	56227393	NA	0	1	9120	40744	100	habitatmap 2023
562353_1	562353	562353	1	0	2160	93562	97	assessment/habitatmap 2023
5624882_2	36033586	5624882	1	0	6410_mo	11800	40	assessment/habitatmap 2023
56278_1	56278	56278	0	0	9190	76269	80	habitatmap 2023
5630310_2	5630310	5630310	0	0	6410_mo	63937	65	assessment/habitatmap 2023
5631793_1	5631793	5631793	1	0	2160	46949	5	assessment/habitatmap 2023
56333830_1	56333830	NA	1	1	9120	24271	100	habitatmap 2023
5640066_1	5640066	5640066	0	0	6510_huk	36557	30	habitatmap 2023
5645737_1	5645737	5645737	1	0	91E0_sf	5046	100	habitatmap 2023
5647921_1	5647921	5647921	1	0	2160	50708	100	assessment/habitatmap 2023
5651990_1	5651990	5651990	1	0	91E0_sf	21474	80	habitatmap 2023
566134_1	566134	566134	0	0	2330_bu	81266	95	habitatmap 2023
566449_1	566449	566449	1	0	2180	50548	100	assessment/habitatmap 2023
5668265_1	5668265	5668265	1	0	91E0_sf	45471	100	habitatmap 2023
5668337_1	5668337	5668337	0	0	6510_hua	91101	100	habitatmap 2023
567473_1	567473	567473	1	0	2180	49517	20	assessment/habitatmap 2023
567518_1	567518	567518	1	0	4010	51799	100	habitatmap 2023
568582_1	568582	568582	1	0	6510_hu	9991	100	habitatmap 2023
56958470_1	56958470	NA	1	1	9120	11592	100	habitatmap 2023
56966_1	56966	56966	1	0	9160	15909	100	habitatmap 2023
5697329_1	5697329	5697329	1	0	2160	46949	5	assessment/habitatmap 2023
57_1	48836145	57	1	1	2120	50628	100	assessment/habitatmap 2023
570078_1	570078	570078	1	0	4010	81069	100	habitatmap 2023
57081_1	57081	57081	0	0	9130_end	7351	100	habitatmap 2023
570886_1	570886	570886	1	0	9130	24259	NA	assessment
57128082_1	57128082	NA	0	1	9120	79978	100	habitatmap 2023
57237766_1	57237766	NA	1	1	91E0_va	13292	70	habitatmap 2023
5728454_1	5728454	5728454	1	0	6410_mo	11243	50	habitatmap 2023
5731202_1	5731202	5731202	1	0	6510_huk	93332	80	habitatmap 2023
57318025_1	57318025	NA	1	1	91E0_sf	5133	100	habitatmap 2023
5735298_1	5735298	5735298	1	0	6510_huk	29881	40	habitatmap 2023
5736726_1	5736726	5736726	1	0	6510_hus	9278	100	habitatmap 2023
57374081_1	57374081	NA	0	1	9120	41504	100	habitatmap 2023
57398_1	57398	57398	1	0	4030	19992	100	assessment/habitatmap 2023
57405622_1	57405622	NA	0	1	91E0_vm	93137	100	habitatmap 2023
574390_1	574390	574390	1	0	4010	81500	100	habitatmap 2023
5748457_1	5748457	5748457	1	0	91E0_sf	5020	100	habitatmap 2023
574901_1	6866357	574901	1	1	2180	51331	100	assessment/habitatmap 2023
574901_2	574901	574901	1	0	2180	51331	100	habitatmap 2023
57521_1	7266481	57521	1	1	2130_had	8486	100	assessment/habitatmap 2023
57521_2	57521	57521	1	0	2130_had	8486	100	assessment/habitatmap 2023
57558281_1	57558281	NA	1	1	9120	64032	100	habitatmap 2023
57576966_1	57576966	NA	0	1	9120	16586	100	habitatmap 2023
575794_1	575794	575794	1	0	91E0_vo	26372	100	habitatmap 2023
576033_2	576033	576033	1	0	6510_hu	2307	100	assessment/habitatmap 2023
5760337_1	5760337	5760337	1	0	6230_hmo	8057	20	habitatmap 2023
576302_2	2673454	576302	1	0	6230_hn	53328	100	assessment/habitatmap 2023
5763970_1	5763970	5763970	1	0	6510_huk	64945	20	habitatmap 2023
5766641_1	5766641	5766641	0	0	6510_hua	3681	100	habitatmap 2023
5768066_1	5768066	5768066	0	0	6510_huk	13255	20	habitatmap 2023
57699001_1	57699001	NA	1	1	9120	24342	100	habitatmap 2023
5783154_2	55152242	5783154	1	0	6410_mo	93745	15	assessment/habitatmap 2023
57870534_1	57870534	NA	0	1	91E0_va	75062	100	habitatmap 2023
57876998_1	57876998	NA	1	1	9120	24571	100	habitatmap 2023
5792169_1	5792169	5792169	1	0	91E0_sf	45569	100	habitatmap 2023
57926077_1	57926077	NA	1	1	1330_da	81676	100	habitatmap 2023
5798065_1	5798065	5798065	1	0	2190_overig	50234	100	habitatmap 2023
579958_2	60610934	579958	1	0	2310	40977	NA	assessment
58_2	43869361	58	1	0	2130_hd	50733	100	assessment/habitatmap 2023
580082_1	580082	580082	1	0	6510_hu	10602	55	habitatmap 2023
58014_1	58014	58014	1	0	4030	62204	100	habitatmap 2023
58080774_1	58080774	NA	1	1	9120	23273	100	habitatmap 2023
58083782_1	58083782	NA	1	1	9160	21458	95	habitatmap 2023
58100934_1	58100934	NA	1	1	91E0_va	53723	100	habitatmap 2023
5813122_1	5813122	5813122	1	0	6510_huk	61412	40	habitatmap 2023
58150902_1	58150902	NA	1	1	91E0_vm	64009	100	habitatmap 2023
581809_1	26271921	581809	1	1	2130_had	8486	100	assessment/habitatmap 2023
581809_2	581809	581809	1	0	2130_had	8486	100	assessment/habitatmap 2023
58183478_1	58183478	NA	0	1	91E0_vn	17577	100	habitatmap 2023
5819826_1	5819826	5819826	1	0	6510_huk	63700	20	habitatmap 2023
582050_1	582050	582050	0	0	91E0_sf	82820	70	habitatmap 2023
58230486_1	58230486	NA	1	1	9120	64888	100	habitatmap 2023
582550_1	582550	582550	0	0	91E0_vo	72685	20	habitatmap 2023
58262_1	58262	58262	0	0	9190	93673	20	habitatmap 2023
58269650_1	58269650	NA	1	1	9190	17445	70	habitatmap 2023
58278294_1	58278294	NA	1	1	9120	91591	100	habitatmap 2023
583030_1	583030	583030	1	0	2330_bu	71272	100	assessment/habitatmap 2023
58336006_1	58336006	NA	1	1	9120	24555	100	habitatmap 2023
583378_1	583378	583378	1	0	6230_ha	9262	10	assessment/habitatmap 2023
583733_1	583733	583733	1	0	2130_hd	63603	90	habitatmap 2023
5838001_2	39392433	5838001	1	0	2170	44232	25	assessment/habitatmap 2023
584146_1	584146	584146	1	0	4010	21346	30	habitatmap 2023
5842354_1	5842354	5842354	0	0	6510_huk	750	30	habitatmap 2023
58433_2	58433	58433	1	0	6230_hn	43533	10	assessment/habitatmap 2023
5843442_1	5843442	5843442	0	0	91E0_sf	12843	20	habitatmap 2023
584914_1	584914	584914	1	0	4010	31829	100	habitatmap 2023
5850134_1	5850134	5850134	1	0	91E0_sf	72033	50	habitatmap 2023
5854385_1	5854385	5854385	1	0	2190_overig	44523	NA	habitatmap 2023
585521_1	46722865	585521	1	1	2180	49270	100	assessment/habitatmap 2023
58576086_1	58576086	NA	1	1	9120	88118	100	habitatmap 2023
586462_1	586462	586462	1	0	2330_bu	68393	100	habitatmap 2023
5874089_1	5874089	5874089	1	0	91E0_sf	45458	100	assessment/habitatmap 2023
5879441_1	5879441	5879441	0	0	6510_hua	1632	100	habitatmap 2023
587953_1	23222449	587953	1	1	2130_hd	50605	100	habitatmap 2023
58857670_1	58857670	NA	1	1	9160	15638	100	habitatmap 2023
5890166_1	5890166	5890166	1	0	6230_hmo	41063	60	habitatmap 2023
589109_1	25361717	589109	1	1	2160	49171	100	assessment/habitatmap 2023
589110_2	589110	589110	1	0	6510_hu	35063	40	assessment/habitatmap 2023
589302_1	589302	589302	1	0	2330_bu	84207	100	habitatmap 2023
58950_1	58950	58950	1	0	9160	20751	100	habitatmap 2023
58952262_1	58952262	NA	1	1	9160	20752	100	habitatmap 2023
589617_1	589617	589617	1	0	2120	44685	30	habitatmap 2023
589617_1	589617	589617	1	0	2160	44685	50	habitatmap 2023
589698_2	589698	589698	1	0	6510_huk	21442	40	habitatmap 2023
589698_3	17366914	589698	1	0	6230_hnk	1019	NA	assessment
589698_4	589698	589698	1	0	6510_huk	21442	40	assessment/habitatmap 2023
58994745_1	58994745	NA	0	1	91E0_vc	87419	100	habitatmap 2023
5904305_1	5904305	5904305	1	0	2130_hd	50673	100	assessment/habitatmap 2023
59090_1	59090	59090	1	0	6230_ha	9262	10	assessment/habitatmap 2023
5916393_1	5916393	5916393	0	0	91E0_sf	5655	100	habitatmap 2023
5916809_1	5916809	NA	0	1	91E0_vn	76222	100	habitatmap 2023
5918130_1	5918130	5918130	0	0	6510_huk	13149	30	habitatmap 2023
5922985_1	5922985	5922985	1	0	91E0_sf	5615	100	habitatmap 2023
592338_1	592338	592338	1	0	4010	56117	100	habitatmap 2023
59234198_1	59234198	NA	1	1	9120	37869	100	habitatmap 2023
5924009_1	5924009	NA	1	1	91E0_sf	5098	100	habitatmap 2023
592850_1	592850	592850	1	0	4010	23528	100	habitatmap 2023
59378130_1	59378130	NA	1	1	9190	70368	100	habitatmap 2023
5943089_1	5943089	5943089	1	0	2190_overig	49267	NA	habitatmap 2023
594870_1	594870	594870	1	0	4030	87696	NA	assessment
5950409_1	5950409	NA	0	1	9120	94045	100	habitatmap 2023
5950889_1	5950889	5950889	1	0	91E0_sf	45327	100	habitatmap 2023
595121_1	595121	595121	1	0	2160	50594	95	assessment/habitatmap 2023
5959473_1	5959473	5959473	1	0	2190_mp	40620	100	assessment/habitatmap 2023
596190_1	596190	596190	1	0	4010	64501	100	habitatmap 2023
59691961_1	59691961	NA	1	1	9130_end	13940	100	habitatmap 2023
596978_1	596978	596978	1	0	4010	14891	95	habitatmap 2023
59729238_1	59729238	NA	0	1	9120	73105	100	habitatmap 2023
59769025_1	59769025	NA	0	1	9120	72883	100	habitatmap 2023
59773113_1	59773113	NA	0	1	9120	79662	70	habitatmap 2023
5985206_1	5985206	5985206	1	0	6230_hmo	18868	100	habitatmap 2023
59858_1	59858	59858	1	0	2310	61071	100	assessment/habitatmap 2023
59909073_1	59909073	NA	1	1	9120	56736	100	habitatmap 2023
599217_1	60662961	599217	1	1	2130_hd	93429	80	habitatmap 2023
5992241_1	5992241	5992241	1	0	2170	50591	40	habitatmap 2023
59969682_1	59969682	NA	1	1	9190	54916	100	habitatmap 2023
6_1	19757233	6	1	1	2130_hd	50103	100	assessment/habitatmap 2023
6_2	1013937	6	1	0	2120	50678	100	assessment/habitatmap 2023
60_1	10323381	60	1	0	2120	51390	100	assessment/habitatmap 2023
6001841_1	6001841	6001841	1	0	2170	44107	70	assessment/habitatmap 2023
6004146_1	6004146	6004146	1	0	6510_huk	69025	100	habitatmap 2023
600530_1	600530	600530	1	0	4010	56524	100	habitatmap 2023
6012329_1	6012329	6012329	1	0	91E0_sf	93481	100	habitatmap 2023
601566_1	601566	601566	1	0	4010	59898	100	habitatmap 2023
601649_2	2993713	601649	1	0	2160	50634	100	assessment/habitatmap 2023
60211622_1	60211622	NA	1	1	9160	12494	100	habitatmap 2023
60226985_1	60226985	NA	1	1	91E0_sf	45631	100	habitatmap 2023
602846_1	602846	602846	1	0	2330_bu	68397	100	assessment/habitatmap 2023
603953_1	31143729	603953	1	1	2130_hd	44728	100	habitatmap 2023
6047465_1	6047465	6047465	1	0	91E0_sf	5655	100	habitatmap 2023
605493_2	605493	605493	1	0	6510_hu	49085	NA	assessment
60596729_1	60596729	NA	0	1	91E0_vc	75121	100	habitatmap 2023
606001_1	606001	606001	1	0	2160	50670	NA	assessment
606261_1	606261	606261	1	0	2180	NA	NA	assessment
6062978_1	6062978	6062978	1	0	6510_huk	27847	20	habitatmap 2023
606390_1	606390	606390	0	0	6230_hn	85583	20	assessment/habitatmap 2023
6066086_1	6066086	6066086	1	0	6230_hmo	19331	30	habitatmap 2023
606942_1	606942	606942	1	0	4010	51769	100	habitatmap 2023
6078430_1	6078430	6078430	1	0	6230_hmo	92356	25	habitatmap 2023
6079362_1	6079362	6079362	1	0	6510_huk	57333	30	habitatmap 2023
6080025_1	6080025	6080025	0	0	6510_hua	775	30	habitatmap 2023
6080233_1	6080233	6080233	0	0	91E0_sf	5655	100	habitatmap 2023
60809661_1	60809661	NA	1	1	1330_da	81676	100	habitatmap 2023
60837249_1	60837249	NA	1	1	9120	7019	100	habitatmap 2023
6085398_1	6085398	NA	0	1	91E0_vn	68200	100	habitatmap 2023
608550_2	608550	608550	1	0	6510_hu	15782	15	assessment/habitatmap 2023
6086530_1	6086530	6086530	0	0	6510_huk	72880	100	habitatmap 2023
60894_1	60894	60894	1	0	4030	47508	100	assessment/habitatmap 2023
6094133_1	6094133	6094133	1	0	2190_overig	49173	NA	assessment/habitatmap 2023
6094722_1	6094722	6094722	1	0	6230_hnk	21442	40	habitatmap 2023
6094722_1	6094722	6094722	1	0	6510_huk	21442	40	habitatmap 2023
61_1	10333745	61	1	0	2120	50639	100	assessment/habitatmap 2023
6102322_1	6102322	6102322	1	0	6410_mo	15017	100	assessment/habitatmap 2023
6102505_1	6102505	6102505	1	0	91E0_sf	5539	100	habitatmap 2023
61149481_1	61149481	NA	0	1	9120	81282	100	habitatmap 2023
611505_2	4805809	611505	1	0	2120	93559	25	assessment/habitatmap 2023
612246_1	612246	612246	1	0	91E0_vm	71153	50	assessment/habitatmap 2023
61233_1	61233	61233	1	0	2130_hd	46949	35	assessment/habitatmap 2023
61233_2	8318769	61233	1	1	2130_hd	46949	35	assessment/habitatmap 2023
6127681_1	6127681	6127681	1	0	6230_hmo	415	28	habitatmap 2023
6132913_1	6132913	6132913	1	0	2190_overig	8474	NA	habitatmap 2023
61353682_1	61353682	NA	1	1	9120	16375	100	habitatmap 2023
6139697_1	6139697	6139697	1	0	2190_mp	50897	100	assessment/habitatmap 2023
6152326_2	6152326	6152326	1	0	6410_mo	27368	70	assessment/habitatmap 2023
6152610_1	6152610	6152610	0	0	91E0_sf	62331	30	habitatmap 2023
615601_1	615601	615601	1	0	2130_hd	50732	100	habitatmap 2023
61643102_1	61643102	NA	0	1	9120	62926	100	habitatmap 2023
6165778_1	6165778	6165778	1	0	6510_hus	76304	100	assessment/habitatmap 2023
616625_1	42559665	616625	1	1	2180	44580	100	assessment/habitatmap 2023
616625_2	616625	616625	1	0	2180	44580	100	habitatmap 2023
616665_2	616665	616665	1	0	91E0_vc	5760	20	assessment/habitatmap 2023
61722222_1	61722222	NA	0	1	9190	72876	50	habitatmap 2023
6182_1	6182	6182	0	0	6510_hua	67484	NA	assessment
61839558_1	61839558	NA	1	1	91E0_va	53903	100	habitatmap 2023
618646_1	618646	618646	1	0	6510_hu	80618	50	assessment/habitatmap 2023
61877_2	30470581	61877	1	0	2120	39931	100	assessment/habitatmap 2023
618790_1	618790	618790	0	0	6510_huk	26830	30	habitatmap 2023
61886265_1	61886265	NA	1	1	9120	62962	100	habitatmap 2023
61896481_1	61896481	NA	0	1	9130_end	76445	100	habitatmap 2023
6190825_1	6190825	6190825	1	0	91E0_sf	5398	100	habitatmap 2023
6194105_2	56525753	6194105	1	0	6410_mo	19083	20	assessment/habitatmap 2023
619506_1	619506	619506	0	0	6230_ha	32315	40	assessment/habitatmap 2023
62_1	10334001	62	1	0	2190_overig	50897	NA	assessment/habitatmap 2023
6201542_1	6201542	6201542	0	0	6510_hus	32994	30	assessment/habitatmap 2023
62057366_1	62057366	NA	1	1	91E0_va	80197	100	habitatmap 2023
6207209_1	6207209	6207209	1	0	91E0_sf	5020	100	habitatmap 2023
62098546_1	62098546	NA	1	1	91E0_va	87692	60	habitatmap 2023
6213542_2	6213542	6213542	0	0	6410_mo	14555	80	assessment/habitatmap 2023
62141_1	62141	62141	1	0	4010	72571	100	assessment/habitatmap 2023
6214530_1	6214530	6214530	0	0	6510_huk	93956	100	habitatmap 2023
621505_1	621505	621505	1	0	6510_hu	43346	100	habitatmap 2023
62174_1	62174	62174	1	0	2310	68394	100	assessment/habitatmap 2023
6221617_1	6221617	6221617	1	0	2170	46949	55	habitatmap 2023
6221889_1	6221889	NA	0	1	9120	71855	100	habitatmap 2023
6222166_1	6222166	6222166	1	0	6230_hmo	22500	80	habitatmap 2023
6222785_1	6222785	NA	0	1	91E0_vn	70127	100	habitatmap 2023
6225321_1	6225321	6225321	1	0	91E0_sf	45477	100	assessment/habitatmap 2023
6225478_1	6225478	NA	1	1	9120	20750	100	habitatmap 2023
6226089_1	6226089	6226089	1	0	91E0_sf	5053	100	habitatmap 2023
62390_1	62390	62390	1	0	4030	27892	100	habitatmap 2023
624198_1	624198	NA	1	1	9120	16817	100	habitatmap 2023
6251394_1	6251394	6251394	0	0	6510_huk	61553	100	habitatmap 2023
6254385_1	6254385	6254385	1	0	2170	50591	40	habitatmap 2023
6259106_1	6259106	6259106	0	0	91E0_sf	82820	70	habitatmap 2023
6263985_1	6263985	6263985	1	0	2170	44528	25	habitatmap 2023
6265646_1	6265646	6265646	1	0	6230_hmo	679	60	habitatmap 2023
626614_1	626614	626614	1	0	6230_ha	22823	50	habitatmap 2023
626741_1	626741	626741	1	0	2130_hd	34747	90	habitatmap 2023
62675078_1	62675078	NA	1	1	9190	59597	85	habitatmap 2023
62676402_1	62676402	NA	1	1	9120	79652	70	habitatmap 2023
6274473_1	6274473	6274473	1	0	91E0_sf	93481	100	habitatmap 2023
6276841_1	6276841	6276841	1	0	91E0_sf	5128	100	habitatmap 2023
6278_1	6278	6278	1	0	9160	52332	100	assessment/habitatmap 2023
627889_3	15307953	627889	1	0	2160	93555	70	assessment/habitatmap 2023
627889_4	13210801	627889	1	0	2120	93559	25	assessment/habitatmap 2023
627922_2	63542482	627922	1	0	6230_hn	18857	80	assessment/habitatmap 2023
6287153_1	6287153	6287153	1	0	2170	46949	55	assessment/habitatmap 2023
62966998_1	62966998	NA	1	1	9120	81982	100	habitatmap 2023
63_1	10342193	63	1	0	2120	39952	100	assessment/habitatmap 2023
6300118_1	6300118	6300118	1	0	6410_mo	88443	100	habitatmap 2023
630902_1	630902	630902	1	0	91E0_vo	71362	30	habitatmap 2023
6313609_1	6313609	NA	0	1	91E0_va	87339	100	habitatmap 2023
6314677_1	6314677	6314677	1	0	2190_overig	39828	100	habitatmap 2023
63163590_1	63163590	NA	1	1	9160	15895	100	habitatmap 2023
631985_1	43639985	631985	1	1	2180	44580	100	assessment/habitatmap 2023
632177_1	632177	632177	1	0	2120	64450	20	habitatmap 2023
632177_1	632177	632177	1	0	2130_hd	64450	80	habitatmap 2023
6322353_1	6322353	6322353	1	0	2160	50683	100	assessment/habitatmap 2023
632245_1	47092737	632245	1	1	2180	41141	100	assessment/habitatmap 2023
63264262_1	63264262	NA	1	1	9120	33569	100	habitatmap 2023
63270_2	63270	63270	0	0	6510_hu	18104	100	assessment/habitatmap 2023
63387446_1	63387446	NA	0	1	9120	78359	100	habitatmap 2023
63421590_1	63421590	NA	0	1	9190	71988	100	habitatmap 2023
634417_2	1650225	634417	1	0	2120	50628	100	assessment/habitatmap 2023
634673_1	634673	634673	1	0	2180	49191	100	assessment/habitatmap 2023
63490705_1	63490705	NA	1	1	9120	55175	100	habitatmap 2023
6349698_1	6349698	6349698	0	0	6510_huk	58913	50	habitatmap 2023
63566166_1	63566166	NA	1	1	91E0_vm	24927	70	habitatmap 2023
63581081_1	63581081	NA	1	1	9130_end	3735	100	habitatmap 2023
635830_1	635830	635830	1	0	2310	81340	NA	assessment
63594665_1	63594665	NA	1	1	91E0_sf	5615	100	habitatmap 2023
636561_2	636561	636561	0	0	6510_hua	NA	NA	assessment
6373169_1	6373169	6373169	1	0	2160	50710	100	assessment/habitatmap 2023
6375718_1	6375718	6375718	1	0	6510_huk	11249	60	habitatmap 2023
63771089_1	63771089	NA	0	1	9120	968	70	habitatmap 2023
63850774_1	63850774	NA	1	1	91E0_vn	17609	100	habitatmap 2023
638582_2	50970230	638582	1	0	6230_ha	51590	100	assessment/habitatmap 2023
63866049_1	63866049	NA	1	1	9120	35205	100	habitatmap 2023
6389361_2	18972273	6389361	0	0	2190_overig	45899	80	assessment/habitatmap 2023
64_1	10350385	64	1	0	2120	39932	100	assessment/habitatmap 2023
64007314_1	64007314	NA	1	1	9120	81589	100	habitatmap 2023
6406834_1	6406834	6406834	0	0	6510_huk	58585	20	habitatmap 2023
640722_1	640722	640722	1	0	91E0_vo	10799	30	habitatmap 2023
64094793_1	64094793	NA	1	1	9120	72836	100	habitatmap 2023
6409641_1	6409641	6409641	1	0	91E0_sf	45327	100	assessment/habitatmap 2023
