point_code	is_centroid	grts_ranking	x	y
1258422_2	0	18035638	217385.55	198335.53
1258998_1	1	1258998	197213.6	205006.1
1259313_1	1	1259313	35453.6	206094.1
1259822_1	1	1259822	192253.65	232526.18
125998_1	1	125998	193917.62	218862.06
1260481_1	1	1260481	73277.6	205582.18
1261237_1	1	1261237	69213.6	221070.1
12613809_1	1	12613809	29757.6	202190.1
1262518_1	1	1262518	215901.59	200366.15
126261_1	1	126261	76861.6	228302.1
1264241_1	1	1264241	38589.6	205294.1
1264241_2	1	16222833	38621.59	205262.11
126430_1	1	126430	164221.69	227566.09
1265333_1	1	1265333	68957.6	222254.1
1265717_1	1	1265717	76957.6	226670.1
126622_1	1	126622	181789.59	218670.11
12664625_1	1	12664625	30237.6	202382.1
12664822_1	1	12664822	187837.6	217582.1
12665_1	1	12665	140861.59	179566.11
1266738_1	1	1266738	221277.6	175246.1
1266738_2	0	18043954	221317.61	175245.46
1266741_1	1	1266741	72061.6	220622.1
1266865_1	0	52270257	23277.34	198161.87
1266865_2	1	1266865	22525.59	198862.11
126769_1	1	126769	32349.59	204046.11
126769_2	1	20574001	32349.59	203982.11
1269030_1	1	1269030	214781.6	162862.1
1269030_2	0	49700134	214876.45	162645.38
12690566_1	1	12690566	181405.6	181646.1
1269301_1	1	1269301	79741.6	228974.1
1269458_1	1	1269458	224125.45	189998.27
1269937_1	1	1269937	25341.6	196270.1
12701686_1	1	12701686	187933.6	217806.1
1270390_1	1	1270390	216029.6	205198.1
12710_1	1	12710	190269.6	176046.1
12710_2	0	12710	190270.51	176045.12
1271122_1	1	1271122	246685.6	186606.1
1271122_2	0	46097746	246685.6	186586.7
12715538_1	1	12715538	231677.6	212110.1
12719378_1	1	12719378	219037.6	217326.1
1272114_1	1	1272114	225373.58	182542.22
127218_1	1	127218	236381.6	174958.1
127218_2	0	127218	236382.53	174962
1274486_1	1	1274486	218301.68	204174.12
1274549_1	1	1274549	64413.59	221326.11
1274806_1	1	1274806	216797.63	199854.06
127574_1	1	127574	171421.6	194478.1
1276081_1	1	1276081	29853.59	201678.11
127622_1	1	127622	170813.77	171502
1276854_1	1	1276854	213277.59	196334.11
127710_1	1	127710	153981.53	232814.14
12773714_1	1	12773714	247997.6	190830.1
1277553_1	1	1277553	39997.6	208782.1
12792050_1	1	12792050	235421.6	175054.1
127926_1	1	127926	218333.6	198830.1
1280210_1	1	1280210	219837.71	200686.2
1280278_1	1	1280278	164509.6	187182.1
1280278_2	0	1280278	164510.1	187183.09
128113_1	1	128113	53117.6	210894.1
12812706_1	1	12812706	251517.6	200398.1
1281461_1	1	1281461	62813.6	220526.1
12814614_1	1	12814614	164413.6	187310.1
12818365_1	0	12818365	146075.64	219187.63
1283249_1	1	1283249	23229.6	198702.1
128350_1	1	128350	176573.6	240078.1
128350_2	0	128350	176571.89	240079.68
12835509_1	1	12835509	66013.6	224494.1
12840753_1	1	12840753	32349.6	203470.1
1284946_1	1	1284946	236797.57	196014.16
1285121_1	1	1285121	56605.59	211918.11
1285330_1	1	1285330	225469.55	194606.18
12861233_1	1	12861233	30301.6	202766.1
1286278_1	1	1286278	180221.6	185038.1
1286278_2	0	1286278	180219.8	185028.2
128630_1	1	128630	214301.6	204238.1
12863766_1	1	12863766	164317.6	187406.1
128657_1	1	128657	36413.48	182958.15
1287030_1	1	1287030	210141.62	208462.1
128722_1	1	128722	226685.59	186318.14
12875953_1	1	12875953	30141.6	202190.1
128786_1	1	128786	218749.73	205006.11
1288369_1	1	1288369	26525.59	199854.11
1289009_1	1	1289009	36893.6	206638.1
1289202_1	1	1289202	243133.6	178126.1
1289526_1	1	1289526	186877.6	186478.1
1289653_1	1	1289653	62173.6	221646.1
1289969_1	1	1289969	51485.59	191118.11
12902818_1	1	12902818	252029.6	200110.1
1290870_1	1	1290870	217533.6	202670.1
1291377_1	1	1291377	53821.6	210574.1
12915889_1	1	12915889	23357.6	199246.1
12918_1	1	12918	217149.6	204078.1
129234_1	1	129234	220349.68	198254.1
12932273_1	1	12932273	22877.6	199022.1
12948657_1	1	12948657	23357.6	198190.1
1295990_1	1	1295990	213117.6	204398.1
1296105_1	1	1296105	137693.6	194574.1
12962294_1	0	12962294	200942.1	207679.8
12964914_1	1	12964914	221853.6	175374.1
129650_1	1	129650	219421.59	164590.11
1297718_1	1	1297718	187293.59	189358.14
12982193_1	1	12982193	30397.6	201838.1
1298225_1	1	1298225	33821.6	204654.1
1298609_1	1	1298609	23613.59	196238.11
12987590_1	1	12987590	162141.6	179662.1
12987953_1	1	12987953	29853.6	202222.1
12988550_1	1	12988550	179005.6	184814.1
12989638_1	0	12989638	166936.4	182696.9
12990482_1	1	12990482	231805.6	204846.1
13_1	1	1240881	33245.6	203918.1
13004934_1	1	13004934	178173.6	184174.1
1300657_1	1	1300657	26493.6	200590.1
13006641_1	1	13006641	34653.6	204526.1
1300962_1	1	1300962	253405.6	204686.1
1300962_2	0	50584034	253405.38	204616.08
1301173_1	1	1301173	66013.6	224622.1
1301294_1	1	1301294	194845.59	228654.11
130130_1	1	130130	251101.6	199470.1
13022_1	1	13022	154013.58	231214.17
13030105_1	1	13030105	119421.6	160110.1
1303729_1	1	1303729	25501.6	199214.1
1303926_1	1	1303926	214493.6	215726.1
13040949_1	1	13040949	77917.6	227822.1
13046961_1	1	13046961	23805.6	199374.1
1305334_1	1	1305334	190237.59	209774.11
1305334_2	0	1305334	190242.87	209774.59
13063218_1	1	13063218	221437.6	175342.1
1306417_1	1	1306417	32445.59	203470.11
1306417_2	1	42725169	32445.59	203502.11
13068626_1	1	13068626	248509.6	191182.1
13076962_1	1	13076962	253085.6	204046.1
1308465_1	0	20723505	35966.5	205585.4
130865_1	1	130865	31645.6	203790.1
130865_2	1	1638193	31677.4	203662.44
1308849_1	1	1308849	28701.6	200910.1
13095986_1	1	13095986	222653.6	175566.1
1310005_1	1	1310005	77885.6	228398.1
1310773_1	1	1310773	78461.6	225806.1
1310962_1	1	1310962	235133.6	177198.1
1311190_1	1	1311190	177789.58	218574.16
1312181_1	1	1312181	57885.6	220142.1
131282_1	1	131282	225757.6	199246.1
1313142_1	1	1313142	214717.6	215886.1
13149522_1	1	13149522	247261.6	187854.1
1314993_1	0	41559217	24518.1	198274
1315118_1	1	1315118	191293.59	229966.11
1315446_1	1	1315446	215197.6	203406.1
1315509_1	1	1315509	63421.6	220494.1
1315766_1	1	1315766	216509.62	199822.09
1316785_1	1	1316785	30749.6	202126.1
1316946_1	1	1316946	244637.6	199118.1
131702_1	1	131702	218557.6	205422.1
13179014_1	1	13179014	182877.6	180462.1
131806_1	1	131806	154045.59	233262.17
131958_1	1	131958	210045.62	208110.13
13196498_1	1	13196498	225981.6	194574.1
1320022_1	1	1320022	184189.6	194574.1
1320113_1	1	1320113	24317.6	199054.1
132022_1	1	132022	215069.6	202126.1
1320361_1	1	1320361	136477.6	197742.1
1322293_1	1	1322293	77181.6	226894.1
1322545_1	1	1322545	29949.6	203022.1
1322614_1	1	1322614	211005.34	207118.33
1322865_1	1	1322865	50461.6	209102.1
13250097_1	1	13250097	30045.6	202254.1
132626_1	1	132626	231645.6	212142.1
1327017_1	1	1327017	125437.6	199118.1
1328054_1	1	1328054	215613.66	200878.19
13281345_1	1	13281345	74205.6	200750.1
132818_1	1	132818	225085.42	188750.16
1328710_1	1	1328710	169501.6	167310.1
1328710_2	0	14840070	169451.48	167310.12
1329801_1	1	1329801	112029.6	193390.1
13325362_1	1	13325362	221693.6	175534.1
13325489_1	1	13325489	22461.6	198894.1
13339742_1	1	13339742	178557.6	242062.1
1334438_1	1	1334438	200957.6	185710.1
1335297_1	1	1335297	61469.6	215342.1
1336497_1	1	1336497	24349.6	199566.1
13365041_1	1	13365041	32477.6	203502.1
1336689_1	1	1336689	43037.6	210766.1
13367634_1	1	13367634	247869.6	193646.1
1337206_1	1	1337206	207069.59	205262.11
1337593_1	1	1337593	135229.59	179726.11
1338089_1	1	1338089	136733.6	198798.1
1338805_1	1	1338805	61661.6	221902.1
1338805_2	0	1338805	61666.02	221899.9
1339061_1	1	1339061	69053.59	219150.11
1339526_1	1	1339526	178333.6	184046.1
13400241_1	1	13400241	29949.6	201934.1
1340342_1	1	1340342	217501.64	200110.22
134098_1	1	134098	228733.61	194830.12
1341617_1	1	1341617	29981.6	202062.1
13426066_1	1	13426066	251133.59	202222.22
1343281_1	1	1343281	31069.6	203502.1
1344118_1	1	1344118	216829.6	205550.1
1344438_1	1	1344438	215261.6	200686.1
13451346_1	1	13451346	248157.6	194254.1
13456561_1	1	13456561	22749.6	199086.1
1346134_1	1	1346134	174205.6	197518.1
1346134_2	0	22317654	174146.02	197569.66
1346997_1	1	1346997	62941.6	219726.1
1347922_1	1	1347922	248093.6	189198.1
1348277_1	1	1348277	64030	219854.7
1348785_1	1	1348785	23741.6	198542.1
13505810_1	1	13505810	218717.6	217454.1
1350866_1	1	1350866	225213.58	194766.15
135222_1	1	135222	196893.6	192590.1
1353078_1	1	1353078	212925.6	215534.1
13533441_1	0	13533441	70942.1	203679.8
1353905_1	1	1353905	26301.6	199630.1
1354545_1	1	1354545	36861.59	206734.11
13547094_1	0	13547094	173946	202145.7
1354738_1	1	1354738	243037.6	178254.1
1355014_1	1	1355014	168125.62	163918.1
13574_1	1	13574	163517.59	164046.11
135798_1	1	135798	215325.6	203758.1
13581894_1	0	13581894	173942.3	166679.9
1359157_1	1	1359157	78749.6	227534.1
1359838_1	1	1359838	159325.59	225966.12
1361142_1	1	1361142	196029.6	216142.1
13614126_1	0	13614126	191921.3	219696.7
13620121_1	0	13620121	89947.3	174183.8
1363761_1	1	1363761	34269.6	204846.1
136402_1	1	136402	219389.57	197646.08
13642070_1	1	13642070	184573.6	186062.1
136466_1	1	136466	219037.6	217390.1
136466_3	0	136466	219036.98	217393.33
1365202_1	1	1365202	220605.59	197390.11
1365778_1	1	1365778	218717.49	202798.16
1366193_1	1	1366193	26397.6	200942.1
13662385_1	1	13662385	29885.6	202190.1
136646_1	1	136646	169021.6	171854.1
13666518_1	1	13666518	177661.6	218254.1
136697_1	1	136697	133117.61	169998.07
1367026_1	1	1367026	240221.6	180622.1
1367026_2	0	51698674	240215.7	180581.35
1368241_1	0	8708273	24450.5	196194.41
13686_1	1	13686	214493.59	216974.15
136885_1	1	136885	70877.59	226478.12
1369745_1	1	1369745	35965.59	183982.11
13702418_1	1	13702418	219165.6	217230.1
137042_1	1	137042	240509.59	196622.11
1370450_1	1	1370450	247805.6	190894.1
13707346_1	0	13707346	245927.4	201643.4
13707762_1	1	13707762	245661.6	180558.1
1370805_1	1	1370805	66877.59	224910.11
1370870_1	1	1370870	190269.59	209934.11
13713201_1	1	13713201	30397.6	202254.1
13715938_1	1	13715938	251485.6	203406.1
13718705_1	1	13718705	22813.6	198702.1
1371953_1	1	1371953	33149.59	203438.11
13724649_1	0	13724649	150942.2	186179.9
1372894_1	1	1372894	153629.6	231918.12
13732946_1	1	13732946	251037.54	202126.18
1373297_1	1	1373297	53309.6	210766.1
1373778_1	1	1373778	239293.6	186318.1
1373814_1	1	1373814	213789.6	203758.1
13739142_1	1	13739142	181405.6	181550.1
137393_1	1	137393	26429.59	201294.11
137401_1	1	137401	137597.6	157550.1
1375314_1	1	1375314	250877.6	199502.1
1375541_1	1	1375541	77533.59	227822.11
1375542_1	1	1375542	189949.52	187694.09
13766342_1	1	13766342	155293.6	182702.1
1378025_1	1	1378025	137181.6	195950.1
1378417_1	1	1378417	53565.6	217454.1
1378678_1	1	1378678	214685.6	216462.1
1380278_1	1	1380278	218205.58	197582.04
13811505_1	1	13811505	32221.6	202894.1
1381302_1	1	1381302	215773.59	200078.14
1381510_1	1	1381510	179613.6	181710.1
1381553_1	0	25777329	22636.8	198720.35
1381553_2	1	1381553	23357.59	199374.11
1381569_1	1	1381569	86237.62	203822.16
1381569_2	0	1381569	86239.36	203822.45
138226_1	1	138226	239677.72	181165.72
13825_1	1	13825	68189.59	212558.11
13826398_1	1	13826398	176445.6	238158.1
13833393_1	1	13833393	23869.6	199502.1
13842_1	1	13842	232765.59	212462.11
1385846_1	1	1385846	213405.6	215406.1
13863190_1	1	13863190	164509.6	187150.1
1386609_1	0	55388273	54202.4	216238.1
1388081_1	1	1388081	29693.6	203054.1
1388150_1	1	1388150	210845.8	206990.31
1389745_1	1	1389745	25981.6	200686.1
1390198_1	1	1390198	213469.6	203918.1
1390706_1	1	1390706	228701.6	163598.1
1390706_2	0	29702258	228690.49	163691.89
13909809_1	1	13909809	30365.6	202734.1
13917022_1	1	13917022	178685.6	243342.1
139190_1	1	139190	214941.59	197870.11
1391925_1	1	1391925	77405.6	227374.1
1391925_2	1	6634805	77373.59	227438.12
13922438_1	1	13922438	178429.6	184078.1
1392433_1	1	1392433	30237.6	202510.1
13924529_1	1	13924529	30077.6	201998.1
1392705_1	1	1392705	77405.6	197070.1
1392705_2	0	18169921	77445.7	197039.7
1393270_1	1	1393270	217853.6	204366.1
13937650_1	1	13937650	243069.6	178190.1
13942_1	1	13942	213213.6	203310.1
1395766_1	1	1395766	198973.57	188398.09
139577_1	1	139577	131005.6	155950.1
13964465_1	1	13964465	23421.6	199278.1
13970369_1	1	13970369	72829.6	205710.1
13975345_1	1	13975345	30269.6	202542.1
1397810_1	1	1397810	221245.58	175022.09
1397937_1	0	60035249	22894.6	198105.5
1397970_1	1	1397970	219997.6	196686.1
13980849_1	1	13980849	22877.6	198990.1
13993782_1	0	13993782	191942.1	197680
14_1	1	10010417	31261.6	202478.1
14_2	0	10010417	31262.3	202466.2
140006_1	1	140006	211421.64	185326.21
1401857_1	1	1401857	56669.6	216302.1
14020401_1	1	14020401	32733.6	203854.1
1402230_1	1	1402230	214333.6	215406.1
1402230_2	0	1402230	214332.8	215402.03
140241_1	1	140241	50781.59	184270.11
140241_2	1	6431697	50813.59	184110.11
14029138_1	1	14029138	247517.56	187950.03
140341_1	1	140341	74205.6	219150.1
14036466_1	1	14036466	244733.6	184558.1
1403657_1	1	1403657	104541.6	215534.1
1403657_2	0	1403657	104551.74	215530.59
1403697_1	1	1403697	37821.6	207470.1
14037126_1	1	14037126	178973.6	184974.1
140374_1	1	140374	184605.7	194254.14
1404382_1	1	1404382	165150.04	226894.17
140465_1	0	24650929	24296.2	198773.9
1405382_1	1	1405382	165917.6	176494.18
14055217_1	1	14055217	34781.6	204590.1
1405558_1	1	1405558	217629.6	204206.1
1405878_1	1	1405878	216669.56	199566.11
1407153_1	0	51476657	29327.3	201669.71
1407698_1	1	1407698	222269.62	188398.17
14078681_1	1	14078681	119421.6	160046.1
14082386_1	1	14082386	247325.6	187854.1
1408817_1	1	1408817	30429.6	203534.1
1409089_1	1	1409089	78045.6	197134.1
1409089_2	0	1409089	78036.79	197134.3
1409193_1	1	1409193	135133.6	193262.1
1409974_1	1	1409974	214878.17	201038.03
141010_1	1	141010	223741.6	189870.3
14102326_1	0	14102326	185942.2	196679.8
1410485_1	1	1410485	57661.6	220238.1
1410493_1	1	1410493	141437.6	222574.1
14111794_1	1	14111794	221309.6	175342.1
14118705_1	1	14118705	32317.6	202926.1
1412533_1	1	1412533	62333.6	220014.1
14128305_1	1	14128305	23485.6	199022.1
1413574_1	1	1413574	169341.6	173998.1
1414321_1	1	1414321	23517.6	198126.1
1414354_1	1	1414354	219325.6	196590.1
1414354_2	0	1414354	219317.24	196595.67
141470_1	1	141470	175389.6	219502.1
14150_1	1	14150	185117.592	166542.1136
14151473_1	1	14151473	32541.6	203438.1
141534_1	1	141534	164989.6	226606.1
14161_1	1	14161	43165.6	167822.1
141778_1	1	141778	228157.56	193998.11
1418417_1	1	1418417	25821.6	199022.1
14186673_1	1	14186673	30077.6	201838.1
14198098_1	1	14198098	247293.6	187726.1
1421105_1	1	1421105	33341.59	203502.11
1421425_1	1	1421425	50269.6	215630.1
1422046_1	1	1422046	154685.54	231630.07
14225145_1	1	14225145	124125.6	182990.1
14226609_1	1	14226609	23069.6	199150.1
1422966_1	1	1422966	213437.6	202446.1
1425286_1	1	1425286	177309.64	181390.1
1425782_1	1	1425782	213181.6	214318.1
1426969_1	1	1426969	94557.65	169390.19
14276342_1	1	14276342	189757.6	209550.1
1428270_1	1	1428270	196637.59	229230.12
142897_1	0	5979953	30972.9	202687.2
14292913_1	1	14292913	30269.6	201998.1
1429297_1	1	1429297	33565.6	204526.1
14298310_1	1	14298310	162013.6	179662.1
14298673_1	1	14298673	30077.6	202350.1
14305558_1	1	14305558	164349.6	187214.1
143150_1	1	143150	199805.6	228206.1
143153_1	1	143153	33597.59	202830.11
14327238_1	0	14327238	163945.1	175181.7
14331697_1	1	14331697	33565.6	203982.1
1433269_1	1	1433269	69469.6	220494.1
143346_1	1	143346	239709.6	184974.1
1433777_1	1	1433777	24829.6	196366.1
143382_1	1	143382	167965.69	201678.02
1434801_1	1	1434801	25693.6	199406.1
1434962_1	1	1434962	245885.6	186126.1
1434998_1	1	1434998	214525.6	216334.1
1436006_1	1	1436006	197405.6	167342.1
143602_1	1	143602	235645.6	174894.1
143602_2	0	54669554	235539.27	174929.42
14364209_1	1	14364209	29693.6	202286.1
1436718_1	1	1436718	193917.6	218670.1
1436718_2	0	1436718	193927.8	218669.6
1436882_1	1	1436882	224733.6	194862.1
1436882_2	0	18214098	224760.7	194874.4
1436981_1	1	1436981	77181.6	228014.1
1437489_1	1	1437489	32701.6	203758.1
1437938_1	1	1437938	236093.6	174734.1
143797_1	1	143797	61725.59	222958.11
143826_1	1	143826	232541.592	187758.1136
1438646_1	1	1438646	218205.6	198894.1
1439350_1	1	1439350	214269.6	204014.1
143990_1	1	143990	217085.6	203246.1
144094_1	1	144094	153181.84	231726.67
14413617_1	1	14413617	32445.6	203694.1
1441585_1	1	1441585	31357.6	203758.1
1442745_1	1	1442745	146813.6	156814.1
1442745_2	0	1442745	146813.6	156814.1
14430137_1	0	14430137	147942.2	161179.9
1443378_1	1	1443378	234877.6	182318.1
1443378_2	0	60163634	234884.99	182289
14437001_1	1	14437001	111901.6	193102.1
1443841_1	1	1443841	62973.6	211598.1
14445522_1	1	14445522	229053.6	194926.1
14448817_1	1	14448817	29757.6	201774.1
1445557_1	1	1445557	69085.59	221550.11
144561_1	0	3856561	27076.56	200200.02
14457_1	1	14457	145085.69	180270.08
1446226_1	1	1446226	247549.6	187918.1
14469574_1	0	14469574	161942	173179.7
1447089_1	1	1447089	23997.6	199918.1
1447497_1	1	1447497	88413.02	204621.3
14479153_1	1	14479153	32925.6	203470.1
14481585_1	1	14481585	28637.6	200334.1
1448238_1	1	1448238	191517.71	231726.04
14505137_1	1	14505137	22557.6	198926.1
145106_1	1	145106	224797.59	186894.11
1451185_1	1	1451185	24189.6	198606.1
14512178_1	1	14512178	219837.6	171982.1
1452338_1	1	1452338	226045.6	182350.1
14528305_1	1	14528305	33309.6	203406.1
1453617_1	1	1453617	29757.6	202254.1
1453873_1	1	1453873	33533.6	203022.1
1454214_1	1	1454214	179037.6	185006.1
1454814_1	1	1454814	153309.56	231470.14
14560817_1	1	14560817	30109.6	202542.1
1456905_1	1	1456905	107453.6	216622.1
1457153_1	1	1457153	57405.6	212590.1
145718_1	1	145718	191997.6	191662.1
1457206_1	1	1457206	198301.69	187854.01
1457686_1	1	1457686	153757.6	195598.1
14582713_1	1	14582713	145533.6	156238.1
14590150_1	1	14590150	163005.6	184270.1
14593334_1	1	14593334	185917.6	186254.1
14607698_1	1	14607698	245949.6	186702.1
1461001_1	1	1461001	106685.6	216334.1
1461001_2	0	26626825	106732.1	216298.2
14610225_1	1	14610225	32861.6	203758.1
1461302_1	1	1461302	198845.61	188333.9
1462325_1	1	1462325	76573.6	226638.1
1462449_1	1	1462449	23069.6	198062.1
14624734_1	0	14624734	154942.1	225179.7
146265_1	1	146265	113821.6	178062.1
146265_2	0	48380761	113803.02	178086.28
14642993_1	1	14642993	32413.6	203150.1
1464497_1	1	1464497	27837.6	200814.1
1464626_1	1	1464626	224733.61	181838.22
146486_1	1	146486	198461.59	187566.11
146486_2	0	33438774	198522.33	187645.29
1465330_1	1	1465330	240156.76	180802.84
146582_1	1	146582	168573.6	205198.1
1466537_1	1	1466537	136221.6	191726.1
1466998_1	1	1466998	216093.6	204942.1
14675761_1	1	14675761	32541.6	203502.1
1467894_1	1	1467894	197693.59	203278.11
1468114_1	1	1468114	223741.57	188750.14
14691889_1	1	14691889	30141.6	202830.1
14694281_1	1	14694281	120061.6	189070.1
146966_1	1	146966	153949.6	195886.1
1470454_1	1	1470454	189085.6	214798.01
1470598_1	1	1470598	177981.6	184110.1
147062_1	1	147062	212125.57	209582.12
1470918_1	1	1470918	165885.47	176494.11
1471094_1	1	1471094	218333.55	203438.11
14710961_1	1	14710961	29725.6	201966.1
14715094_1	1	14715094	177629.6	218126.1
147174_1	1	147174	216381.59	185262.09
1472118_1	1	1472118	213821.6	202286.1
147249_1	0	47590961	29737.2	202298
14725202_1	1	14725202	250141.6	196974.1
1473234_1	1	1473234	222589.59	188302.11
1473617_1	1	1473617	38621.6	160078.1
1473961_1	1	1473961	135517.6	200046.1
1474033_1	1	1474033	43517.6	186990.1
1474033_2	0	1474033	43517.39	186980.06
1474278_1	1	1474278	215101.6	185710.1
14743686_1	1	14743686	184989.6	180142.1
1474526_1	1	1474526	159517.6	225742.1
1474526_2	0	59031518	159492.14	225818.01
1474694_1	1	1474694	179389.6	183470.1
1476021_1	1	1476021	57405.6	220078.1
14761777_1	1	14761777	30333.6	202254.1
14767281_1	1	14767281	22941.6	198830.1
1478129_1	1	1478129	43709.6	188110.1
1478129_2	0	18255345	43679.59	188110.16
1478449_1	1	1478449	32733.6	204526.1
1478566_1	1	1478566	186685.6	179694.1
1478582_1	1	1478582	216701.6	198094.1
1479349_1	1	1479349	64637.59	220398.11
1479857_1	1	1479857	24061.6	198990.1
1479890_1	1	1479890	219613.54	196270.02
1480198_1	1	1480198	154557.6	162126.1
14809265_1	1	14809265	28733.6	200334.1
1481353_1	1	1481353	109373.6	190158.1
1481518_1	1	1481518	195869.6	228014.1
14816530_1	1	14816530	219069.6	217486.1
14824710_1	0	14824710	163942.3	163679.8
14832817_1	1	14832817	22877.6	198414.1
1483497_1	1	1483497	142845.6	200750.1
14837086_1	1	14837086	177533.6	241326.1
148406_1	1	148406	216253.58	201070.15
1484914_1	1	1484914	228701.6	163278.1
1484977_1	1	1484977	26973.6	199918.11
1486261_1	1	1486261	62301.6	220942.1
1487190_1	1	1487190	184605.59	190958.11
14872369_1	1	14872369	33117.6	203822.1
1487746_1	1	1487746	254621.6	159726.1
1487746_2	0	1487746	254623.22	159730.89
1487798_1	1	1487798	218557.65	199630.09
