"id";"polygon_id";"grts_ranking";"x";"y";"main_type";"type";"phab";"sac";"year_planned";"description_orig";"legacy_site";"certain"
"2143814_6510_hu";"52915";2143814;169501,6;167630,1;"6510";"6510_hu";100;1;11;"100% 6510_hu";FALSE;NA
"2160774_6510_hu";"50228";2160774;184989,6;180110,1;"6510";"6510_hu";50;1;11;"50% 6510_hu; 30% 6410_mo; 20% rbbhc";FALSE;NA
"2177138_6510_hu";"54843";2177138;228669,6;163534,1;"6510";"6510_hu";100;1;11;"100% 6510_hu";FALSE;NA
"2180146_6510_hu";"51665";2180146;221853,6;175630,1;"6510";"6510_hu";40;1;11;"60% rbbkam; 40% 6510_hu";FALSE;NA
"2181414_6510_hu";"56056";2181414;213277,6;161390,1;"6510";"6510_hu";15;1;11;"70% rbbhc; 15% 6510_hu; 5% 7230; 5% 6410_mo; 5% rbbmc";FALSE;NA
"2189794_6510_hu";"42031";2189794;253597,6;204718,1;"6510";"6510_hu";100;1;11;"100% 6510_hu";FALSE;NA
"2214433_6510_hu";"54546";2214433;80029,6;164366,1;"6510";"6510_hu";90;1;11;"90% 6510_hu; 10% gh";FALSE;NA
"2244850_6510_hu";"51590";2244850;235101,6;175790,1;"6510";"6510_hu";70;1;11;"70% 6510_hu; 25% 4030; 5% 6230_hmo";FALSE;NA
"2249921_6510_hu";"41433";2249921;86589,6;203886,1;"6510";"6510_hu";50;1;11;"50% 6510_hu; 50% gh";FALSE;NA
"2257158_6510_hu";"52914";2257158;169437,6;167374,1;"6510";"6510_hu";100;1;11;"100% 6510_hu";FALSE;NA
"2258665_6510_hu";"43564";2258665;137533,6;197166,1;"6510";"6510_hu";100;1;11;"100% 6510_hu";FALSE;NA
"2260050_6510_hu";"43581";2260050;249981,6;198318,1;"6510";"6510_hu";100;1;11;"100% 6510_hu";FALSE;NA
"2274930_6510_hu";"53783";2274930;225149,6;165614,1;"6510";"6510_hu";20;1;11;"80% gh; 20% 6510_hu";FALSE;NA
"2276486_6510_hu";"48704";2276486;182429,6;184654,1;"6510";"6510_hu";100;1;11;"100% 6510_hu; 0% gh_ae";FALSE;NA
"2299465_6510_hu";"41433";2299465;88445,6;204782,1;"6510";"6510_hu";50;1;11;"50% 6510_hu; 50% gh";FALSE;NA
"2305286_6510_hu";"52945";2305286;168573,6;164398,1;"6510";"6510_hu";70;1;12;"70% 6510_hu; 30% rbbmc";FALSE;NA
"2309094_6510_hu";"49363";2309094;204893,6;182798,1;"6510";"6510_hu";100;1;12;"100% 6510_hu";FALSE;NA
"2315314_6510_hu";"51659";2315314;221373,6;175214,1;"6510";"6510_hu";40;1;12;"60% gh; 40% 6510_hu";FALSE;NA
"2334002_6510_hu";"50858";2334002;225053,6;178542,1;"6510";"6510_hu";20;1;12;"80% 6410_ve; 20% 6510_hu";FALSE;NA
"2353490_6510_hu";"47023";2353490;248189,6;190382,1;"6510";"6510_hu";70;1;12;"70% 6510_hu; 30% gh";FALSE;NA
"2377286_6510_hu";"52950";2377286;169693,6;167342,1;"6510";"6510_hu";20;1;12;"60% rbbhc; 20% rbbms; 20% 6510_hu";FALSE;NA
"2415666_6510_hu";"51648";2415666;223165,6;174830,1;"6510";"6510_hu";30;1;12;"60% gh; 30% 6510_hu; 10% rbbhc; 0% 6410_mo";FALSE;NA
"2420818_6510_hu";"43582";2420818;250173,6;197102,1;"6510";"6510_hu";100;1;12;"100% 6510_hu";FALSE;NA
"2420978_6510_hu";"51578";2420978;236701,6;174926,1;"6510";"6510_hu";30;1;12;"70% gh; 30% 6510_hu";FALSE;NA
"2427425_6510_hu";"54545";2427425;79965,6;164110,1;"6510";"6510_hu";90;1;12;"90% 6510_hu; 10% gh";FALSE;NA
"2439282_6510_hu";"54825";2439282;228829,6;163726,1;"6510";"6510_hu";60;1;12;"60% 6510_hu; 20% gh; 20% rbbhc; 0% rbbsp";FALSE;NA
"2446386_6510_hu";"51646";2446386;221245,6;174926,1;"6510";"6510_hu";30;1;12;"40% rbbzil; 30% rbbkam; 30% 6510_hu";FALSE;NA
"2462150_6510_hu";"51601";2462150;169277,6;173902,1;"6510";"6510_hu";70;1;12;"70% 6510_hu; 30% gh";FALSE;NA
"2470329_6510_hu";"54757";2470329;142557,6;164558,1;"6510";"6510_hu";60;1;12;"60% 6510_hu; 20% rbbmc; 20% 6430,rbbhf; 0% rbbsp";FALSE;NA
"2474617_6510_hu";"52338";2474617;142141,6;171534,1;"6510";"6510_hu";50;1;12;"50% gh; 50% 6510_hu";FALSE;NA
"2476274_6510_hu";"52217";2476274;239261,6;172174,1;"6510";"6510_hu";20;1;12;"70% gh; 20% 6510_hu; 10% gh_ha";FALSE;NA
"2479154_6510_hu";"51667";2479154;221789,6;175438,1;"6510";"6510_hu";40;1;12;"40% 6510_hu; 30% rbbhc; 30% 6410_ve";FALSE;NA
"2485558_6510_hu";"48214";2485558;187709,6;187374,1;"6510";"6510_hu";100;1;12;"100% 6510_hu";FALSE;NA
"2497202_6510_hu";"56106";2497202;244957,6;161134,1;"6510";"6510_hu";80;1;12;"80% 6510_hu; 20% gh";FALSE;NA
"2514150_6510_hu";"51561";2514150;218013,6;175470,1;"6510";"6510_hu";25;1;12;"60% 6430,rbbhf; 25% 6510_hu; 15% rbbmc";FALSE;NA
"457_6510_hu";"6698";457;99677,6;197998,1;"6510";"6510_hu";70;0;1;"70% 6510_hu; 30% 6510,gh";FALSE;NA
"6182_6510_hu";"24636";6182;204029,6;159598,1;"6510";"6510_hu";70;0;1;"70% 6510_hu; 30% rbbsp";FALSE;NA
"6962_6510_hu";"5679";6962;230685,6;176462,1;"6510";"6510_hu";30;0;1;"70% gh; 30% 6510_hu";FALSE;NA
"8550_6510_hu";"33039";8550;194237,6;163822,1;"6510";"6510_hu";30;0;1;"70% gh; 30% 6510_hu";FALSE;NA
"10774_6510_hu";"27188";10774;158205,6;196462,1;"6510";"6510_hu";100;0;1;"100% 6510_hu";FALSE;NA
"28902_6510_hu";"10028";28902;217469,6;172430,1;"6510";"6510_hu";100;0;1;"100% 6510_hu";FALSE;NA
"29202_6510_hu";"16435";29202;227229,6;215022,1;"6510";"6510_hu";100;0;1;"100% 6510_hu";FALSE;NA
"30153_6510_hu";"6864";30153;102045,6;194574,1;"6510";"6510_hu";70;0;2;"70% 6510_hu; 30% rbbmr";FALSE;NA
"31297_6510_hu";"13873";31297;87453,6;199726,1;"6510";"6510_hu";100;0;2;"100% 6510_hu";FALSE;NA
"31401_6510_hu";"13949";31401;126269,6;189422,1;"6510";"6510_hu";100;0;2;"100% 6510_hu";FALSE;NA
"31797_6510_hu";"1331";31797;76221,6;219246,1;"6510";"6510_hu";40;0;2;"60% gh; 40% 6510_hu";FALSE;NA
"35113_6510_hu";"1303";35113;145245,6;208814,1;"6510";"6510_hu";50;0;2;"50% gh; 50% 6510_hu";FALSE;NA
"35361_6510_hu";"7053";35361;81021,6;163790,1;"6510";"6510_hu";30;0;2;"70% gh; 30% 6510_hu";FALSE;NA
"37798_6510_hu";"1240";37798;189565,6;184238,1;"6510";"6510_hu";20;0;2;"80% gh; 20% 6510_hu";FALSE;NA
"41814_6510_hu";"10967";41814;176797,6;191918,1;"6510";"6510_hu";100;0;3;"100% 6510_hu";FALSE;NA
"53126_6510_hu";"9462";53126;177661,6;179662,1;"6510";"6510_hu";100;0;3;"100% 6510_hu";FALSE;NA
"63270_6510_hu";"818";63270;208029,6;165070,1;"6510";"6510_hu";100;0;3;"70% 6510_hu; 30% 6510_hu";FALSE;NA
"63921_6510_hu";"31161";63921;35741,6;187310,1;"6510";"6510_hu";30;0;3;"70% gh; 30% 6510_hu";FALSE;NA
"67161_6510_hu";"11393";67161;104637,6;177838,1;"6510";"6510_hu";100;0;3;"100% 6510_hu; 0% gh";FALSE;NA
"69385_6510_hu";"507";69385;108541,6;217230,1;"6510";"6510_hu";70;0;3;"70% 6510_hu; 30% rbbsp";FALSE;NA
"79089_6510_hu";"31259";79089;41821,6;194062,1;"6510";"6510_hu";100;0;3;"100% 6510_hu";FALSE;NA
"98705_6510_hu";"10631";98705;29021,6;173422,1;"6510";"6510_hu";100;0;4;"100% 6510_hu";FALSE;NA
"100297_6510_hu";"6680";100297;93981,6;194670,1;"6510";"6510_hu";70;0;4;"70% 6510_hu; 30% gh";FALSE;NA
"116518_6510_hu";"800";116518;208445,6;164846,1;"6510";"6510_hu";100;0;4;"60% 6510_hu; 40% 6510_hu";FALSE;NA
"118441_6510_hu";"33289";118441;127069,6;191566,1;"6510";"6510_hu";100;0;4;"100% 6510_hu";FALSE;NA
"124294_6510_hu";"32868";124294;180093,6;172142,1;"6510";"6510_hu";80;0;4;"80% 6510_hu; 20% gh";FALSE;NA
"131282_6510_hu";"308";131282;225757,6;199246,1;"6510";"6510_hu";70;0;4;"70% 6510_hu; 30% gh";FALSE;NA
"132626_6510_hu";"28364";132626;231645,6;212142,1;"6510";"6510_hu";70;0;4;"70% 6510_hu; 30% 6410_mo; 0% gh";FALSE;NA
"136646_6510_hu";"1874";136646;169021,6;171854,1;"6510";"6510_hu";30;0;4;"70% gh; 30% 6510_hu";FALSE;NA
"140341_6510_hu";"6661";140341;74205,6;219150,1;"6510";"6510_hu";80;0;5;"80% 6510_hu; 10% rbbmr; 10% gh";FALSE;NA
"143382_6510_hu";"11276";143382;167965,6;201678,1;"6510";"6510_hu";100;0;5;"100% 6510_hu";FALSE;NA
"146966_6510_hu";"6787";146966;153949,6;195886,1;"6510";"6510_hu";100;0;5;"100% 6510_hu";FALSE;NA
"151318_6510_hu";"6783";151318;159069,6;190222,1;"6510";"6510_hu";100;0;5;"100% 6510_hu";FALSE;NA
"151350_6510_hu";"1290";151350;188669,6;197326,1;"6510";"6510_hu";50;0;5;"50% gh; 50% 6510_hu";FALSE;NA
"151426_6510_hu";"7157";151426;257405,6;159886,1;"6510";"6510_hu";80;0;5;"80% 6510_hu; 20% gh";FALSE;NA
"153041_6510_hu";"13163";153041;52829,6;171438,1;"6510";"6510_hu";100;0;5;"100% 6510_hu";FALSE;NA
"157542_6510_hu";"6885";157542;200477,6;159438,1;"6510";"6510_hu";30;0;6;"70% gh; 30% 6510_hu";FALSE;NA
"162749_6510_hu";"13930";162749;152317,6;218734,1;"6510";"6510_hu";100;0;6;"100% 6510_hu";FALSE;NA
"169094_6510_hu";"7833";169094;178525,6;181358,1;"6510";"6510_hu";100;0;6;"100% 6510_hu";FALSE;NA
"171545_6510_hu";"5699";171545;87709,6;164462,1;"6510";"6510_hu";30;0;6;"70% gh; 30% 6510_hu";FALSE;NA
"174134_6510_hu";"10366";174134;198685,6;191086,1;"6510";"6510_hu";100;0;6;"100% 6510_hu";FALSE;NA
"179462_6510_hu";"10846";179462;166109,6;164622,1;"6510";"6510_hu";70;0;6;"70% 6510_hu; 30% 6430,rbbhf";FALSE;NA
"180625_6510_hu";"1220";180625;29117,6;172494,1;"6510";"6510_hu";30;0;6;"70% gh; 30% 6510_hu";FALSE;NA
"182054_6510_hu";"763";182054;208733,6;164558,1;"6510";"6510_hu";100;0;7;"100% 6510_hu";FALSE;NA
"183734_6510_hu";"5595";183734;202973,6;193454,1;"6510";"6510_hu";30;0;7;"70% gh; 30% 6510_hu";FALSE;NA
"186850_6510_hu";"42028";186850;252733,6;205166,1;"6510";"6510_hu";100;0;7;"100% 6510_hu";FALSE;NA
"190902_6510_hu";"12088";190902;207645,6;191182,1;"6510";"6510_hu";30;0;7;"70% rbbhc; 30% 6510_hu";FALSE;NA
"192022_6510_hu";"32127";192022;156733,6;195886,1;"6510";"6510_hu";100;0;7;"100% 6510_hu";FALSE;NA
"194033_6510_hu";"31185";194033;43933,6;192814,1;"6510";"6510_hu";60;0;7;"60% 6510_hu; 20% rbbmr; 10% gh; 10% rbbsp";FALSE;NA
"202185_6510_hu";"6794";202185;100189,6;197102,1;"6510";"6510_hu";100;0;7;"100% 6510_hu";FALSE;NA
"203350_6510_hu";"9903";203350;176125,6;198062,1;"6510";"6510_hu";30;0;8;"70% rbbhf; 30% 6510_hu";FALSE;NA
"210377_6510_hu";"6864";210377;102045,6;195054,1;"6510";"6510_hu";70;0;8;"70% 6510_hu; 30% rbbmr";FALSE;NA
"216118_6510_hu";"8038";216118;198525,6;188398,1;"6510";"6510_hu";80;0;8;"80% 6510_hu; 20% gh";FALSE;NA
"218086_6510_hu";"10722";218086;209437,6;180078,1;"6510";"6510_hu";70;0;8;"70% 6510_hu; 30% rbbhc";FALSE;NA
"220518_6510_hu";"11634";220518;201597,6;161390,1;"6510";"6510_hu";70;0;8;"70% 6510_hu; 30% gh";FALSE;NA
"222261_6510_hu";"6702";222261;74589,6;218606,1;"6510";"6510_hu";70;0;8;"70% 6510_hu; 30% gh";FALSE;NA
"223026_6510_hu";"9707";223026;234781,6;177390,1;"6510";"6510_hu";30;0;8;"70% rbbhc; 30% 6510_hu";FALSE;NA
"227110_6510_hu";"807";227110;207773,6;163854,1;"6510";"6510_hu";100;0;8;"100% 6510_hu";FALSE;NA
"232961_6510_hu";"13211";232961;66365,6;211758,1;"6510";"6510_hu";100;0;9;"100% 6510_hu";FALSE;NA
"236657_6510_hu";"1467";236657;49885,6;210734,1;"6510";"6510_hu";20;0;9;"80% gh; 20% 6510_hu";FALSE;NA
"239901_6510_hu";"30829";239901;102781,6;218926,1;"6510";"6510_hu";70;0;9;"70% 6510_hu; 30% rbbsp";FALSE;NA
"240754_6510_hu";"7901";240754;230749,6;166158,1;"6510";"6510_hu";100;0;9;"100% 6510_hu";FALSE;NA
"242262_6510_hu";"10456";242262;171517,6;195182,1;"6510";"6510_hu";100;0;9;"100% 6510_hu";FALSE;NA
"248353_6510_hu";"11696";248353;79709,6;165134,1;"6510";"6510_hu";70;0;9;"70% 6510_hu; 30% gh";FALSE;NA
"251337_6510_hu";"6794";251337;100157,6;196558,1;"6510";"6510_hu";100;0;9;"100% 6510_hu";FALSE;NA
"251977_6510_hu";"107";251977;100541,6;217646,1;"6510";"6510_hu";60;0;10;"60% 6510_hu; 20% 6430,rbbhf; 20% gh";FALSE;NA
"263794_6510_hu";"5342";263794;226141,6;168430,1;"6510";"6510_hu";30;0;10;"70% gh; 30% 6510_hu";FALSE;NA
"266118_6510_hu";"6058";266118;175773,6;178830,1;"6510";"6510_hu";20;0;10;"75% gh; 20% 6510_hu; 5% gh_ae";FALSE;NA
"268198_6510_hu";"4568";268198;193149,6;179758,1;"6510";"6510_hu";30;0;10;"70% gh; 30% 6510_hu";FALSE;NA
"268886_6510_hu";"10723";268886;176541,6;197902,1;"6510";"6510_hu";70;0;10;"70% 6510_hu; 30% rbbhc; 0% rbbms";FALSE;NA
"271782_6510_hu";"33021";271782;190365,6;171374,1;"6510";"6510_hu";30;0;10;"70% gh; 30% 6510_hu";FALSE;NA
"281654_6510_hu";"8038";281654;198365,6;188238,1;"6510";"6510_hu";80;0;10;"80% 6510_hu; 20% gh";FALSE;NA
"282802_6510_hu";"10898";282802;241213,6;168302,1;"6510";"6510_hu";70;0;11;"70% 6510_hu; 30% 6230_hnk; 0% rbbsp";FALSE;NA
"286294_6510_hu";"10488";286294;173277,6;200558,1;"6510";"6510_hu";100;0;11;"100% 6510_hu";FALSE;NA
"293206_6510_hu";"2636";293206;184861,6;189550,1;"6510";"6510_hu";100;0;11;"100% 6510_hu";FALSE;NA
"297201_6510_hu";"332";297201;43229,6;198062,1;"6510";"6510_hu";100;0;11;"100% 6510_hu";FALSE;NA
"301846_6510_hu";"3397";301846;160797,6;188974,1;"6510";"6510_hu";100;0;11;"100% 6510_hu";FALSE;NA
"303721_6510_hu";"6705";303721;132765,6;215246,1;"6510";"6510_hu";70;0;11;"70% 6510_hu; 30% gh";FALSE;NA
"303942_6510_hu";"408";303942;183837,6;164654,1;"6510";"6510_hu";70;0;11;"70% 6510_hu; 20% rbbsp; 10% gh";FALSE;NA
"316614_6510_hu";"13324";316614;168317,6;182222,1;"6510";"6510_hu";100;0;12;"100% 6510_hu";FALSE;NA
"316646_6510_hu";"9748";316646;212829,6;172878,1;"6510";"6510_hu";50;0;12;"50% rbbhc; 50% 6510_hu";FALSE;NA
"318217_6510_hu";"185";318217;105949,6;218126,1;"6510";"6510_hu";70;0;12;"70% 6510_hu; 30% rbbsp";FALSE;NA
"325414_6510_hu";"814";325414;207933,6;165230,1;"6510";"6510_hu";100;0;12;"100% 6510_hu";FALSE;NA
"325478_6510_hu";"11266";325478;198909,6;160142,1;"6510";"6510_hu";100;0;12;"100% 6510_hu";FALSE;NA
"328406_6510_hu";"5725";328406;173629,6;202766,1;"6510";"6510_hu";30;0;12;"70% gh; 30% 6510_hu";FALSE;NA
"337714_6510_hu";"4576";337714;233917,6;177006,1;"6510";"6510_hu";30;0;12;"60% gh; 30% 6510_hu; 10% rbbsg";FALSE;NA
"339254_6510_hu";"5858";339254;185885,6;187310,1;"6510";"6510_hu";30;0;12;"70% gh; 30% 6510_hu";FALSE;NA
"38545_6510_hua";"15197";38545;37917,6;183982,1;"6510";"6510_hua";100;0;1;"100% 6510_hua";FALSE;NA
"327153_6510_hua";"33420";327153;44125,6;187662,1;"6510";"6510_hua";100;0;1;"100% 6510_hua";FALSE;NA
"366225_6510_hua";"15191";366225;37629,6;183822,1;"6510";"6510_hua";100;0;1;"100% 6510_hua";FALSE;NA
"390801_6510_hua";"15134";390801;36541,6;183182,1;"6510";"6510_hua";100;0;1;"100% 6510_hua";FALSE;NA
"425457_6510_hua";"31101";425457;43421,6;186926,1;"6510";"6510_hua";100;0;1;"100% 6510_hua";FALSE;NA
"429553_6510_hua";"31509";429553;43581,6;187918,1;"6510";"6510_hua";100;0;1;"100% 6510_hua";FALSE;NA
"636561_6510_hua";"15191";636561;37597,6;183726,1;"6510";"6510_hua";100;0;2;"100% 6510_hua";FALSE;NA
"720369_6510_hua";"31101";720369;43645,6;186894,1;"6510";"6510_hua";100;0;2;"100% 6510_hua";FALSE;NA
"818673_6510_hua";"31509";818673;43517,6;187598,1;"6510";"6510_hua";100;0;2;"100% 6510_hua";FALSE;NA
"845457_6510_hua";"15151";845457;36253,6;183918,1;"6510";"6510_hua";100;0;2;"100% 6510_hua";FALSE;NA
"915089_6510_hua";"15134";915089;36637,6;183150,1;"6510";"6510_hua";100;0;2;"100% 6510_hua";FALSE;NA
"968217_6510_hua";"270";968217;94205,6;168686,1;"6510";"6510_hua";100;0;2;"100% 6510_hua";FALSE;NA
"980625_6510_hua";"15159";980625;37309,6;183694,1;"6510";"6510_hua";100;0;3;"100% 6510_hua";FALSE;NA
"988817_6510_hua";"15151";988817;36445,6;183790,1;"6510";"6510_hua";100;0;3;"100% 6510_hua";FALSE;NA
"1048049_6510_hua";"31509";1048049;43549,6;187726,1;"6510";"6510_hua";100;0;3;"100% 6510_hua";FALSE;NA
"1080817_6510_hua";"31509";1080817;43485,6;187662,1;"6510";"6510_hua";100;0;3;"100% 6510_hua";FALSE;NA
"1152657_6510_hua";"15197";1152657;37885,6;183950,1;"6510";"6510_hua";100;0;3;"100% 6510_hua";FALSE;NA
"1246865_6510_hua";"15151";1246865;36221,6;183406,1;"6510";"6510_hua";100;0;3;"100% 6510_hua";FALSE;NA
"1426969_6510_hua";"277";1426969;94557,6;169390,1;"6510";"6510_hua";100;0;4;"100% 6510_hua";FALSE;NA
"1474033_6510_hua";"31101";1474033;43517,6;186990,1;"6510";"6510_hua";100;0;4;"100% 6510_hua";FALSE;NA
"1478129_6510_hua";"31509";1478129;43709,6;188110,1;"6510";"6510_hua";100;0;4;"100% 6510_hua";FALSE;NA
"1685137_6510_hua";"15159";1685137;37469,6;183534,1;"6510";"6510_hua";100;0;4;"100% 6510_hua";FALSE;NA
"1820185_6510_hua";"9598";1820185;94205,6;169166,1;"6510";"6510_hua";50;0;4;"50% rbbhc; 50% 6510_hua";FALSE;NA
"1834481_6510_hua";"33420";1834481;44029,6;187566,1;"6510";"6510_hua";100;0;4;"100% 6510_hua";FALSE;NA
"1885721_6510_hua";"11673";1885721;94493,6;168814,1;"6510";"6510_hua";100;0;5;"100% 6510_hua";FALSE;NA
"2037393_6510_hua";"15151";2037393;36413,6;183950,1;"6510";"6510_hua";100;0;5;"100% 6510_hua";FALSE;NA
"2096625_6510_hua";"31509";2096625;43549,6;187758,1;"6510";"6510_hua";100;0;5;"100% 6510_hua";FALSE;NA
"2121625_6510_hua";"11747";2121625;94685,6;169486,1;"6510";"6510_hua";100;0;5;"100% 6510_hua";FALSE;NA
"2129393_6510_hua";"31509";2129393;43389,6;187726,1;"6510";"6510_hua";100;0;5;"100% 6510_hua";FALSE;NA
"2225809_6510_hua";"15134";2225809;36605,6;182798,1;"6510";"6510_hua";100;0;5;"100% 6510_hua";FALSE;NA
"2295441_6510_hua";"15151";2295441;36317,6;183470,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2299537_6510_hua";"15151";2299537;36669,6;183886,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2410009_6510_hua";"11673";2410009;94429,6;168846,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2440689_6510_hua";"31101";2440689;43549,6;186830,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2463377_6510_hua";"15191";2463377;37533,6;183982,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2487953_6510_hua";"15134";2487953;36573,6;183054,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2526705_6510_hua";"31509";2526705;43709,6;187918,1;"6510";"6510_hua";100;0;6;"100% 6510_hua";FALSE;NA
"2627217_6510_hua";"15152";2627217;37213,6;184110,1;"6510";"6510_hua";100;0;7;"100% 6510_hua";FALSE;NA
"2733713_6510_hua";"15159";2733713;37405,6;183694,1;"6510";"6510_hua";100;0;7;"100% 6510_hua";FALSE;NA
"2891673_6510_hua";"14679";2891673;94845,6;169838,1;"6510";"6510_hua";70;0;7;"70% 6510_hua; 30% rbbhc";FALSE;NA
"2915825_6510_hua";"31509";2915825;43389,6;187598,1;"6510";"6510_hua";100;0;7;"100% 6510_hua";FALSE;NA
"2934297_6510_hua";"9598";2934297;94621,6;168814,1;"6510";"6510_hua";50;0;7;"50% rbbhc; 50% 6510_hua";FALSE;NA
"2942609_6510_hua";"15151";2942609;36349,6;183790,1;"6510";"6510_hua";100;0;7;"100% 6510_hua";FALSE;NA
"2967065_6510_hua";"277";2967065;94781,6;169230,1;"6510";"6510_hua";100;0;8;"100% 6510_hua";FALSE;NA
"3077777_6510_hua";"15159";3077777;37213,6;183726,1;"6510";"6510_hua";100;0;8;"100% 6510_hua";FALSE;NA
"3085969_6510_hua";"15151";3085969;36509,6;183790,1;"6510";"6510_hua";100;0;8;"100% 6510_hua";FALSE;NA
"3170201_6510_hua";"11747";3170201;94589,6;169518,1;"6510";"6510_hua";100;0;8;"100% 6510_hua";FALSE;NA
"3274385_6510_hua";"15134";3274385;36573,6;182958,1;"6510";"6510_hua";100;0;8;"100% 6510_hua";FALSE;NA
"3536529_6510_hua";"15134";3536529;36445,6;183118,1;"6510";"6510_hua";100;0;8;"100% 6510_hua";FALSE;NA
"3774097_6510_hua";"15169";3774097;37757,6;184078,1;"6510";"6510_hua";100;0;9;"100% 6510_hua";FALSE;NA
"3982873_6510_hua";"11673";3982873;94557,6;168718,1;"6510";"6510_hua";100;0;9;"100% 6510_hua";FALSE;NA
"4126353_6510_hua";"15159";4126353;37309,6;183598,1;"6510";"6510_hua";100;0;9;"100% 6510_hua";FALSE;NA
"4226545_6510_hua";"31509";4226545;43517,6;187758,1;"6510";"6510_hua";100;0;9;"100% 6510_hua";FALSE;NA
"4232849_6510_hua";"15197";4232849;37949,6;183950,1;"6510";"6510_hua";100;0;9;"100% 6510_hua";FALSE;NA
"4521457_6510_hua";"33420";4521457;44061,6;187630,1;"6510";"6510_hua";100;0;9;"100% 6510_hua";FALSE;NA
"4560529_6510_hua";"15191";4560529;37597,6;183854,1;"6510";"6510_hua";100;0;10;"100% 6510_hua";FALSE;NA
"4585105_6510_hua";"15134";4585105;36573,6;183150,1;"6510";"6510_hua";100;0;10;"100% 6510_hua";FALSE;NA
"4834841_6510_hua";"9598";4834841;94493,6;168942,1;"6510";"6510_hua";50;0;10;"50% rbbhc; 50% 6510_hua";FALSE;NA
"4853233_6510_hua";"31509";4853233;43485,6;187918,1;"6510";"6510_hua";100;0;10;"100% 6510_hua";FALSE;NA
"4914673_6510_hua";"31101";4914673;43645,6;186958,1;"6510";"6510_hua";100;0;10;"100% 6510_hua";FALSE;NA
"5012977_6510_hua";"31509";5012977;43517,6;187534,1;"6510";"6510_hua";100;0;10;"100% 6510_hua";FALSE;NA
"5039761_6510_hua";"15151";5039761;36285,6;183982,1;"6510";"6510_hua";100;0;11;"100% 6510_hua";FALSE;NA
"5096985_6510_hua";"9598";5096985;94461,6;168942,1;"6510";"6510_hua";50;0;11;"50% rbbhc; 50% 6510_hua";FALSE;NA
"5162521_6510_hua";"270";5162521;94141,6;168782,1;"6510";"6510_hua";100;0;11;"100% 6510_hua";FALSE;NA
"5174929_6510_hua";"15159";5174929;37309,6;183726,1;"6510";"6510_hua";100;0;11;"100% 6510_hua";FALSE;NA
"5183121_6510_hua";"15151";5183121;36477,6;183886,1;"6510";"6510_hua";100;0;11;"100% 6510_hua";FALSE;NA
"5242353_6510_hua";"31509";5242353;43581,6;187630,1;"6510";"6510_hua";100;0;11;"100% 6510_hua";FALSE;NA
"5275121_6510_hua";"31509";5275121;43453,6;187630,1;"6510";"6510_hua";100;0;12;"100% 6510_hua";FALSE;NA
"5609105_6510_hua";"15191";5609105;37501,6;183950,1;"6510";"6510_hua";100;0;12;"100% 6510_hua";FALSE;NA
"5633681_6510_hua";"15134";5633681;36413,6;183150,1;"6510";"6510_hua";100;0;12;"100% 6510_hua";FALSE;NA
"5668337_6510_hua";"31101";5668337;43453,6;187022,1;"6510";"6510_hua";100;0;12;"100% 6510_hua";FALSE;NA
"5766641_6510_hua";"31509";5766641;43613,6;187566,1;"6510";"6510_hua";100;0;12;"100% 6510_hua";FALSE;NA
"5879441_6510_hua";"15159";5879441;37437,6;183534,1;"6510";"6510_hua";100;0;12;"100% 6510_hua";FALSE;NA
"6080025_6510_hua";"9598";6080025;94557,6;168878,1;"6510";"6510_hua";50;0;12;"50% rbbhc; 50% 6510_hua";FALSE;NA
"150962_6510_huk";"55682";150962;249149,6;162062,1;"6510";"6510_huk";20;1;1;"80% gh; 20% 6510_huk";FALSE;NA
"220786_6510_huk";"54271";220786;219133,6;166830,1;"6510";"6510_huk";65;1;1;"65% 6510_huk; 10% rbbsp; 10% rbbhc; 10% rbbkam; 5% 6230_hnk";FALSE;NA
"308098_6510_huk";"55406";308098;254525,6;159598,1;"6510";"6510_huk";100;1;1;"100% 6510_huk; 0% rbbsp";FALSE;NA
"314802_6510_huk";"54901";314802;248157,6;162894,1;"6510";"6510_huk";40;1;1;"60% gh; 40% 6510_huk";FALSE;NA
"521090_6510_huk";"56433";521090;253789,6;159214,1;"6510";"6510_huk";60;1;1;"60% 6510_huk; 40% gh";FALSE;NA
"589698_6510_huk";"55833";589698;258269,6;159182,1;"6510";"6510_huk";40;1;1;"40% 6510_huk; 40% 6230_hnk; 20% rbbhc";FALSE;NA
"643970_6510_huk";"55701";643970;254941,6;159182,1;"6510";"6510_huk";30;1;2;"70% 6510_hu; 30% 6510_huk";FALSE;NA
"744742_6510_huk";"55190";744742;214813,6;162894,1;"6510";"6510_huk";100;1;2;"100% 6510_huk";FALSE;NA
"832386_6510_huk";"55701";832386;254909,6;159214,1;"6510";"6510_huk";30;1;2;"70% 6510_hu; 30% 6510_huk";FALSE;NA
